,latitude,longitude,nrides
5171,42.3621212121,-71.0393939394,-18.2662118135
5172,42.3621212121,-71.0372727273,-18.2686037107
5173,42.3621212121,-71.0351515152,-18.2796299269
5174,42.3621212121,-71.033030303,-18.282337879
5175,42.3621212121,-71.0309090909,-18.3121109113
5176,42.3621212121,-71.0287878788,-18.3465960331
5177,42.3621212121,-71.0266666667,-18.4094600016
5178,42.3621212121,-71.0245454545,-18.4733416853
5179,42.3621212121,-71.0224242424,-18.5357468014
5180,42.3621212121,-71.0203030303,-18.5999187236
5181,42.3621212121,-71.0181818182,-18.6655760741
5182,42.3621212121,-71.0160606061,-18.7300008888
5183,42.3621212121,-71.0139393939,-18.7927582603
5184,42.3621212121,-71.0118181818,-18.8459535797
5185,42.3621212121,-71.0096969697,-18.8926113438
5186,42.3621212121,-71.0075757576,-18.9349416655
5187,42.3621212121,-71.0054545455,-18.977284588
5188,42.3621212121,-71.0033333333,-19.0197505715
5189,42.3621212121,-71.0012121212,-19.0647772386
5190,42.3621212121,-70.9990909091,-19.1091557125
5191,42.3621212121,-70.996969697,-19.1523262412
5192,42.3621212121,-70.9948484848,-19.1893726646
5193,42.3621212121,-70.9927272727,-19.2233886996
5194,42.3621212121,-70.9906060606,-19.254588974
5195,42.3621212121,-70.9884848485,-19.2835185016
5196,42.3621212121,-70.9863636364,-19.3095424642
5197,42.3621212121,-70.9842424242,-19.3344830262
5198,42.3621212121,-70.9821212121,-19.3591529687
5199,42.3621212121,-70.98,-19.3836900682
5200,42.3635353535,-71.19,-19.0432710203
5201,42.3635353535,-71.1878787879,-18.9919045577
5202,42.3635353535,-71.1857575758,-18.9444416121
5203,42.3635353535,-71.1836363636,-18.898308609
5204,42.3635353535,-71.1815151515,-18.8537608047
5205,42.3635353535,-71.1793939394,-18.8039473376
5206,42.3635353535,-71.1772727273,-18.7509419792
5207,42.3635353535,-71.1751515152,-18.690353149
5208,42.3635353535,-71.173030303,-18.6282419123
5209,42.3635353535,-71.1709090909,-18.5654563739
5210,42.3635353535,-71.1687878788,-18.5033899271
5211,42.3635353535,-71.1666666667,-18.4389981802
5212,42.3635353535,-71.1645454545,-18.3719385547
5213,42.3635353535,-71.1624242424,-18.3304505352
5214,42.3635353535,-71.1603030303,-18.2981568457
5215,42.3635353535,-71.1581818182,-18.3074888733
5216,42.3635353535,-71.1560606061,-18.3131724277
5217,42.3635353535,-71.1539393939,-18.2803653188
5218,42.3635353535,-71.1518181818,-18.3180821091
5219,42.3635353535,-71.1496969697,-18.2952077959
5220,42.3635353535,-71.1475757576,-0.0
5221,42.3635353535,-71.1454545455,-0.0
5222,42.3635353535,-71.1433333333,-0.0
5223,42.3635353535,-71.1412121212,-0.0
5224,42.3635353535,-71.1390909091,-18.2520621497
5225,42.3635353535,-71.136969697,-18.2222904727
5226,42.3635353535,-71.1348484848,-18.2121880059
5227,42.3635353535,-71.1327272727,-18.1874866397
5228,42.3635353535,-71.1306060606,-18.1765587436
5229,42.3635353535,-71.1284848485,-18.1704758095
5230,42.3635353535,-71.1263636364,-18.180891056
5231,42.3635353535,-71.1242424242,-18.1809396589
5232,42.3635353535,-71.1221212121,-18.1558663634
5233,42.3635353535,-71.12,-18.1514797077
5234,42.3635353535,-71.1178787879,-0.0
5235,42.3635353535,-71.1157575758,-18.1325429558
5236,42.3635353535,-71.1136363636,-18.1228369721
5237,42.3635353535,-71.1115151515,-18.1145127023
5238,42.3635353535,-71.1093939394,-18.1014071741
5239,42.3635353535,-71.1072727273,-18.0981615517
5240,42.3635353535,-71.1051515152,-18.0918278213
5241,42.3635353535,-71.103030303,-18.0889362221
5242,42.3635353535,-71.1009090909,-18.0904741487
5243,42.3635353535,-71.0987878788,-18.0939443502
5244,42.3635353535,-71.0966666667,-18.1179636298
5245,42.3635353535,-71.0945454545,-18.1080885059
5246,42.3635353535,-71.0924242424,-18.1055128214
5247,42.3635353535,-71.0903030303,-18.1043564103
5248,42.3635353535,-71.0881818182,-18.1194911603
5249,42.3635353535,-71.0860606061,-18.1203568387
5250,42.3635353535,-71.0839393939,-18.1152194496
5251,42.3635353535,-71.0818181818,-18.1259928993
5252,42.3635353535,-71.0796969697,-18.1387497594
5253,42.3635353535,-71.0775757576,-0.0
5254,42.3635353535,-71.0754545455,-0.0
5255,42.3635353535,-71.0733333333,-0.0
5256,42.3635353535,-71.0712121212,-18.1489811612
5257,42.3635353535,-71.0690909091,-18.1465971507
5258,42.3635353535,-71.066969697,-18.1591619591
5259,42.3635353535,-71.0648484848,-18.1674830573
5260,42.3635353535,-71.0627272727,-18.1789854675
5261,42.3635353535,-71.0606060606,-18.1892339477
5262,42.3635353535,-71.0584848485,-18.201093203
5263,42.3635353535,-71.0563636364,-18.2096665025
5264,42.3635353535,-71.0542424242,-18.2260600961
5265,42.3635353535,-71.0521212121,-18.2319500086
5266,42.3635353535,-71.05,-18.2349779195
5267,42.3635353535,-71.0478787879,-18.2416825354
5268,42.3635353535,-71.0457575758,-18.2481648168
5269,42.3635353535,-71.0436363636,-18.2534476612
5270,42.3635353535,-71.0415151515,-18.2538378943
5271,42.3635353535,-71.0393939394,-18.2656236312
5272,42.3635353535,-71.0372727273,-18.2723622391
5273,42.3635353535,-71.0351515152,-18.2767716431
5274,42.3635353535,-71.033030303,-18.3016950812
5275,42.3635353535,-71.0309090909,-18.3304881189
5276,42.3635353535,-71.0287878788,-18.3839185481
5277,42.3635353535,-71.0266666667,-18.4436366133
5278,42.3635353535,-71.0245454545,-18.5025752068
5279,42.3635353535,-71.0224242424,-18.5628684175
5280,42.3635353535,-71.0203030303,-18.6257680138
5281,42.3635353535,-71.0181818182,-18.6893730771
5282,42.3635353535,-71.0160606061,-18.7521716761
5283,42.3635353535,-71.0139393939,-18.8096990878
5284,42.3635353535,-71.0118181818,-18.8622181178
5285,42.3635353535,-71.0096969697,-18.9083745979
5286,42.3635353535,-71.0075757576,-18.953215938
5287,42.3635353535,-71.0054545455,-18.9953010003
5288,42.3635353535,-71.0033333333,-19.0381833984
5289,42.3635353535,-71.0012121212,-19.0823904102
5290,42.3635353535,-70.9990909091,-19.1252558264
5291,42.3635353535,-70.996969697,-19.1670255201
5292,42.3635353535,-70.9948484848,-19.2006695484
5293,42.3635353535,-70.9927272727,-19.2329498841
5294,42.3635353535,-70.9906060606,-19.2633264618
5295,42.3635353535,-70.9884848485,-19.2898718867
5296,42.3635353535,-70.9863636364,-19.3149521631
5297,42.3635353535,-70.9842424242,-19.338896319
5298,42.3635353535,-70.9821212121,-19.3627610807
5299,42.3635353535,-70.98,-19.3868406874
5300,42.3649494949,-71.19,-19.049557726
5301,42.3649494949,-71.1878787879,-18.9977728503
5302,42.3649494949,-71.1857575758,-18.9495174047
5303,42.3649494949,-71.1836363636,-18.9033619477
5304,42.3649494949,-71.1815151515,-18.8590616447
5305,42.3649494949,-71.1793939394,-18.8118328348
5306,42.3649494949,-71.1772727273,-18.7631801772
5307,42.3649494949,-71.1751515152,-18.7042742386
5308,42.3649494949,-71.173030303,-18.6450575891
5309,42.3649494949,-71.1709090909,-18.5845402831
5310,42.3649494949,-71.1687878788,-18.5248500074
5311,42.3649494949,-71.1666666667,-18.4651425718
5312,42.3649494949,-71.1645454545,-18.4014460528
5313,42.3649494949,-71.1624242424,-18.3467454055
5314,42.3649494949,-71.1603030303,-18.3152969774
5315,42.3649494949,-71.1581818182,-18.2996709293
5316,42.3649494949,-71.1560606061,-18.3124739407
5317,42.3649494949,-71.1539393939,-18.2839401528
5318,42.3649494949,-71.1518181818,-18.3115319985
5319,42.3649494949,-71.1496969697,-18.328020593
5320,42.3649494949,-71.1475757576,-18.2810178102
5321,42.3649494949,-71.1454545455,-0.0
5322,42.3649494949,-71.1433333333,-0.0
5323,42.3649494949,-71.1412121212,-0.0
5324,42.3649494949,-71.1390909091,-0.0
5325,42.3649494949,-71.136969697,-18.219789192
5326,42.3649494949,-71.1348484848,-18.1968477669
5327,42.3649494949,-71.1327272727,-18.1876188936
5328,42.3649494949,-71.1306060606,-18.1823474114
5329,42.3649494949,-71.1284848485,-18.1952195774
5330,42.3649494949,-71.1263636364,-18.1731376883
5331,42.3649494949,-71.1242424242,-18.1748373907
5332,42.3649494949,-71.1221212121,-18.1601117444
5333,42.3649494949,-71.12,-18.1540422476
5334,42.3649494949,-71.1178787879,-0.0
5335,42.3649494949,-71.1157575758,-18.1514955797
5336,42.3649494949,-71.1136363636,-18.1252299572
5337,42.3649494949,-71.1115151515,-18.1236973159
5338,42.3649494949,-71.1093939394,-18.1090804954
5339,42.3649494949,-71.1072727273,-18.1035740085
5340,42.3649494949,-71.1051515152,-18.1079959253
5341,42.3649494949,-71.103030303,-18.091071773
5342,42.3649494949,-71.1009090909,-18.0872032326
5343,42.3649494949,-71.0987878788,-18.0967772418
5344,42.3649494949,-71.0966666667,-18.1155022313
5345,42.3649494949,-71.0945454545,-18.1291917829
5346,42.3649494949,-71.0924242424,-18.1056607951
5347,42.3649494949,-71.0903030303,-18.1093229914
5348,42.3649494949,-71.0881818182,-18.1269775568
5349,42.3649494949,-71.0860606061,-18.1140130209
5350,42.3649494949,-71.0839393939,-18.1208805909
5351,42.3649494949,-71.0818181818,-18.1249501715
5352,42.3649494949,-71.0796969697,-18.124131458
5353,42.3649494949,-71.0775757576,-18.133518369
5354,42.3649494949,-71.0754545455,-18.1298152373
5355,42.3649494949,-71.0733333333,-0.0
5356,42.3649494949,-71.0712121212,-0.0
5357,42.3649494949,-71.0690909091,-18.1491302782
5358,42.3649494949,-71.066969697,-18.1601992367
5359,42.3649494949,-71.0648484848,-18.1789304724
5360,42.3649494949,-71.0627272727,-18.177793666
5361,42.3649494949,-71.0606060606,-18.1904820986
5362,42.3649494949,-71.0584848485,-18.198688442
5363,42.3649494949,-71.0563636364,-18.2076679546
5364,42.3649494949,-71.0542424242,-18.2183541584
5365,42.3649494949,-71.0521212121,-18.2350298551
5366,42.3649494949,-71.05,-18.2357277264
5367,42.3649494949,-71.0478787879,-18.2409287448
5368,42.3649494949,-71.0457575758,-18.2583262504
5369,42.3649494949,-71.0436363636,-18.2492571898
5370,42.3649494949,-71.0415151515,-18.2551584391
5371,42.3649494949,-71.0393939394,-18.2599852637
5372,42.3649494949,-71.0372727273,-18.271277656
5373,42.3649494949,-71.0351515152,-18.2806577098
5374,42.3649494949,-71.033030303,-18.3007954949
5375,42.3649494949,-71.0309090909,-18.3470116278
5376,42.3649494949,-71.0287878788,-18.4215822594
5377,42.3649494949,-71.0266666667,-18.4781108738
5378,42.3649494949,-71.0245454545,-18.5339977512
5379,42.3649494949,-71.0224242424,-18.5927285009
5380,42.3649494949,-71.0203030303,-18.6538836751
5381,42.3649494949,-71.0181818182,-18.7148667372
5382,42.3649494949,-71.0160606061,-18.7765609474
5383,42.3649494949,-71.0139393939,-18.8283556246
5384,42.3649494949,-71.0118181818,-18.8783890659
5385,42.3649494949,-71.0096969697,-18.9230226491
5386,42.3649494949,-71.0075757576,-18.9673865707
5387,42.3649494949,-71.0054545455,-19.0114770579
5388,42.3649494949,-71.0033333333,-19.0577655509
5389,42.3649494949,-71.0012121212,-19.101018586
5390,42.3649494949,-70.9990909091,-19.1426625172
5391,42.3649494949,-70.996969697,-19.1800451445
5392,42.3649494949,-70.9948484848,-19.2128762047
5393,42.3649494949,-70.9927272727,-19.2432890272
5394,42.3649494949,-70.9906060606,-19.2722449554
5395,42.3649494949,-70.9884848485,-19.2967225252
5396,42.3649494949,-70.9863636364,-19.3204766861
5397,42.3649494949,-70.9842424242,-19.3436299185
5398,42.3649494949,-70.9821212121,-19.3666206993
5399,42.3649494949,-70.98,-19.3895578391
5400,42.3663636364,-71.19,-19.0574571119
5401,42.3663636364,-71.1878787879,-19.0054431774
5402,42.3663636364,-71.1857575758,-18.9563436973
5403,42.3663636364,-71.1836363636,-18.9102687878
5404,42.3663636364,-71.1815151515,-18.8663394042
5405,42.3663636364,-71.1793939394,-18.8221363188
5406,42.3663636364,-71.1772727273,-18.774895357
5407,42.3663636364,-71.1751515152,-18.721425382
5408,42.3663636364,-71.173030303,-18.6653310796
5409,42.3663636364,-71.1709090909,-18.6072831595
5410,42.3663636364,-71.1687878788,-18.5498764212
5411,42.3663636364,-71.1666666667,-18.4932719235
5412,42.3663636364,-71.1645454545,-18.4348837571
5413,42.3663636364,-71.1624242424,-18.3754226356
5414,42.3663636364,-71.1603030303,-18.3353171559
5415,42.3663636364,-71.1581818182,-18.306776202
5416,42.3663636364,-71.1560606061,-18.2934692533
5417,42.3663636364,-71.1539393939,-18.2958584559
5418,42.3663636364,-71.1518181818,-18.2993260366
5419,42.3663636364,-71.1496969697,-18.3306452097
5420,42.3663636364,-71.1475757576,-18.2884013208
5421,42.3663636364,-71.1454545455,-0.0
5422,42.3663636364,-71.1433333333,-0.0
5423,42.3663636364,-71.1412121212,-0.0
5424,42.3663636364,-71.1390909091,-0.0
5425,42.3663636364,-71.136969697,-0.0
5426,42.3663636364,-71.1348484848,-18.2021355552
5427,42.3663636364,-71.1327272727,-18.1952801662
5428,42.3663636364,-71.1306060606,-18.1841221617
5429,42.3663636364,-71.1284848485,-18.2181095767
5430,42.3663636364,-71.1263636364,-18.1958662134
5431,42.3663636364,-71.1242424242,-18.1676073614
5432,42.3663636364,-71.1221212121,-18.1639507248
5433,42.3663636364,-71.12,-18.1615407075
5434,42.3663636364,-71.1178787879,-0.0
5435,42.3663636364,-71.1157575758,-18.1506344838
5436,42.3663636364,-71.1136363636,-18.1364652117
5437,42.3663636364,-71.1115151515,-18.1239124802
5438,42.3663636364,-71.1093939394,-18.1163869966
5439,42.3663636364,-71.1072727273,-18.1042067367
5440,42.3663636364,-71.1051515152,-18.0961385515
5441,42.3663636364,-71.103030303,-18.095795091
5442,42.3663636364,-71.1009090909,-18.0972088274
5443,42.3663636364,-71.0987878788,-18.1096885574
5444,42.3663636364,-71.0966666667,-18.112134274
5445,42.3663636364,-71.0945454545,-18.1271530416
5446,42.3663636364,-71.0924242424,-18.1087184122
5447,42.3663636364,-71.0903030303,-18.1311338509
5448,42.3663636364,-71.0881818182,-18.1216675812
5449,42.3663636364,-71.0860606061,-18.1204029436
5450,42.3663636364,-71.0839393939,-18.1297170936
5451,42.3663636364,-71.0818181818,-18.1311364273
5452,42.3663636364,-71.0796969697,-18.1308013008
5453,42.3663636364,-71.0775757576,-18.1360794659
5454,42.3663636364,-71.0754545455,-18.1338195155
5455,42.3663636364,-71.0733333333,-18.1422641064
5456,42.3663636364,-71.0712121212,-0.0
5457,42.3663636364,-71.0690909091,-18.151684771
5458,42.3663636364,-71.066969697,-18.1611281965
5459,42.3663636364,-71.0648484848,-18.1681593857
5460,42.3663636364,-71.0627272727,-18.1772315128
5461,42.3663636364,-71.0606060606,-18.1923742806
5462,42.3663636364,-71.0584848485,-18.1997945201
5463,42.3663636364,-71.0563636364,-18.2082047795
5464,42.3663636364,-71.0542424242,-18.2175478657
5465,42.3663636364,-71.0521212121,-18.2271555658
5466,42.3663636364,-71.05,-18.2337147134
5467,42.3663636364,-71.0478787879,-18.2399959415
5468,42.3663636364,-71.0457575758,-18.2430200179
5469,42.3663636364,-71.0436363636,-18.2471091359
5470,42.3663636364,-71.0415151515,-18.2655217146
5471,42.3663636364,-71.0393939394,-18.2642658997
5472,42.3663636364,-71.0372727273,-18.2708087949
5473,42.3663636364,-71.0351515152,-18.2723463451
5474,42.3663636364,-71.033030303,-18.3021579317
5475,42.3663636364,-71.0309090909,-18.351624779
5476,42.3663636364,-71.0287878788,-18.4251183267
5477,42.3663636364,-71.0266666667,-18.4953200676
5478,42.3663636364,-71.0245454545,-18.5652766349
5479,42.3663636364,-71.0224242424,-18.6243958064
5480,42.3663636364,-71.0203030303,-18.6830238089
5481,42.3663636364,-71.0181818182,-18.742207471
5482,42.3663636364,-71.0160606061,-18.7975223406
5483,42.3663636364,-71.0139393939,-18.8485272998
5484,42.3663636364,-71.0118181818,-18.8947655119
5485,42.3663636364,-71.0096969697,-18.9389881162
5486,42.3663636364,-71.0075757576,-18.9829390006
5487,42.3663636364,-71.0054545455,-19.0273426481
5488,42.3663636364,-71.0033333333,-19.073282206
5489,42.3663636364,-71.0012121212,-19.1177915556
5490,42.3663636364,-70.9990909091,-19.1612902006
5491,42.3663636364,-70.996969697,-19.1940186756
5492,42.3663636364,-70.9948484848,-19.225452184
5493,42.3663636364,-70.9927272727,-19.2544470856
5494,42.3663636364,-70.9906060606,-19.2805938129
5495,42.3663636364,-70.9884848485,-19.3041714932
5496,42.3663636364,-70.9863636364,-19.3265275912
5497,42.3663636364,-70.9842424242,-19.3487498175
5498,42.3663636364,-70.9821212121,-19.3709218157
5499,42.3663636364,-70.98,-19.3921095611
5500,42.3677777778,-71.19,-19.0670779901
5501,42.3677777778,-71.1878787879,-19.0151927078
5502,42.3677777778,-71.1857575758,-18.9653072753
5503,42.3677777778,-71.1836363636,-18.9194592318
5504,42.3677777778,-71.1815151515,-18.8759815519
5505,42.3677777778,-71.1793939394,-18.8350152101
5506,42.3677777778,-71.1772727273,-18.7892448932
5507,42.3677777778,-71.1751515152,-18.7419999083
5508,42.3677777778,-71.173030303,-18.6880681088
5509,42.3677777778,-71.1709090909,-18.6335892282
5510,42.3677777778,-71.1687878788,-18.5785855415
5511,42.3677777778,-71.1666666667,-18.5246757542
5512,42.3677777778,-71.1645454545,-18.4714134074
5513,42.3677777778,-71.1624242424,-18.4159527132
5514,42.3677777778,-71.1603030303,-18.3618743215
5515,42.3677777778,-71.1581818182,-18.3301152582
5516,42.3677777778,-71.1560606061,-18.3049089612
5517,42.3677777778,-71.1539393939,-18.2900591399
5518,42.3677777778,-71.1518181818,-18.2822894546
5519,42.3677777778,-71.1496969697,-18.2935574641
5520,42.3677777778,-71.1475757576,-18.2945234634
5521,42.3677777778,-71.1454545455,-18.2586393538
5522,42.3677777778,-71.1433333333,-18.273645864
5523,42.3677777778,-71.1412121212,-18.249679741
5524,42.3677777778,-71.1390909091,-18.2265143263
5525,42.3677777778,-71.136969697,-0.0
5526,42.3677777778,-71.1348484848,-0.0
5527,42.3677777778,-71.1327272727,-18.1978606332
5528,42.3677777778,-71.1306060606,-18.1866920052
5529,42.3677777778,-71.1284848485,-18.1919962516
5530,42.3677777778,-71.1263636364,-18.1758150899
5531,42.3677777778,-71.1242424242,-0.0
5532,42.3677777778,-71.1221212121,-0.0
5533,42.3677777778,-71.12,-0.0
5534,42.3677777778,-71.1178787879,-0.0
5535,42.3677777778,-71.1157575758,-18.1469894177
5536,42.3677777778,-71.1136363636,-18.13882054
5537,42.3677777778,-71.1115151515,-18.1427659714
5538,42.3677777778,-71.1093939394,-18.1205922293
5539,42.3677777778,-71.1072727273,-18.1151478626
5540,42.3677777778,-71.1051515152,-18.1067049596
5541,42.3677777778,-71.103030303,-18.0986312738
5542,42.3677777778,-71.1009090909,-18.097705747
5543,42.3677777778,-71.0987878788,-18.0990255007
5544,42.3677777778,-71.0966666667,-18.1023097022
5545,42.3677777778,-71.0945454545,-18.1122797856
5546,42.3677777778,-71.0924242424,-18.1111201213
5547,42.3677777778,-71.0903030303,-18.1215320457
5548,42.3677777778,-71.0881818182,-18.1245953669
5549,42.3677777778,-71.0860606061,-18.1381424942
5550,42.3677777778,-71.0839393939,-18.126320098
5551,42.3677777778,-71.0818181818,-18.142689465
5552,42.3677777778,-71.0796969697,-18.1308384287
5553,42.3677777778,-71.0775757576,-18.1397110899
5554,42.3677777778,-71.0754545455,-18.1375434076
5555,42.3677777778,-71.0733333333,-0.0
5556,42.3677777778,-71.0712121212,-18.1490019905
5557,42.3677777778,-71.0690909091,-18.1564046678
5558,42.3677777778,-71.066969697,-18.1615992287
5559,42.3677777778,-71.0648484848,-18.1731040597
5560,42.3677777778,-71.0627272727,-18.1816078089
5561,42.3677777778,-71.0606060606,-18.1945237748
5562,42.3677777778,-71.0584848485,-18.1966240639
5563,42.3677777778,-71.0563636364,-18.2104885576
5564,42.3677777778,-71.0542424242,-18.2279746073
5565,42.3677777778,-71.0521212121,-18.2247381425
5566,42.3677777778,-71.05,-18.241298204
5567,42.3677777778,-71.0478787879,-18.2431171178
5568,42.3677777778,-71.0457575758,-18.2461611448
5569,42.3677777778,-71.0436363636,-18.2485256224
5570,42.3677777778,-71.0415151515,-18.2554818053
5571,42.3677777778,-71.0393939394,-18.2553700395
5572,42.3677777778,-71.0372727273,-18.2852108652
5573,42.3677777778,-71.0351515152,-18.2702310183
5574,42.3677777778,-71.033030303,-18.3059246155
5575,42.3677777778,-71.0309090909,-18.3611286034
5576,42.3677777778,-71.0287878788,-18.4328653163
5577,42.3677777778,-71.0266666667,-18.5009626161
5578,42.3677777778,-71.0245454545,-18.5701840498
5579,42.3677777778,-71.0224242424,-18.641230018
5580,42.3677777778,-71.0203030303,-18.7109942671
5581,42.3677777778,-71.0181818182,-18.7698484319
5582,42.3677777778,-71.0160606061,-18.8195226646
5583,42.3677777778,-71.0139393939,-18.8682542635
5584,42.3677777778,-71.0118181818,-18.9123026258
5585,42.3677777778,-71.0096969697,-18.9562234901
5586,42.3677777778,-71.0075757576,-18.9997916251
5587,42.3677777778,-71.0054545455,-19.044889059
5588,42.3677777778,-71.0033333333,-19.0902068355
5589,42.3677777778,-71.0012121212,-19.13346592
5590,42.3677777778,-70.9990909091,-19.1734579463
5591,42.3677777778,-70.996969697,-19.2071376988
5592,42.3677777778,-70.9948484848,-19.2383641123
5593,42.3677777778,-70.9927272727,-19.2664929472
5594,42.3677777778,-70.9906060606,-19.289681172
5595,42.3677777778,-70.9884848485,-19.3120491171
5596,42.3677777778,-70.9863636364,-19.333300546
5597,42.3677777778,-70.9842424242,-19.3544447674
5598,42.3677777778,-70.9821212121,-19.3759288762
5599,42.3677777778,-70.98,-19.3952680943
5600,42.3691919192,-71.19,-19.0785580873
5601,42.3691919192,-71.1878787879,-19.0273649442
5602,42.3691919192,-71.1857575758,-18.9770110103
5603,42.3691919192,-71.1836363636,-18.9313195624
5604,42.3691919192,-71.1815151515,-18.8883952974
5605,42.3691919192,-71.1793939394,-18.8482512658
5606,42.3691919192,-71.1772727273,-18.806743202
5607,42.3691919192,-71.1751515152,-18.7641003485
5608,42.3691919192,-71.173030303,-18.7142798643
5609,42.3691919192,-71.1709090909,-18.6634246494
5610,42.3691919192,-71.1687878788,-18.6109945053
5611,42.3691919192,-71.1666666667,-18.5592637098
5612,42.3691919192,-71.1645454545,-18.5089515307
5613,42.3691919192,-71.1624242424,-18.4594685476
5614,42.3691919192,-71.1603030303,-18.4088582772
5615,42.3691919192,-71.1581818182,-18.3611662066
5616,42.3691919192,-71.1560606061,-18.3309139958
5617,42.3691919192,-71.1539393939,-18.3093276901
5618,42.3691919192,-71.1518181818,-18.2900875085
5619,42.3691919192,-71.1496969697,-18.2737014085
5620,42.3691919192,-71.1475757576,-18.2654217112
5621,42.3691919192,-71.1454545455,-18.2558534237
5622,42.3691919192,-71.1433333333,-18.2446569425
5623,42.3691919192,-71.1412121212,-18.2419297188
5624,42.3691919192,-71.1390909091,-18.2211297008
5625,42.3691919192,-71.136969697,-18.220698408
5626,42.3691919192,-71.1348484848,-0.0
5627,42.3691919192,-71.1327272727,-0.0
5628,42.3691919192,-71.1306060606,-18.1912874165
5629,42.3691919192,-71.1284848485,-18.1830080148
5630,42.3691919192,-71.1263636364,-0.0
5631,42.3691919192,-71.1242424242,-0.0
5632,42.3691919192,-71.1221212121,-0.0
5633,42.3691919192,-71.12,-0.0
5634,42.3691919192,-71.1178787879,-18.1621882438
5635,42.3691919192,-71.1157575758,-18.1546253294
5636,42.3691919192,-71.1136363636,-18.1456141875
5637,42.3691919192,-71.1115151515,-18.1386789711
5638,42.3691919192,-71.1093939394,-18.1329277569
5639,42.3691919192,-71.1072727273,-18.12045357
5640,42.3691919192,-71.1051515152,-18.1142891796
5641,42.3691919192,-71.103030303,-18.107850305
5642,42.3691919192,-71.1009090909,-18.1032901649
5643,42.3691919192,-71.0987878788,-18.1076964716
5644,42.3691919192,-71.0966666667,-18.1122115982
5645,42.3691919192,-71.0945454545,-18.1271288853
5646,42.3691919192,-71.0924242424,-18.1152532493
5647,42.3691919192,-71.0903030303,-18.1314306484
5648,42.3691919192,-71.0881818182,-18.1226886555
5649,42.3691919192,-71.0860606061,-18.1255252029
5650,42.3691919192,-71.0839393939,-18.1370239717
5651,42.3691919192,-71.0818181818,-18.1401117135
5652,42.3691919192,-71.0796969697,-18.1481709494
5653,42.3691919192,-71.0775757576,-18.1380009503
5654,42.3691919192,-71.0754545455,-18.1447131209
5655,42.3691919192,-71.0733333333,-18.1702572899
5656,42.3691919192,-71.0712121212,-18.151654756
5657,42.3691919192,-71.0690909091,-18.1558647361
5658,42.3691919192,-71.066969697,-18.1682707938
5659,42.3691919192,-71.0648484848,-18.1821284068
5660,42.3691919192,-71.0627272727,-18.1873269427
5661,42.3691919192,-71.0606060606,-18.1873031245
5662,42.3691919192,-71.0584848485,-18.2055284482
5663,42.3691919192,-71.0563636364,-18.2138709638
5664,42.3691919192,-71.0542424242,-18.2207455346
5665,42.3691919192,-71.0521212121,-18.224604832
5666,42.3691919192,-71.05,-18.2321247568
5667,42.3691919192,-71.0478787879,-18.2413666331
5668,42.3691919192,-71.0457575758,-18.2467118218
5669,42.3691919192,-71.0436363636,-18.2538050853
5670,42.3691919192,-71.0415151515,-18.2520642124
5671,42.3691919192,-71.0393939394,-18.269579376
5672,42.3691919192,-71.0372727273,-18.2692706289
5673,42.3691919192,-71.0351515152,-18.2784698142
5674,42.3691919192,-71.033030303,-18.3121908246
5675,42.3691919192,-71.0309090909,-18.3753659032
5676,42.3691919192,-71.0287878788,-18.4438151506
5677,42.3691919192,-71.0266666667,-18.5099376062
5678,42.3691919192,-71.0245454545,-18.5782204853
5679,42.3691919192,-71.0224242424,-18.6449709433
5680,42.3691919192,-71.0203030303,-18.7104300695
5681,42.3691919192,-71.0181818182,-18.7740412756
5682,42.3691919192,-71.0160606061,-18.8303310919
5683,42.3691919192,-71.0139393939,-18.8820861282
5684,42.3691919192,-71.0118181818,-18.930837393
5685,42.3691919192,-71.0096969697,-18.9746421826
5686,42.3691919192,-71.0075757576,-19.0184483807
5687,42.3691919192,-71.0054545455,-19.0637750889
5688,42.3691919192,-71.0033333333,-19.1078129922
5689,42.3691919192,-71.0012121212,-19.1504938827
5690,42.3691919192,-70.9990909091,-19.1863934924
5691,42.3691919192,-70.996969697,-19.2193094701
5692,42.3691919192,-70.9948484848,-19.2490808097
5693,42.3691919192,-70.9927272727,-19.2762707224
5694,42.3691919192,-70.9906060606,-19.299645221
5695,42.3691919192,-70.9884848485,-19.3205737282
5696,42.3691919192,-70.9863636364,-19.3410090684
5697,42.3691919192,-70.9842424242,-19.3611124695
5698,42.3691919192,-70.9821212121,-19.3809663697
5699,42.3691919192,-70.98,-19.3993685811
5700,42.3706060606,-71.19,-19.0924474765
5701,42.3706060606,-71.1878787879,-19.0422639421
5702,42.3706060606,-71.1857575758,-18.9923853762
5703,42.3706060606,-71.1836363636,-18.94615918
5704,42.3706060606,-71.1815151515,-18.9038840708
5705,42.3706060606,-71.1793939394,-18.8645670777
5706,42.3706060606,-71.1772727273,-18.8275569341
5707,42.3706060606,-71.1751515152,-18.7862591465
5708,42.3706060606,-71.173030303,-18.7440132777
5709,42.3706060606,-71.1709090909,-18.6952970282
5710,42.3706060606,-71.1687878788,-18.6466414563
5711,42.3706060606,-71.1666666667,-18.5973683476
5712,42.3706060606,-71.1645454545,-18.5491946723
5713,42.3706060606,-71.1624242424,-18.5027880378
5714,42.3706060606,-71.1603030303,-18.4581281825
5715,42.3706060606,-71.1581818182,-18.4136013771
5716,42.3706060606,-71.1560606061,-18.372818364
5717,42.3706060606,-71.1539393939,-18.337238255
