GEO.id,zip,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Year,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US49072,49072,"ZIP 49072 (Mendon, MI)",00,Total for all sectors,2012,56,665,6174,26610
8610000US49073,49073,"ZIP 49073 (Nashville, MI)",00,Total for all sectors,2012,54,304,1341,6993
8610000US49074,49074,"ZIP 49074 (Nazareth, MI)",00,Total for all sectors,2012,8,260,1717,7177
8610000US49075,49075,"ZIP 49075 (Nottawa, MI)",00,Total for all sectors,2012,5,42,401,1599
8610000US49076,49076,"ZIP 49076 (Olivet, MI)",00,Total for all sectors,2012,48,975,5135,21856
8610000US49077,49077,"ZIP 49077 (Oshtemo, MI)",00,Total for all sectors,2012,9,b,189,1017
8610000US49078,49078,"ZIP 49078 (Otsego, MI)",00,Total for all sectors,2012,128,g,D,D
8610000US49079,49079,"ZIP 49079 (Paw Paw, MI)",00,Total for all sectors,2012,267,3268,26068,108910
8610000US49080,49080,"ZIP 49080 (Plainwell, MI)",00,Total for all sectors,2012,292,4899,34551,147824
8610000US49081,49081,"ZIP 49081 (Portage, MI)",00,Total for all sectors,2012,27,575,2591,10110
8610000US49082,49082,"ZIP 49082 (Quincy, MI)",00,Total for all sectors,2012,98,1120,9397,41825
8610000US49083,49083,"ZIP 49083 (Richland, MI)",00,Total for all sectors,2012,175,1675,13224,65404
8610000US49084,49084,"ZIP 49084 (Riverside, MI)",00,Total for all sectors,2012,10,153,1692,7699
8610000US49085,49085,"ZIP 49085 (Saint Joseph, MI)",00,Total for all sectors,2012,816,16061,175879,691908
8610000US49087,49087,"ZIP 49087 (Schoolcraft, MI)",00,Total for all sectors,2012,120,1426,11515,47519
8610000US49088,49088,"ZIP 49088 (Scotts, MI)",00,Total for all sectors,2012,39,118,629,3394
8610000US49089,49089,"ZIP 49089 (Sherwood, MI)",00,Total for all sectors,2012,4,a,D,D
8610000US49090,49090,"ZIP 49090 (South Haven, MI)",00,Total for all sectors,2012,383,4107,32358,132943
8610000US49091,49091,"ZIP 49091 (Sturgis, MI)",00,Total for all sectors,2012,452,11728,77975,329607
8610000US49092,49092,"ZIP 49092 (Tekonsha, MI)",00,Total for all sectors,2012,39,325,1731,9395
8610000US49093,49093,"ZIP 49093 (Three Rivers, MI)",00,Total for all sectors,2012,372,5753,54170,222513
8610000US49094,49094,"ZIP 49094 (Union City, MI)",00,Total for all sectors,2012,55,427,3424,15868
8610000US49095,49095,"ZIP 49095 (Vandalia, MI)",00,Total for all sectors,2012,13,55,S,1484
8610000US49096,49096,"ZIP 49096 (Vermontville, MI)",00,Total for all sectors,2012,34,143,1244,5632
8610000US49097,49097,"ZIP 49097 (Vicksburg, MI)",00,Total for all sectors,2012,142,1407,11399,43745
8610000US49098,49098,"ZIP 49098 (Watervliet, MI)",00,Total for all sectors,2012,104,1233,9409,38802
8610000US49099,49099,"ZIP 49099 (White Pigeon, MI)",00,Total for all sectors,2012,102,1039,8772,36221
8610000US49101,49101,"ZIP 49101 (Baroda, MI)",00,Total for all sectors,2012,53,329,2560,10836
8610000US49102,49102,"ZIP 49102 (Berrien Center, MI)",00,Total for all sectors,2012,18,423,S,14387
8610000US49103,49103,"ZIP 49103 (Berrien Springs, MI)",00,Total for all sectors,2012,183,1673,10320,44705
8610000US49104,49104,"ZIP 49104 (Berrien Springs, MI)",00,Total for all sectors,2012,8,g,D,D
8610000US49106,49106,"ZIP 49106 (Bridgman, MI)",00,Total for all sectors,2012,120,2292,42851,153492
8610000US49107,49107,"ZIP 49107 (Buchanan, MI)",00,Total for all sectors,2012,151,1559,15166,65645
8610000US49111,49111,"ZIP 49111 (Eau Claire, MI)",00,Total for all sectors,2012,61,467,3558,15103
8610000US49112,49112,"ZIP 49112 (Edwardsburg, MI)",00,Total for all sectors,2012,119,1118,7452,34631
8610000US49113,49113,"ZIP 49113 (Galien, MI)",00,Total for all sectors,2012,16,c,D,D
8610000US49115,49115,"ZIP 49115 (Harbert, MI)",00,Total for all sectors,2012,15,57,295,1147
8610000US49116,49116,"ZIP 49116 (Lakeside, MI)",00,Total for all sectors,2012,15,73,445,2834
8610000US49117,49117,"ZIP 49117 (New Buffalo, MI)",00,Total for all sectors,2012,174,1457,5941,30995
8610000US49119,49119,"ZIP 49119 (New Troy, MI)",00,Total for all sectors,2012,7,c,D,D
8610000US49120,49120,"ZIP 49120 (Niles, MI)",00,Total for all sectors,2012,647,7623,58803,244553
8610000US49125,49125,"ZIP 49125 (Sawyer, MI)",00,Total for all sectors,2012,61,518,3414,15563
8610000US49126,49126,"ZIP 49126 (Sodus, MI)",00,Total for all sectors,2012,19,232,1648,9873
8610000US49127,49127,"ZIP 49127 (Stevensville, MI)",00,Total for all sectors,2012,258,2680,18960,84868
8610000US49128,49128,"ZIP 49128 (Three Oaks, MI)",00,Total for all sectors,2012,78,340,2699,10913
8610000US49129,49129,"ZIP 49129 (Union Pier, MI)",00,Total for all sectors,2012,35,147,693,3725
8610000US49130,49130,"ZIP 49130 (Union, MI)",00,Total for all sectors,2012,29,146,1049,4575
8610000US49201,49201,"ZIP 49201 (Jackson, MI)",00,Total for all sectors,2012,788,16111,198615,852906
8610000US49202,49202,"ZIP 49202 (Jackson, MI)",00,Total for all sectors,2012,782,12842,85888,354914
8610000US49203,49203,"ZIP 49203 (Jackson, MI)",00,Total for all sectors,2012,603,9800,92294,374735
8610000US49204,49204,"ZIP 49204 (Jackson, MI)",00,Total for all sectors,2012,44,826,13176,66983
8610000US49220,49220,"ZIP 49220 (Addison, MI)",00,Total for all sectors,2012,46,305,1833,8709
8610000US49221,49221,"ZIP 49221 (Adrian, MI)",00,Total for all sectors,2012,855,13914,104153,438922
8610000US49224,49224,"ZIP 49224 (Albion, MI)",00,Total for all sectors,2012,199,3449,26020,106180
8610000US49227,49227,"ZIP 49227 (Allen, MI)",00,Total for all sectors,2012,17,b,209,1017
8610000US49228,49228,"ZIP 49228 (Blissfield, MI)",00,Total for all sectors,2012,133,1306,10760,44262
8610000US49229,49229,"ZIP 49229 (Britton, MI)",00,Total for all sectors,2012,25,106,576,2522
8610000US49230,49230,"ZIP 49230 (Brooklyn, MI)",00,Total for all sectors,2012,187,1694,10865,48157
8610000US49232,49232,"ZIP 49232 (Camden, MI)",00,Total for all sectors,2012,24,125,811,3398
8610000US49233,49233,"ZIP 49233 (Cement City, MI)",00,Total for all sectors,2012,41,e,D,D
8610000US49234,49234,"ZIP 49234 (Clarklake, MI)",00,Total for all sectors,2012,56,376,2739,13307
8610000US49235,49235,"ZIP 49235 (Clayton, MI)",00,Total for all sectors,2012,22,80,503,2374
8610000US49236,49236,"ZIP 49236 (Clinton, MI)",00,Total for all sectors,2012,80,925,7279,29978
8610000US49237,49237,"ZIP 49237 (Concord, MI)",00,Total for all sectors,2012,46,260,2690,9940
8610000US49238,49238,"ZIP 49238 (Deerfield, MI)",00,Total for all sectors,2012,19,90,587,2267
8610000US49239,49239,"ZIP 49239 (Frontier, MI)",00,Total for all sectors,2012,3,a,D,D
8610000US49240,49240,"ZIP 49240 (Grass Lake, MI)",00,Total for all sectors,2012,107,1061,16376,55052
8610000US49241,49241,"ZIP 49241 (Hanover, MI)",00,Total for all sectors,2012,29,106,561,2498
8610000US49242,49242,"ZIP 49242 (Hillsdale, MI)",00,Total for all sectors,2012,340,4675,35369,148927
8610000US49245,49245,"ZIP 49245 (Homer, MI)",00,Total for all sectors,2012,63,966,9453,45211
8610000US49246,49246,"ZIP 49246 (Horton, MI)",00,Total for all sectors,2012,34,271,2175,10574
8610000US49247,49247,"ZIP 49247 (Hudson, MI)",00,Total for all sectors,2012,105,1012,6897,28832
8610000US49248,49248,"ZIP 49248 (Jasper, MI)",00,Total for all sectors,2012,9,33,196,923
8610000US49249,49249,"ZIP 49249 (Jerome, MI)",00,Total for all sectors,2012,19,86,359,1712
8610000US49250,49250,"ZIP 49250 (Jonesville, MI)",00,Total for all sectors,2012,141,2662,20045,80408
8610000US49251,49251,"ZIP 49251 (Leslie, MI)",00,Total for all sectors,2012,79,502,3292,13179
8610000US49252,49252,"ZIP 49252 (Litchfield, MI)",00,Total for all sectors,2012,61,2015,20961,87890
8610000US49253,49253,"ZIP 49253 (Manitou Beach, MI)",00,Total for all sectors,2012,35,208,1028,5175
8610000US49254,49254,"ZIP 49254 (Michigan Center, MI)",00,Total for all sectors,2012,79,873,8715,30711
8610000US49255,49255,"ZIP 49255 (Montgomery, MI)",00,Total for all sectors,2012,5,14,65,825
8610000US49256,49256,"ZIP 49256 (Morenci, MI)",00,Total for all sectors,2012,50,339,2557,10419
8610000US49257,49257,"ZIP 49257 (Moscow, MI)",00,Total for all sectors,2012,2,a,D,D
8610000US49258,49258,"ZIP 49258 (Mosherville, MI)",00,Total for all sectors,2012,2,a,D,D
8610000US49259,49259,"ZIP 49259 (Munith, MI)",00,Total for all sectors,2012,19,c,D,D
8610000US49261,49261,"ZIP 49261 (Napoleon, MI)",00,Total for all sectors,2012,24,240,1820,7880
8610000US49262,49262,"ZIP 49262 (North Adams, MI)",00,Total for all sectors,2012,14,b,173,945
8610000US49264,49264,"ZIP 49264 (Onondaga, MI)",00,Total for all sectors,2012,15,c,S,2830
8610000US49265,49265,"ZIP 49265 (Onsted, MI)",00,Total for all sectors,2012,60,369,3809,15970
8610000US49266,49266,"ZIP 49266 (Osseo, MI)",00,Total for all sectors,2012,34,123,754,3709
8610000US49267,49267,"ZIP 49267 (Ottawa Lake, MI)",00,Total for all sectors,2012,92,868,6455,31135
8610000US49268,49268,"ZIP 49268 (Palmyra, MI)",00,Total for all sectors,2012,11,42,322,1362
8610000US49269,49269,"ZIP 49269 (Parma, MI)",00,Total for all sectors,2012,51,1269,15754,85126
8610000US49270,49270,"ZIP 49270 (Petersburg, MI)",00,Total for all sectors,2012,68,489,4109,18205
8610000US49271,49271,"ZIP 49271 (Pittsford, MI)",00,Total for all sectors,2012,22,102,458,2054
8610000US49272,49272,"ZIP 49272 (Pleasant Lake, MI)",00,Total for all sectors,2012,17,142,801,3324
8610000US49274,49274,"ZIP 49274 (Reading, MI)",00,Total for all sectors,2012,43,234,1264,5798
8610000US49276,49276,"ZIP 49276 (Riga, MI)",00,Total for all sectors,2012,10,b,D,D
8610000US49277,49277,"ZIP 49277 (Rives Junction, MI)",00,Total for all sectors,2012,27,144,1102,4959
8610000US49279,49279,"ZIP 49279 (Sand Creek, MI)",00,Total for all sectors,2012,4,22,155,522
8610000US49281,49281,"ZIP 49281 (Somerset, MI)",00,Total for all sectors,2012,2,a,D,D
8610000US49282,49282,"ZIP 49282 (Somerset Center, MI)",00,Total for all sectors,2012,14,84,330,1524
8610000US49283,49283,"ZIP 49283 (Spring Arbor, MI)",00,Total for all sectors,2012,65,2253,11090,46641
8610000US49284,49284,"ZIP 49284 (Springport, MI)",00,Total for all sectors,2012,34,172,1477,7130
8610000US49285,49285,"ZIP 49285 (Stockbridge, MI)",00,Total for all sectors,2012,88,405,2755,12752
8610000US49286,49286,"ZIP 49286 (Tecumseh, MI)",00,Total for all sectors,2012,304,3482,29608,116967
8610000US49287,49287,"ZIP 49287 (Tipton, MI)",00,Total for all sectors,2012,23,89,345,1712
8610000US49288,49288,"ZIP 49288 (Waldron, MI)",00,Total for all sectors,2012,14,66,492,1910
8610000US49289,49289,"ZIP 49289 (Weston, MI)",00,Total for all sectors,2012,2,b,D,D
8610000US49301,49301,"ZIP 49301 (Ada, MI)",00,Total for all sectors,2012,372,2476,24476,113927
8610000US49302,49302,"ZIP 49302 (Alto, MI)",00,Total for all sectors,2012,113,936,6619,32287
8610000US49303,49303,"ZIP 49303 (Bailey, MI)",00,Total for all sectors,2012,14,59,363,1555
8610000US49304,49304,"ZIP 49304 (Baldwin, MI)",00,Total for all sectors,2012,90,831,4582,21309
8610000US49305,49305,"ZIP 49305 (Barryton, MI)",00,Total for all sectors,2012,27,107,572,2926
8610000US49306,49306,"ZIP 49306 (Belmont, MI)",00,Total for all sectors,2012,189,2179,21791,89847
8610000US49307,49307,"ZIP 49307 (Big Rapids, MI)",00,Total for all sectors,2012,473,8127,51088,218262
8610000US49309,49309,"ZIP 49309 (Bitely, MI)",00,Total for all sectors,2012,17,55,194,946
8610000US49310,49310,"ZIP 49310 (Blanchard, MI)",00,Total for all sectors,2012,32,208,1475,6266
8610000US49311,49311,"ZIP 49311 (Bradley, MI)",00,Total for all sectors,2012,3,a,72,355
8610000US49312,49312,"ZIP 49312 (Brohman, MI)",00,Total for all sectors,2012,6,27,184,464
8610000US49314,49314,"ZIP 49314 (Burnips, MI)",00,Total for all sectors,2012,3,b,D,D
8610000US49315,49315,"ZIP 49315 (Byron Center, MI)",00,Total for all sectors,2012,530,8928,72955,355513
8610000US49316,49316,"ZIP 49316 (Caledonia, MI)",00,Total for all sectors,2012,453,8097,76261,308355
8610000US49317,49317,"ZIP 49317 (Cannonsburg, MI)",00,Total for all sectors,2012,3,b,D,D
8610000US49318,49318,"ZIP 49318 (Casnovia, MI)",00,Total for all sectors,2012,15,59,300,1231
8610000US49319,49319,"ZIP 49319 (Cedar Springs, MI)",00,Total for all sectors,2012,259,2769,17129,78158
8610000US49320,49320,"ZIP 49320 (Chippewa Lake, MI)",00,Total for all sectors,2012,3,7,17,94
8610000US49321,49321,"ZIP 49321 (Comstock Park, MI)",00,Total for all sectors,2012,401,6997,54360,236459
8610000US49322,49322,"ZIP 49322 (Coral, MI)",00,Total for all sectors,2012,4,15,36,156
8610000US49323,49323,"ZIP 49323 (Dorr, MI)",00,Total for all sectors,2012,122,719,4674,25060
8610000US49325,49325,"ZIP 49325 (Freeport, MI)",00,Total for all sectors,2012,30,198,1642,7566
8610000US49326,49326,"ZIP 49326 (Gowen, MI)",00,Total for all sectors,2012,31,128,419,2357
8610000US49327,49327,"ZIP 49327 (Grant, MI)",00,Total for all sectors,2012,95,630,4004,18855
8610000US49328,49328,"ZIP 49328 (Hopkins, MI)",00,Total for all sectors,2012,55,309,2088,11587
8610000US49329,49329,"ZIP 49329 (Howard City, MI)",00,Total for all sectors,2012,101,797,4813,20766
8610000US49330,49330,"ZIP 49330 (Kent City, MI)",00,Total for all sectors,2012,67,628,5870,28673
8610000US49331,49331,"ZIP 49331 (Lowell, MI)",00,Total for all sectors,2012,303,3140,19799,87492
8610000US49332,49332,"ZIP 49332 (Mecosta, MI)",00,Total for all sectors,2012,38,151,1000,5013
8610000US49333,49333,"ZIP 49333 (Middleville, MI)",00,Total for all sectors,2012,154,1990,19791,89896
8610000US49335,49335,"ZIP 49335 (Moline, MI)",00,Total for all sectors,2012,26,543,2963,15067
8610000US49336,49336,"ZIP 49336 (Morley, MI)",00,Total for all sectors,2012,31,121,716,3709
8610000US49337,49337,"ZIP 49337 (Newaygo, MI)",00,Total for all sectors,2012,196,1812,14358,76465
8610000US49338,49338,"ZIP 49338 (Paris, MI)",00,Total for all sectors,2012,31,e,S,2676
8610000US49339,49339,"ZIP 49339 (Pierson, MI)",00,Total for all sectors,2012,16,113,1074,4998
8610000US49340,49340,"ZIP 49340 (Remus, MI)",00,Total for all sectors,2012,57,822,7666,32349
8610000US49341,49341,"ZIP 49341 (Rockford, MI)",00,Total for all sectors,2012,651,5292,34982,156489
8610000US49342,49342,"ZIP 49342 (Rodney, MI)",00,Total for all sectors,2012,9,46,190,972
8610000US49343,49343,"ZIP 49343 (Sand Lake, MI)",00,Total for all sectors,2012,64,218,1254,7017
8610000US49344,49344,"ZIP 49344 (Shelbyville, MI)",00,Total for all sectors,2012,48,205,1059,6087
8610000US49345,49345,"ZIP 49345 (Sparta, MI)",00,Total for all sectors,2012,252,4197,32996,146870
8610000US49346,49346,"ZIP 49346 (Stanwood, MI)",00,Total for all sectors,2012,67,687,7387,36815
8610000US49347,49347,"ZIP 49347 (Trufant, MI)",00,Total for all sectors,2012,12,a,101,746
8610000US49348,49348,"ZIP 49348 (Wayland, MI)",00,Total for all sectors,2012,248,2716,23170,104158
8610000US49349,49349,"ZIP 49349 (White Cloud, MI)",00,Total for all sectors,2012,83,683,4490,20285
8610000US49351,49351,"ZIP 49351 (Rockford, MI)",00,Total for all sectors,2012,9,g,D,D
8610000US49355,49355,"ZIP 49355 (Ada, MI)",00,Total for all sectors,2012,15,h,D,D
8610000US49356,49356,"ZIP 49356 (Ada, MI)",00,Total for all sectors,2012,1,a,D,D
8610000US49401,49401,"ZIP 49401 (Allendale, MI)",00,Total for all sectors,2012,197,2402,17195,72541
8610000US49402,49402,"ZIP 49402 (Branch, MI)",00,Total for all sectors,2012,12,36,251,1441
8610000US49403,49403,"ZIP 49403 (Conklin, MI)",00,Total for all sectors,2012,40,232,1514,6006
8610000US49404,49404,"ZIP 49404 (Coopersville, MI)",00,Total for all sectors,2012,197,2147,15994,74456
8610000US49405,49405,"ZIP 49405 (Custer, MI)",00,Total for all sectors,2012,18,75,280,1382
8610000US49406,49406,"ZIP 49406 (Douglas, MI)",00,Total for all sectors,2012,82,646,3696,17973
8610000US49408,49408,"ZIP 49408 (Fennville, MI)",00,Total for all sectors,2012,92,582,3229,15140
8610000US49409,49409,"ZIP 49409 (Ferrysburg, MI)",00,Total for all sectors,2012,32,296,2977,13249
8610000US49410,49410,"ZIP 49410 (Fountain, MI)",00,Total for all sectors,2012,18,81,361,1503
8610000US49411,49411,"ZIP 49411 (Free Soil, MI)",00,Total for all sectors,2012,15,50,238,1202
8610000US49412,49412,"ZIP 49412 (Fremont, MI)",00,Total for all sectors,2012,330,4635,36082,147480
8610000US49413,49413,"ZIP 49413 (Fremont, MI)",00,Total for all sectors,2012,3,g,D,D
8610000US49415,49415,"ZIP 49415 (Fruitport, MI)",00,Total for all sectors,2012,113,872,7009,28963
8610000US49416,49416,"ZIP 49416 (Glenn, MI)",00,Total for all sectors,2012,5,12,S,122
8610000US49417,49417,"ZIP 49417 (Grand Haven, MI)",00,Total for all sectors,2012,839,12500,104196,443812
8610000US49418,49418,"ZIP 49418 (Grandville, MI)",00,Total for all sectors,2012,968,15813,115330,507304
8610000US49419,49419,"ZIP 49419 (Hamilton, MI)",00,Total for all sectors,2012,160,1191,12054,52097
8610000US49420,49420,"ZIP 49420 (Hart, MI)",00,Total for all sectors,2012,152,1461,9242,41958
8610000US49421,49421,"ZIP 49421 (Hesperia, MI)",00,Total for all sectors,2012,61,316,1410,6006
8610000US49422,49422,"ZIP 49422 (Holland, MI)",00,Total for all sectors,2012,26,1310,12410,58210
8610000US49423,49423,"ZIP 49423 (Holland, MI)",00,Total for all sectors,2012,1299,30791,325060,1291217
8610000US49424,49424,"ZIP 49424 (Holland, MI)",00,Total for all sectors,2012,1078,20111,169043,726226
8610000US49425,49425,"ZIP 49425 (Holton, MI)",00,Total for all sectors,2012,32,143,574,3082
8610000US49426,49426,"ZIP 49426 (Hudsonville, MI)",00,Total for all sectors,2012,582,7298,60048,259690
8610000US49427,49427,"ZIP 49427 (Jamestown, MI)",00,Total for all sectors,2012,14,65,323,1402
8610000US49428,49428,"ZIP 49428 (Jenison, MI)",00,Total for all sectors,2012,543,6015,36819,162045
8610000US49429,49429,"ZIP 49429 (Jenison, MI)",00,Total for all sectors,2012,12,69,515,2368
8610000US49430,49430,"ZIP 49430 (Lamont, MI)",00,Total for all sectors,2012,2,b,D,D
8610000US49431,49431,"ZIP 49431 (Ludington, MI)",00,Total for all sectors,2012,577,8098,63793,291233
8610000US49434,49434,"ZIP 49434 (Macatawa, MI)",00,Total for all sectors,2012,6,78,374,1940
8610000US49435,49435,"ZIP 49435 (Marne, MI)",00,Total for all sectors,2012,79,656,5897,26442
8610000US49436,49436,"ZIP 49436 (Mears, MI)",00,Total for all sectors,2012,60,240,1045,7230
8610000US49437,49437,"ZIP 49437 (Montague, MI)",00,Total for all sectors,2012,104,1268,10237,44969
8610000US49440,49440,"ZIP 49440 (Muskegon, MI)",00,Total for all sectors,2012,126,2332,20737,87009
8610000US49441,49441,"ZIP 49441 (Muskegon, MI)",00,Total for all sectors,2012,714,10865,90890,377348
8610000US49442,49442,"ZIP 49442 (Muskegon, MI)",00,Total for all sectors,2012,570,12026,105844,454351
8610000US49443,49443,"ZIP 49443 (Muskegon, MI)",00,Total for all sectors,2012,18,255,3760,14307
8610000US49444,49444,"ZIP 49444 (Muskegon, MI)",00,Total for all sectors,2012,719,14612,121036,517439
8610000US49445,49445,"ZIP 49445 (Muskegon, MI)",00,Total for all sectors,2012,360,2702,18007,82749
8610000US49446,49446,"ZIP 49446 (New Era, MI)",00,Total for all sectors,2012,38,212,1098,5245
8610000US49448,49448,"ZIP 49448 (Nunica, MI)",00,Total for all sectors,2012,71,484,3512,15942
8610000US49449,49449,"ZIP 49449 (Pentwater, MI)",00,Total for all sectors,2012,78,203,933,6306
8610000US49450,49450,"ZIP 49450 (Pullman, MI)",00,Total for all sectors,2012,16,170,920,4155
8610000US49451,49451,"ZIP 49451 (Ravenna, MI)",00,Total for all sectors,2012,74,629,5766,24011
8610000US49452,49452,"ZIP 49452 (Rothbury, MI)",00,Total for all sectors,2012,19,383,1669,7466
8610000US49453,49453,"ZIP 49453 (Saugatuck, MI)",00,Total for all sectors,2012,157,790,3820,23249
8610000US49454,49454,"ZIP 49454 (Scottville, MI)",00,Total for all sectors,2012,91,400,2282,10456
8610000US49455,49455,"ZIP 49455 (Shelby, MI)",00,Total for all sectors,2012,103,1393,11715,49199
8610000US49456,49456,"ZIP 49456 (Spring Lake, MI)",00,Total for all sectors,2012,357,5005,45520,196615
8610000US49457,49457,"ZIP 49457 (Twin Lake, MI)",00,Total for all sectors,2012,82,374,1617,8720
8610000US49458,49458,"ZIP 49458 (Walhalla, MI)",00,Total for all sectors,2012,11,60,243,1154
8610000US49459,49459,"ZIP 49459 (Walkerville, MI)",00,Total for all sectors,2012,11,155,866,3696
8610000US49460,49460,"ZIP 49460 (West Olive, MI)",00,Total for all sectors,2012,115,785,11506,52013
8610000US49461,49461,"ZIP 49461 (Whitehall, MI)",00,Total for all sectors,2012,219,3731,39575,164486
8610000US49464,49464,"ZIP 49464 (Zeeland, MI)",00,Total for all sectors,2012,618,15797,151694,701875
8610000US49468,49468,"ZIP 49468 (Grandville, MI)",00,Total for all sectors,2012,8,c,D,D
8610000US49501,49501,"ZIP 49501 (Grand Rapids, MI)",00,Total for all sectors,2012,45,2609,36843,145855
8610000US49502,49502,"ZIP 49502 (Grand Rapids, MI)",00,Total for all sectors,2012,2,a,D,D
8610000US49503,49503,"ZIP 49503 (Grand Rapids, MI)",00,Total for all sectors,2012,1548,42212,471859,1908213
8610000US49504,49504,"ZIP 49504 (Grand Rapids, MI)",00,Total for all sectors,2012,805,16595,126878,539039
8610000US49505,49505,"ZIP 49505 (Grand Rapids, MI)",00,Total for all sectors,2012,512,8725,90110,376363
8610000US49506,49506,"ZIP 49506 (Grand Rapids, MI)",00,Total for all sectors,2012,575,9931,72985,304093
8610000US49507,49507,"ZIP 49507 (Grand Rapids, MI)",00,Total for all sectors,2012,399,6645,62135,265868
8610000US49508,49508,"ZIP 49508 (Grand Rapids, MI)",00,Total for all sectors,2012,759,17734,181688,759895
8610000US49509,49509,"ZIP 49509 (Wyoming, MI)",00,Total for all sectors,2012,669,13289,117739,475058
8610000US49510,49510,"ZIP 49510 (Grand Rapids, MI)",00,Total for all sectors,2012,4,b,D,D
8610000US49512,49512,"ZIP 49512 (Grand Rapids, MI)",00,Total for all sectors,2012,1253,44341,434940,1768858
8610000US49514,49514,"ZIP 49514 (Grand Rapids, MI)",00,Total for all sectors,2012,11,494,S,17234
8610000US49515,49515,"ZIP 49515 (Grand Rapids, MI)",00,Total for all sectors,2012,3,f,D,D
8610000US49516,49516,"ZIP 49516 (Grand Rapids, MI)",00,Total for all sectors,2012,7,163,2862,7624
8610000US49518,49518,"ZIP 49518 (Grand Rapids, MI)",00,Total for all sectors,2012,18,2735,42946,174026
8610000US49519,49519,"ZIP 49519 (Wyoming, MI)",00,Total for all sectors,2012,357,6631,70611,289525
8610000US49523,49523,"ZIP 49523 (Grand Rapids, MI)",00,Total for all sectors,2012,2,a,D,D
8610000US49525,49525,"ZIP 49525 (Grand Rapids, MI)",00,Total for all sectors,2012,802,11778,130351,565623
8610000US49528,49528,"ZIP 49528 (Grand Rapids, MI)",00,Total for all sectors,2012,2,c,D,D
8610000US49530,49530,"ZIP 49530 (Grand Rapids, MI)",00,Total for all sectors,2012,5,e,D,D
8610000US49534,49534,"ZIP 49534 (Grand Rapids, MI)",00,Total for all sectors,2012,393,6604,65452,295353
8610000US49544,49544,"ZIP 49544 (Grand Rapids, MI)",00,Total for all sectors,2012,577,15008,157325,670213
8610000US49546,49546,"ZIP 49546 (Grand Rapids, MI)",00,Total for all sectors,2012,1321,30575,308929,1290848
8610000US49548,49548,"ZIP 49548 (Grand Rapids, MI)",00,Total for all sectors,2012,852,16248,164181,711917
8610000US49560,49560,"ZIP 49560 (Grand Rapids, MI)",00,Total for all sectors,2012,2,c,D,D
8610000US49588,49588,"ZIP 49588 (Grand Rapids, MI)",00,Total for all sectors,2012,6,42,542,3888
8610000US49601,49601,"ZIP 49601 (Cadillac, MI)",00,Total for all sectors,2012,681,11781,92751,395020
8610000US49610,49610,"ZIP 49610 (Acme, MI)",00,Total for all sectors,2012,31,166,873,3798
8610000US49611,49611,"ZIP 49611 (Alba, MI)",00,Total for all sectors,2012,5,a,54,224
8610000US49612,49612,"ZIP 49612 (Alden, MI)",00,Total for all sectors,2012,33,97,685,3400
8610000US49613,49613,"ZIP 49613 (Arcadia, MI)",00,Total for all sectors,2012,12,41,324,3039
8610000US49614,49614,"ZIP 49614 (Bear Lake, MI)",00,Total for all sectors,2012,63,355,2488,11783
8610000US49615,49615,"ZIP 49615 (Bellaire, MI)",00,Total for all sectors,2012,129,1229,6982,28527
8610000US49616,49616,"ZIP 49616 (Benzonia, MI)",00,Total for all sectors,2012,80,555,3665,16748
8610000US49617,49617,"ZIP 49617 (Beulah, MI)",00,Total for all sectors,2012,95,329,1613,10261
8610000US49618,49618,"ZIP 49618 (Boon, MI)",00,Total for all sectors,2012,6,a,D,D
8610000US49619,49619,"ZIP 49619 (Brethren, MI)",00,Total for all sectors,2012,6,30,120,605
8610000US49620,49620,"ZIP 49620 (Buckley, MI)",00,Total for all sectors,2012,43,176,946,4424
8610000US49621,49621,"ZIP 49621 (Cedar, MI)",00,Total for all sectors,2012,69,191,957,5528
8610000US49622,49622,"ZIP 49622 (Central Lake, MI)",00,Total for all sectors,2012,46,313,1446,7106
8610000US49623,49623,"ZIP 49623 (Chase, MI)",00,Total for all sectors,2012,5,b,D,D
8610000US49625,49625,"ZIP 49625 (Copemish, MI)",00,Total for all sectors,2012,19,110,446,2108
8610000US49627,49627,"ZIP 49627 (Eastport, MI)",00,Total for all sectors,2012,8,b,D,D
8610000US49628,49628,"ZIP 49628 (Elberta, MI)",00,Total for all sectors,2012,15,28,135,728
8610000US49629,49629,"ZIP 49629 (Elk Rapids, MI)",00,Total for all sectors,2012,116,772,4967,23954
8610000US49630,49630,"ZIP 49630 (Empire, MI)",00,Total for all sectors,2012,44,167,850,4506
8610000US49631,49631,"ZIP 49631 (Evart, MI)",00,Total for all sectors,2012,100,1982,14707,65141
8610000US49632,49632,"ZIP 49632 (Falmouth, MI)",00,Total for all sectors,2012,26,164,1033,5620
8610000US49633,49633,"ZIP 49633 (Fife Lake, MI)",00,Total for all sectors,2012,44,231,1604,7131
8610000US49634,49634,"ZIP 49634 (Filer City, MI)",00,Total for all sectors,2012,3,e,D,D
8610000US49635,49635,"ZIP 49635 (Frankfort, MI)",00,Total for all sectors,2012,123,922,6375,32495
