Unnamed: 0,latitude,longitude,nrides
4718,42.3564646465,-71.1518181818,0.16561964782
4719,42.3564646465,-71.1496969697,0.160393006881
4720,42.3564646465,-71.1475757576,0.0547489266764
4721,42.3564646465,-71.1454545455,0.0153570318652
4722,42.3564646465,-71.1433333333,0.201291552465
4723,42.3564646465,-71.1412121212,0.865063130796
4724,42.3564646465,-71.1390909091,1.11839122533
4725,42.3564646465,-71.136969697,1.07386411956
4726,42.3564646465,-71.1348484848,1.55606978779
4727,42.3564646465,-71.1327272727,2.68067019204
4728,42.3564646465,-71.1306060606,4.47779444158
4729,42.3564646465,-71.1284848485,4.31331858901
4730,42.3564646465,-71.1263636364,3.52049706649
4731,42.3564646465,-71.1242424242,3.23674792083
4732,42.3564646465,-71.1221212121,3.73942075991
4733,42.3564646465,-71.12,4.47474535228
4734,42.3564646465,-71.1178787879,0.0
4735,42.3564646465,-71.1157575758,0.608321693274
4736,42.3564646465,-71.1136363636,0.0573884255651
4737,42.3564646465,-71.1115151515,0.666231194573
4738,42.3564646465,-71.1093939394,2.36952460566
4739,42.3564646465,-71.1072727273,5.00105830897
4740,42.3564646465,-71.1051515152,8.3859204459
4741,42.3564646465,-71.103030303,9.55236569263
4742,42.3564646465,-71.1009090909,8.13447602445
4743,42.3564646465,-71.0987878788,5.14573019386
4744,42.3564646465,-71.0966666667,2.66483044166
4745,42.3564646465,-71.0945454545,1.14317250259
4746,42.3564646465,-71.0924242424,0.0
4747,42.3564646465,-71.0903030303,0.0
4748,42.3564646465,-71.0881818182,0.0
4749,42.3564646465,-71.0860606061,0.0
4750,42.3564646465,-71.0839393939,0.0
4751,42.3564646465,-71.0818181818,0.0
4752,42.3564646465,-71.0796969697,0.0
4753,42.3564646465,-71.0775757576,0.0
4754,42.3564646465,-71.0754545455,0.0
4755,42.3564646465,-71.0733333333,0.388244552015
4756,42.3564646465,-71.0712121212,0.498477176337
4757,42.3564646465,-71.0690909091,0.203973428782
4758,42.3564646465,-71.066969697,2.04147727625
4759,42.3564646465,-71.0648484848,1.63376989161
4760,42.3564646465,-71.0627272727,1.22978461102
4761,42.3564646465,-71.0606060606,2.32171765642
4762,42.3564646465,-71.0584848485,0.57889570204
4763,42.3564646465,-71.0563636364,0.247177953448
4764,42.3564646465,-71.0542424242,0.310330801131
4765,42.3564646465,-71.0521212121,0.534040687209
4766,42.3564646465,-71.05,0.234036321755
4767,42.3564646465,-71.0478787879,1.48825412017
4768,42.3564646465,-71.0457575758,2.95521621471
4769,42.3564646465,-71.0436363636,2.79208956827
4770,42.3564646465,-71.0415151515,3.71997774256
4771,42.3564646465,-71.0393939394,5.11818238716
4772,42.3564646465,-71.0372727273,6.32040015734
4773,42.3564646465,-71.0351515152,6.87041352655
4774,42.3564646465,-71.033030303,6.70072278333
4775,42.3564646465,-71.0309090909,5.95313433313
4776,42.3564646465,-71.0287878788,4.7719213475
4777,42.3564646465,-71.0266666667,3.4470399477
4778,42.3564646465,-71.0245454545,2.15789159474
4779,42.3564646465,-71.0224242424,0.975867256165
4780,42.3564646465,-71.0203030303,-0.107447349692
4781,42.3564646465,-71.0181818182,-1.19893333617
4782,42.3564646465,-71.0160606061,-2.32505252126
4783,42.3564646465,-71.0139393939,-3.54818494822
4784,42.3564646465,-71.0118181818,-4.75882976913
4785,42.3564646465,-71.0096969697,-5.89727181158
4786,42.3564646465,-71.0075757576,-6.88118147028
4787,42.3564646465,-71.0054545455,-7.74214650975
4788,42.3564646465,-71.0033333333,-8.51659611401
4789,42.3564646465,-71.0012121212,-9.20193348156
4790,42.3564646465,-70.9990909091,-9.85944697988
4791,42.3564646465,-70.996969697,-10.5234991956
4792,42.3564646465,-70.9948484848,-11.229853346
4793,42.3564646465,-70.9927272727,-11.917592737
4794,42.3564646465,-70.9906060606,-12.547339082
4795,42.3564646465,-70.9884848485,-13.1856047591
4796,42.3564646465,-70.9863636364,-13.8151653875
4797,42.3564646465,-70.9842424242,-14.3828647704
4798,42.3564646465,-70.9821212121,-14.9290605894
4799,42.3564646465,-70.98,-15.4475674942
4800,42.3578787879,-71.19,-15.8647771613
4801,42.3578787879,-71.1878787879,-15.3882987778
4802,42.3578787879,-71.1857575758,-14.7104088174
4803,42.3578787879,-71.1836363636,-13.7875422087
4804,42.3578787879,-71.1815151515,-12.6491599635
4805,42.3578787879,-71.1793939394,-11.3397537843
4806,42.3578787879,-71.1772727273,-9.91852790766
4807,42.3578787879,-71.1751515152,-8.45811642653
4808,42.3578787879,-71.173030303,-7.00714435308
4809,42.3578787879,-71.1709090909,-5.63995290811
4810,42.3578787879,-71.1687878788,-4.42404603694
4811,42.3578787879,-71.1666666667,-3.35317779836
4812,42.3578787879,-71.1645454545,-2.40213871566
4813,42.3578787879,-71.1624242424,-0.0
4814,42.3578787879,-71.1603030303,-0.849921488803
4815,42.3578787879,-71.1581818182,-0.260829508134
4816,42.3578787879,-71.1560606061,0.190532405092
4817,42.3578787879,-71.1539393939,0.434216031868
4818,42.3578787879,-71.1518181818,0.440041727869
4819,42.3578787879,-71.1496969697,0.263616329753
4820,42.3578787879,-71.1475757576,0.0647754868415
4821,42.3578787879,-71.1454545455,0.0615973463181
4822,42.3578787879,-71.1433333333,0.292933278262
4823,42.3578787879,-71.1412121212,1.06315980902
4824,42.3578787879,-71.1390909091,1.63545301975
4825,42.3578787879,-71.136969697,1.79464669474
4826,42.3578787879,-71.1348484848,2.54112583215
4827,42.3578787879,-71.1327272727,3.95795613164
4828,42.3578787879,-71.1306060606,4.3961841355
4829,42.3578787879,-71.1284848485,4.85220018397
4830,42.3578787879,-71.1263636364,5.82998274326
4831,42.3578787879,-71.1242424242,5.74222345937
4832,42.3578787879,-71.1221212121,6.34798781206
4833,42.3578787879,-71.12,4.77505112206
4834,42.3578787879,-71.1178787879,0.0
4835,42.3578787879,-71.1157575758,0.770155876355
4836,42.3578787879,-71.1136363636,0.206845816914
4837,42.3578787879,-71.1115151515,0.81817029953
4838,42.3578787879,-71.1093939394,2.51175610268
4839,42.3578787879,-71.1072727273,5.11608003732
4840,42.3578787879,-71.1051515152,8.4664887431
4841,42.3578787879,-71.103030303,7.85304999563
4842,42.3578787879,-71.1009090909,7.44633293107
4843,42.3578787879,-71.0987878788,4.41863566592
4844,42.3578787879,-71.0966666667,1.89346259411
4845,42.3578787879,-71.0945454545,0.32676581455
4846,42.3578787879,-71.0924242424,0.0
4847,42.3578787879,-71.0903030303,0.0
4848,42.3578787879,-71.0881818182,0.0
4849,42.3578787879,-71.0860606061,0.0
4850,42.3578787879,-71.0839393939,0.0
4851,42.3578787879,-71.0818181818,0.0
4852,42.3578787879,-71.0796969697,0.0
4853,42.3578787879,-71.0775757576,0.0
4854,42.3578787879,-71.0754545455,0.0
4855,42.3578787879,-71.0733333333,2.32137169149
4856,42.3578787879,-71.0712121212,1.8788644263
4857,42.3578787879,-71.0690909091,1.57369717324
4858,42.3578787879,-71.066969697,3.43638706184
4859,42.3578787879,-71.0648484848,4.50381094881
4860,42.3578787879,-71.0627272727,4.33768659765
4861,42.3578787879,-71.0606060606,2.10656834683
4862,42.3578787879,-71.0584848485,0.723342884848
4863,42.3578787879,-71.0563636364,0.756230135825
4864,42.3578787879,-71.0542424242,0.477123338004
4865,42.3578787879,-71.0521212121,0.271314098558
4866,42.3578787879,-71.05,0.254561603316
4867,42.3578787879,-71.0478787879,1.44346114083
4868,42.3578787879,-71.0457575758,3.8041710771
4869,42.3578787879,-71.0436363636,5.15261349624
4870,42.3578787879,-71.0415151515,5.69059049663
4871,42.3578787879,-71.0393939394,6.54778406146
4872,42.3578787879,-71.0372727273,7.14149019602
4873,42.3578787879,-71.0351515152,7.20568014747
4874,42.3578787879,-71.033030303,6.73028786705
4875,42.3578787879,-71.0309090909,5.7855111554
4876,42.3578787879,-71.0287878788,4.60438314369
4877,42.3578787879,-71.0266666667,3.23419682528
4878,42.3578787879,-71.0245454545,1.94231261464
4879,42.3578787879,-71.0224242424,0.740864386706
4880,42.3578787879,-71.0203030303,-0.357976196304
4881,42.3578787879,-71.0181818182,-1.43488786854
4882,42.3578787879,-71.0160606061,-2.55060702952
4883,42.3578787879,-71.0139393939,-3.7482861073
4884,42.3578787879,-71.0118181818,-4.93985461761
4885,42.3578787879,-71.0096969697,-6.06282281027
4886,42.3578787879,-71.0075757576,-7.03639846156
4887,42.3578787879,-71.0054545455,-7.87508047502
4888,42.3578787879,-71.0033333333,-8.63886788798
4889,42.3578787879,-71.0012121212,-9.31582086659
4890,42.3578787879,-70.9990909091,-9.97584271383
4891,42.3578787879,-70.996969697,-10.6469167569
4892,42.3578787879,-70.9948484848,-11.3634715362
4893,42.3578787879,-70.9927272727,-12.0753285062
4894,42.3578787879,-70.9906060606,-12.7299248927
4895,42.3578787879,-70.9884848485,-13.3936197504
4896,42.3578787879,-70.9863636364,-14.0533774127
4897,42.3578787879,-70.9842424242,-14.6500782517
4898,42.3578787879,-70.9821212121,-15.2142687464
4899,42.3578787879,-70.98,-15.7463674484
4900,42.3592929293,-71.19,-15.9018321665
4901,42.3592929293,-71.1878787879,-15.5286339449
4902,42.3592929293,-71.1857575758,-14.9376250017
4903,42.3592929293,-71.1836363636,-14.0915794989
4904,42.3592929293,-71.1815151515,-13.0023002478
4905,42.3592929293,-71.1793939394,-11.6995272703
4906,42.3592929293,-71.1772727273,-10.2435723567
4907,42.3592929293,-71.1751515152,-8.70361545746
4908,42.3592929293,-71.173030303,-7.11279739592
4909,42.3592929293,-71.1709090909,-5.57453936046
4910,42.3592929293,-71.1687878788,-4.16279560735
4911,42.3592929293,-71.1666666667,-2.89308653204
4912,42.3592929293,-71.1645454545,-1.76161710464
4913,42.3592929293,-71.1624242424,-0.0
4914,42.3592929293,-71.1603030303,-0.0
4915,42.3592929293,-71.1581818182,0.0
4916,42.3592929293,-71.1560606061,0.0
4917,42.3592929293,-71.1539393939,0.0
4918,42.3592929293,-71.1518181818,0.0
4919,42.3592929293,-71.1496969697,0.577383294099
4920,42.3592929293,-71.1475757576,0.364806157209
4921,42.3592929293,-71.1454545455,0.426477017698
4922,42.3592929293,-71.1433333333,0.808875696112
4923,42.3592929293,-71.1412121212,1.28978297992
4924,42.3592929293,-71.1390909091,0.80797119346
4925,42.3592929293,-71.136969697,0.876313943559
4926,42.3592929293,-71.1348484848,1.65340713295
4927,42.3592929293,-71.1327272727,3.22255658592
4928,42.3592929293,-71.1306060606,2.84912459411
4929,42.3592929293,-71.1284848485,3.15588861636
4930,42.3592929293,-71.1263636364,4.07118571437
4931,42.3592929293,-71.1242424242,3.99434008777
4932,42.3592929293,-71.1221212121,4.80025304785
4933,42.3592929293,-71.12,5.80236827149
4934,42.3592929293,-71.1178787879,0.0
4935,42.3592929293,-71.1157575758,1.8656637339
4936,42.3592929293,-71.1136363636,1.31180491655
4937,42.3592929293,-71.1115151515,1.89402069632
4938,42.3592929293,-71.1093939394,3.552861791
4939,42.3592929293,-71.1072727273,6.15104354263
4940,42.3592929293,-71.1051515152,6.81904774525
4941,42.3592929293,-71.103030303,5.25821613196
4942,42.3592929293,-71.1009090909,4.57094020869
4943,42.3592929293,-71.0987878788,4.75982830203
4944,42.3592929293,-71.0966666667,2.26321693494
4945,42.3592929293,-71.0945454545,0.748564083424
4946,42.3592929293,-71.0924242424,0.595603554451
4947,42.3592929293,-71.0903030303,2.19414529511
4948,42.3592929293,-71.0881818182,4.57193922587
4949,42.3592929293,-71.0860606061,0.0
4950,42.3592929293,-71.0839393939,0.0
4951,42.3592929293,-71.0818181818,0.0
4952,42.3592929293,-71.0796969697,0.0
4953,42.3592929293,-71.0775757576,0.0
4954,42.3592929293,-71.0754545455,0.0
4955,42.3592929293,-71.0733333333,2.1659627433
4956,42.3592929293,-71.0712121212,0.920025245756
4957,42.3592929293,-71.0690909091,1.64864765628
4958,42.3592929293,-71.066969697,2.58609826012
4959,42.3592929293,-71.0648484848,1.89978351577
4960,42.3592929293,-71.0627272727,3.16393989505
4961,42.3592929293,-71.0606060606,0.516085859043
4962,42.3592929293,-71.0584848485,0.263761544701
4963,42.3592929293,-71.0563636364,0.44354450465
4964,42.3592929293,-71.0542424242,0.566709631814
4965,42.3592929293,-71.0521212121,0.128739514331
4966,42.3592929293,-71.05,0.50601345634
4967,42.3592929293,-71.0478787879,2.21129775654
4968,42.3592929293,-71.0457575758,4.60097241528
4969,42.3592929293,-71.0436363636,7.21673421512
4970,42.3592929293,-71.0415151515,7.86539333726
4971,42.3592929293,-71.0393939394,8.12052547908
4972,42.3592929293,-71.0372727273,8.08913038063
4973,42.3592929293,-71.0351515152,7.6124481584
4974,42.3592929293,-71.033030303,6.76654132535
4975,42.3592929293,-71.0309090909,5.63418302552
4976,42.3592929293,-71.0287878788,4.33539138641
4977,42.3592929293,-71.0266666667,2.92347896466
4978,42.3592929293,-71.0245454545,1.61680716713
4979,42.3592929293,-71.0224242424,0.409609028289
4980,42.3592929293,-71.0203030303,-0.690659562276
4981,42.3592929293,-71.0181818182,-1.75270413057
4982,42.3592929293,-71.0160606061,-2.847120084
4983,42.3592929293,-71.0139393939,-4.01906124467
4984,42.3592929293,-71.0118181818,-5.1819972262
4985,42.3592929293,-71.0096969697,-6.27003312796
4986,42.3592929293,-71.0075757576,-7.22511325247
4987,42.3592929293,-71.0054545455,-8.03505315331
4988,42.3592929293,-71.0033333333,-8.77728664158
4989,42.3592929293,-71.0012121212,-9.44786606544
4990,42.3592929293,-70.9990909091,-10.1117600403
4991,42.3592929293,-70.996969697,-10.7995145291
4992,42.3592929293,-70.9948484848,-11.5290807355
4993,42.3592929293,-70.9927272727,-12.2731790035
4994,42.3592929293,-70.9906060606,-12.9631631362
4995,42.3592929293,-70.9884848485,-13.6618402723
4996,42.3592929293,-70.9863636364,-14.3597333241
4997,42.3592929293,-70.9842424242,-14.9932587188
4998,42.3592929293,-70.9821212121,-15.5833637088
4999,42.3592929293,-70.98,-16.1384315157
5000,42.3607070707,-71.19,-16.0012143483
5001,42.3607070707,-71.1878787879,-15.750191466
5002,42.3607070707,-71.1857575758,-15.2688933737
5003,42.3607070707,-71.1836363636,-14.5203165738
5004,42.3607070707,-71.1815151515,-13.4912638651
5005,42.3607070707,-71.1793939394,-12.2060430246
5006,42.3607070707,-71.1772727273,-10.7167085275
5007,42.3607070707,-71.1751515152,-9.0899503416
5008,42.3607070707,-71.173030303,-7.36100832281
5009,42.3607070707,-71.1709090909,-5.65478656183
5010,42.3607070707,-71.1687878788,-4.05529718904
5011,42.3607070707,-71.1666666667,-2.58222247082
5012,42.3607070707,-71.1645454545,-1.26538992326
5013,42.3607070707,-71.1624242424,-0.148253217705
5014,42.3607070707,-71.1603030303,0.0
5015,42.3607070707,-71.1581818182,0.0
5016,42.3607070707,-71.1560606061,0.0
5017,42.3607070707,-71.1539393939,0.0
5018,42.3607070707,-71.1518181818,0.0
5019,42.3607070707,-71.1496969697,0.0
5020,42.3607070707,-71.1475757576,1.09292619009
5021,42.3607070707,-71.1454545455,1.27025599155
5022,42.3607070707,-71.1433333333,1.85721696895
5023,42.3607070707,-71.1412121212,0.860403003454
5024,42.3607070707,-71.1390909091,0.228279821171
5025,42.3607070707,-71.136969697,0.243482879501
5026,42.3607070707,-71.1348484848,1.08168589429
5027,42.3607070707,-71.1327272727,2.07388177267
5028,42.3607070707,-71.1306060606,1.42110726519
5029,42.3607070707,-71.1284848485,1.61823763939
5030,42.3607070707,-71.1263636364,2.290360312
5031,42.3607070707,-71.1242424242,2.03573550374
5032,42.3607070707,-71.1221212121,2.80873393256
5033,42.3607070707,-71.12,4.30036037495
5034,42.3607070707,-71.1178787879,0.0
5035,42.3607070707,-71.1157575758,3.78185253033
5036,42.3607070707,-71.1136363636,3.2499425341
5037,42.3607070707,-71.1115151515,3.81752358807
5038,42.3607070707,-71.1093939394,5.46538716644
5039,42.3607070707,-71.1072727273,6.57311728836
5040,42.3607070707,-71.1051515152,5.09086261192
5041,42.3607070707,-71.103030303,3.16904551812
5042,42.3607070707,-71.1009090909,2.27138083672
5043,42.3607070707,-71.0987878788,2.63104304925
5044,42.3607070707,-71.0966666667,3.70832632716
5045,42.3607070707,-71.0945454545,2.35893718059
5046,42.3607070707,-71.0924242424,1.92217570972
5047,42.3607070707,-71.0903030303,1.12280802885
5048,42.3607070707,-71.0881818182,2.09835180039
5049,42.3607070707,-71.0860606061,1.57769144049
5050,42.3607070707,-71.0839393939,1.55161254135
5051,42.3607070707,-71.0818181818,2.6955632244
5052,42.3607070707,-71.0796969697,0.0
5053,42.3607070707,-71.0775757576,0.0
5054,42.3607070707,-71.0754545455,0.0
5055,42.3607070707,-71.0733333333,1.08095779809
5056,42.3607070707,-71.0712121212,0.0162056343588
5057,42.3607070707,-71.0690909091,0.811064615075
5058,42.3607070707,-71.066969697,0.973098991726
5059,42.3607070707,-71.0648484848,0.177152439297
5060,42.3607070707,-71.0627272727,1.70081868889
5061,42.3607070707,-71.0606060606,0.941976402045
5062,42.3607070707,-71.0584848485,0.690163339995
5063,42.3607070707,-71.0563636364,0.0673793050943
5064,42.3607070707,-71.0542424242,1.44031501026
5065,42.3607070707,-71.0521212121,0.351231459074
5066,42.3607070707,-71.05,0.701625389475
5067,42.3607070707,-71.0478787879,2.33744493222
5068,42.3607070707,-71.0457575758,4.77268380334
5069,42.3607070707,-71.0436363636,7.58248825306
5070,42.3607070707,-71.0415151515,9.83794511474
5071,42.3607070707,-71.0393939394,9.70866359971
5072,42.3607070707,-71.0372727273,9.05893494109
5073,42.3607070707,-71.0351515152,7.98280076032
5074,42.3607070707,-71.033030303,6.82286132084
5075,42.3607070707,-71.0309090909,5.39554978135
5076,42.3607070707,-71.0287878788,3.97052883634
5077,42.3607070707,-71.0266666667,2.50652469802
5078,42.3607070707,-71.0245454545,1.1622400764
5079,42.3607070707,-71.0224242424,-0.0385745979288
5080,42.3607070707,-71.0203030303,-1.13011146066
5081,42.3607070707,-71.0181818182,-2.16746405006
5082,42.3607070707,-71.0160606061,-3.24245964492
5083,42.3607070707,-71.0139393939,-4.36464286663
5084,42.3607070707,-71.0118181818,-5.48452466059
5085,42.3607070707,-71.0096969697,-6.5348065125
5086,42.3607070707,-71.0075757576,-7.45104705341
5087,42.3607070707,-71.0054545455,-8.22623265257
5088,42.3607070707,-71.0033333333,-8.93720169363
5089,42.3607070707,-71.0012121212,-9.59925078681
5090,42.3607070707,-70.9990909091,-10.2691265019
5091,42.3607070707,-70.996969697,-10.9763019713
5092,42.3607070707,-70.9948484848,-11.7339186611
5093,42.3607070707,-70.9927272727,-12.5150251176
5094,42.3607070707,-70.9906060606,-13.248787064
5095,42.3607070707,-70.9884848485,-13.9938458969
5096,42.3607070707,-70.9863636364,-14.7417351521
5097,42.3607070707,-70.9842424242,-15.4267491101
5098,42.3607070707,-70.9821212121,-16.050030692
5099,42.3607070707,-70.98,-16.6350303473
5100,42.3621212121,-71.19,-16.193262574
5101,42.3621212121,-71.1878787879,-16.0759065556
5102,42.3621212121,-71.1857575758,-15.7298672499
5103,42.3621212121,-71.1836363636,-15.0904328625
5104,42.3621212121,-71.1815151515,-14.1273104432
5105,42.3621212121,-71.1793939394,-12.8678104714
5106,42.3621212121,-71.1772727273,-11.3404686038
5107,42.3621212121,-71.1751515152,-9.61762146841
5108,42.3621212121,-71.173030303,-7.75685033882
5109,42.3621212121,-71.1709090909,-5.88726820021
5110,42.3621212121,-71.1687878788,-4.10003907637
5111,42.3621212121,-71.1666666667,-2.41789872869
5112,42.3621212121,-71.1645454545,-0.908924992557
5113,42.3621212121,-71.1624242424,0.362232367686
5114,42.3621212121,-71.1603030303,1.34421744852
5115,42.3621212121,-71.1581818182,2.00933345827
5116,42.3621212121,-71.1560606061,2.38490057209
5117,42.3621212121,-71.1539393939,2.49257264316
5118,42.3621212121,-71.1518181818,0.0
5119,42.3621212121,-71.1496969697,0.0
5120,42.3621212121,-71.1475757576,0.0
5121,42.3621212121,-71.1454545455,2.61452751826
5122,42.3621212121,-71.1433333333,1.98436367586
5123,42.3621212121,-71.1412121212,0.845092104116
5124,42.3621212121,-71.1390909091,0.135045920252
5125,42.3621212121,-71.136969697,0.141389653502
5126,42.3621212121,-71.1348484848,1.04515922587
5127,42.3621212121,-71.1327272727,1.21786323993
5128,42.3621212121,-71.1306060606,0.400840942851
5129,42.3621212121,-71.1284848485,0.54043999116
5130,42.3621212121,-71.1263636364,0.979579239265
5131,42.3621212121,-71.1242424242,0.618171707172
5132,42.3621212121,-71.1221212121,1.38051438727
5133,42.3621212121,-71.12,2.07213784373
5134,42.3621212121,-71.1178787879,0.0
5135,42.3621212121,-71.1157575758,3.81058073363
5136,42.3621212121,-71.1136363636,4.56703320747
5137,42.3621212121,-71.1115151515,5.40741471696
5138,42.3621212121,-71.1093939394,6.19553019084
5139,42.3621212121,-71.1072727273,4.66606397223
5140,42.3621212121,-71.1051515152,3.07947142713
5141,42.3621212121,-71.103030303,1.71976411835
5142,42.3621212121,-71.1009090909,0.662600924336
5143,42.3621212121,-71.0987878788,1.03921921264
5144,42.3621212121,-71.0966666667,2.80169837498
5145,42.3621212121,-71.0945454545,3.1439583025
5146,42.3621212121,-71.0924242424,0.963793641859
5147,42.3621212121,-71.0903030303,0.038951343246
5148,42.3621212121,-71.0881818182,0.949871844804
5149,42.3621212121,-71.0860606061,0.330820086043
5150,42.3621212121,-71.0839393939,0.110852180143
5151,42.3621212121,-71.0818181818,1.306220151
5152,42.3621212121,-71.0796969697,0.0
5153,42.3621212121,-71.0775757576,0.0
5154,42.3621212121,-71.0754545455,0.0
5155,42.3621212121,-71.0733333333,1.77735811113
5156,42.3621212121,-71.0712121212,0.729935540583
5157,42.3621212121,-71.0690909091,1.70298590371
5158,42.3621212121,-71.066969697,1.11322867368
5159,42.3621212121,-71.0648484848,0.331783329922
5160,42.3621212121,-71.0627272727,1.77657498268
5161,42.3621212121,-71.0606060606,3.12249865024
5162,42.3621212121,-71.0584848485,1.66147513108
5163,42.3621212121,-71.0563636364,0.220963849539
5164,42.3621212121,-71.0542424242,0.87006216017
5165,42.3621212121,-71.0521212121,1.30368208235
5166,42.3621212121,-71.05,1.05073237456
5167,42.3621212121,-71.0478787879,2.16132949445
5168,42.3621212121,-71.0457575758,4.19584398322
5169,42.3621212121,-71.0436363636,6.61678041311
5170,42.3621212121,-71.0415151515,8.78709264688
5171,42.3621212121,-71.0393939394,9.99747973649
5172,42.3621212121,-71.0372727273,10.0150583495
5173,42.3621212121,-71.0351515152,8.48151584367
5174,42.3621212121,-71.033030303,6.78293651372
5175,42.3621212121,-71.0309090909,5.09080682045
5176,42.3621212121,-71.0287878788,3.45512426975
5177,42.3621212121,-71.0266666667,1.91289540345
5178,42.3621212121,-71.0245454545,0.537186151368
5179,42.3621212121,-71.0224242424,-0.643705769871
5180,42.3621212121,-71.0203030303,-1.70866531394
5181,42.3621212121,-71.0181818182,-2.70653644404
5182,42.3621212121,-71.0160606061,-3.7479289125
5183,42.3621212121,-71.0139393939,-4.81181124492
5184,42.3621212121,-71.0118181818,-5.86614526347
5185,42.3621212121,-71.0096969697,-6.86378814918
5186,42.3621212121,-71.0075757576,-7.7186870972
5187,42.3621212121,-71.0054545455,-8.43952604568
5188,42.3621212121,-71.0033333333,-9.11650420016
5189,42.3621212121,-71.0012121212,-9.77329432225
5190,42.3621212121,-70.9990909091,-10.4571578261
5191,42.3621212121,-70.996969697,-11.1829780103
5192,42.3621212121,-70.9948484848,-11.9785010064
5193,42.3621212121,-70.9927272727,-12.7983651351
5194,42.3621212121,-70.9906060606,-13.5859764066
5195,42.3621212121,-70.9884848485,-14.3952344518
5196,42.3621212121,-70.9863636364,-15.2005786654
5197,42.3621212121,-70.9842424242,-15.9481669107
5198,42.3621212121,-70.9821212121,-16.6151865651
5199,42.3621212121,-70.98,-17.2394553808
5200,42.3635353535,-71.19,-16.4788013629
5201,42.3635353535,-71.1878787879,-16.5117315781
5202,42.3635353535,-71.1857575758,-16.3179099246
5203,42.3635353535,-71.1836363636,-15.7904778533
5204,42.3635353535,-71.1815151515,-14.8958602736
5205,42.3635353535,-71.1793939394,-13.6557954708
5206,42.3635353535,-71.1772727273,-12.0842774481
5207,42.3635353535,-71.1751515152,-10.2721136029
5208,42.3635353535,-71.173030303,-8.27822691089
5209,42.3635353535,-71.1709090909,-6.24988114816
5210,42.3635353535,-71.1687878788,-4.27349854349
5211,42.3635353535,-71.1666666667,-2.39846994711
5212,42.3635353535,-71.1645454545,-0.693023476708
5213,42.3635353535,-71.1624242424,0.744551649768
5214,42.3635353535,-71.1603030303,1.88418290199
5215,42.3635353535,-71.1581818182,2.68944246837
5216,42.3635353535,-71.1560606061,3.20544229205
5217,42.3635353535,-71.1539393939,3.47292860243
5218,42.3635353535,-71.1518181818,3.55960979302
5219,42.3635353535,-71.1496969697,3.63115610591
5220,42.3635353535,-71.1475757576,0.0
5221,42.3635353535,-71.1454545455,0.0
5222,42.3635353535,-71.1433333333,0.0
5223,42.3635353535,-71.1412121212,0.0
5224,42.3635353535,-71.1390909091,0.701120986866
5225,42.3635353535,-71.136969697,0.749529505043
5226,42.3635353535,-71.1348484848,1.7161157389
5227,42.3635353535,-71.1327272727,0.975792334106
5228,42.3635353535,-71.1306060606,0.0852919664401
5229,42.3635353535,-71.1284848485,0.215927399453
5230,42.3635353535,-71.1263636364,0.414256749195
5231,42.3635353535,-71.1242424242,0.0225235644873
5232,42.3635353535,-71.1221212121,0.780910662765
5233,42.3635353535,-71.12,0.58622863829
5234,42.3635353535,-71.1178787879,0.0
5235,42.3635353535,-71.1157575758,2.37989849129
5236,42.3635353535,-71.1136363636,2.23499048898
5237,42.3635353535,-71.1115151515,3.16880752714
5238,42.3635353535,-71.1093939394,4.13345078789
5239,42.3635353535,-71.1072727273,2.80152135682
5240,42.3635353535,-71.1051515152,1.42910980368
5241,42.3635353535,-71.103030303,0.755775188977
5242,42.3635353535,-71.1009090909,0.0423168945459
5243,42.3635353535,-71.0987878788,0.450297279811
5244,42.3635353535,-71.0966666667,2.26213744347
5245,42.3635353535,-71.0945454545,3.42472965192
5246,42.3635353535,-71.0924242424,1.30543466001
5247,42.3635353535,-71.0903030303,0.452713071816
5248,42.3635353535,-71.0881818182,1.35437246993
5249,42.3635353535,-71.0860606061,0.751608069788
5250,42.3635353535,-71.0839393939,0.359747111871
5251,42.3635353535,-71.0818181818,1.50186909958
5252,42.3635353535,-71.0796969697,4.47047059762
5253,42.3635353535,-71.0775757576,0.0
5254,42.3635353535,-71.0754545455,0.0
5255,42.3635353535,-71.0733333333,0.0
5256,42.3635353535,-71.0712121212,3.11421886036
5257,42.3635353535,-71.0690909091,4.12780282556
5258,42.3635353535,-71.066969697,2.83365258482
5259,42.3635353535,-71.0648484848,2.12527988223
5260,42.3635353535,-71.0627272727,3.48599030794
5261,42.3635353535,-71.0606060606,2.51742983062
5262,42.3635353535,-71.0584848485,1.60267360371
5263,42.3635353535,-71.0563636364,0.231810944996
5264,42.3635353535,-71.0542424242,0.851596913656
5265,42.3635353535,-71.0521212121,0.316219872363
5266,42.3635353535,-71.05,0.159852943206
5267,42.3635353535,-71.0478787879,1.35298406206
5268,42.3635353535,-71.0457575758,3.45272048511
5269,42.3635353535,-71.0436363636,5.96814793581
5270,42.3635353535,-71.0415151515,8.26695680007
5271,42.3635353535,-71.0393939394,9.64540577309
5272,42.3635353535,-71.0372727273,9.70319367659
5273,42.3635353535,-71.0351515152,8.55293589746
5274,42.3635353535,-71.033030303,6.74215818858
5275,42.3635353535,-71.0309090909,4.64156433176
5276,42.3635353535,-71.0287878788,2.76548474219
5277,42.3635353535,-71.0266666667,1.12187139488
5278,42.3635353535,-71.0245454545,-0.29365619217
5279,42.3635353535,-71.0224242424,-1.43831194928
5280,42.3635353535,-71.0203030303,-2.45857689955
