,start_day,seq_id,hubway_id,duration,strt_statn,end_statn,birth_date,riderateBoston,Unnamed: 0_x,24-Hour Passes Purchased (midnight to 11:59 pm),24-Hour Passes Purchased (midnight to 11:59 pm)	7-Day Passes Purchased (midnight to 11:59 pm),7-Day Passes Purchased (midnight to 11:59 pm),Annual Member Sign-Ups (midnight to 11:59 pm),Cumulative trips (since launch):,Date,Miles traveled to date:,Miles traveled today (midnight to 11:59 pm),Total Annual Members,Total Annual Members (All Time),Total Annual Memberships Sold,riderateNYC,Unnamed: 0_y,Total duration (ms),riderateMinneapolis
590,2013-10-24,7083209076.0,7867056158.0,4012680.0,324890.0,325072.0,,4794.0,23.0,,444.0,,86,4876269.0,10/24/2013,"9,135,212",50.61,92410.0,,,35238.0,216211260.0,430482801.0,712.0
591,2013-10-25,6274759658.0,6968107777.0,3054480.0,288102.0,286096.0,,4234.0,24.0,,592.0,,95,4909980.0,10/25/2013,"9,185,320",50.109,92505.0,,,33711.0,243843624.0,1303204243.0,801.0
592,2013-10-26,4572887643.0,5077683526.0,2793840.0,216337.0,215472.0,,3078.0,25.0,,1387.0,,93,4936633.0,10/26/2013,"9,230,693",45.372,92598.0,,,26653.0,218510670.0,1020496853.0,716.0
593,2013-10-27,4358830152.0,4839543951.0,2772660.0,197437.0,198425.0,,2928.0,26.0,,1362.0,,100,4962613.0,10/27/2013,"9,275,108",44.415,92698.0,,,25980.0,270488530.0,1079341268.0,884.0
594,2013-10-28,6077616556.0,6746841006.0,2744160.0,278014.0,276884.0,,4073.0,27.0,,530.0,,146,4996911.0,10/28/2013,"9,327,752",52.643,92844.0,,,34298.0,204914923.0,595227227.0,668.0
595,2013-10-29,6043264892.0,6707556456.0,2687220.0,276370.0,273451.0,,4039.0,28.0,,450.0,,100,5033191.0,10/29/2013,"9,381,516",53.765,92944.0,,,36280.0,155516578.0,268565780.0,506.0
596,2013-10-30,5853774547.0,6496388383.0,2791080.0,261433.0,259643.0,,3902.0,29.0,,453.0,,91,5071008.0,10/30/2013,"9,436,457",54.94,93035.0,,,37817.0,142525290.0,265079160.0,463.0
597,2013-10-31,6064795296.0,6729788195.0,3098460.0,274340.0,280094.0,,4032.0,30.0,,464.0,,102,5104999.0,10/31/2013,"9,487,740",51.283,93137.0,,,33991.0,165573210.0,311777832.0,537.0
598,2013-11-01,6127869419.0,6799157154.0,2885760.0,281216.0,276111.0,,4063.0,31.0,,848.0,,84,5138192.0,11/1/2013,"9,539,774",52.035,93221.0,,,33193.0,232348824.0,688892705.0,752.0
599,2013-11-02,7237968045.0,8030197561.0,5688360.0,333195.0,334593.0,,4785.0,32.0,,2434.0,,94,5171880.0,11/2/2013,"9,604,607",64.833,93320.0,,,33688.0,222061353.0,830918104.0,717.0
600,2013-11-03,3038127126.0,3370433655.0,1385760.0,136842.0,139654.0,,2004.0,33.0,,831.0,,104,5194294.0,11/3/2013,"9,639,461",34.853,93424.0,,,22414.0,181560600.0,20121463615.0,585.0
601,2013-11-04,5174336959.0,5739756579.0,2142360.0,238577.0,235891.0,,3407.0,34.0,,429.0,,71,5223768.0,11/4/2013,"9,682,263",42.802,93495.0,,,29474.0,,,
602,2013-11-05,5847388601.0,6485655647.0,2452680.0,264614.0,262549.0,,3841.0,35.0,,471.0,,103,5257947.0,11/5/2013,"9,731,940",49.677,93598.0,,,34179.0,,,
603,2013-11-06,6293112189.0,6979012118.0,3250740.0,284287.0,283035.0,,4123.0,36.0,,627.0,,108,5295732.0,11/6/2013,"9,790,064",58.125,93706.0,,,37785.0,,,
604,2013-11-07,4105839606.0,4552809942.0,1670760.0,190596.0,181908.0,,2684.0,37.0,,221.0,,93,5323581.0,11/7/2013,"9,828,583",38.518,93804.0,,,27849.0,,,
605,2013-11-08,5585925862.0,6193464586.0,2647680.0,251600.0,251962.0,,3644.0,38.0,,456.0,,61,5354613.0,11/8/2013,"9,874,455",45.872,93859.0,,,31032.0,,,
606,2013-11-09,3693923675.0,4095312274.0,2003640.0,165588.0,162993.0,,2405.0,39.0,,1121.0,,59,5378135.0,11/9/2013,"9,913,570",39.116,93918.0,,,23522.0,,,
607,2013-11-10,3602718507.0,3993890119.0,1876980.0,163376.0,163121.0,,2342.0,40.0,,952.0,,51,5399405.0,11/10/2013,"9,947,057",33.486,93969.0,,,21270.0,,,
608,2013-11-11,4892887725.0,5423629276.0,2107500.0,218095.0,217410.0,,3175.0,41.0,,438.0,,92,5428949.0,11/11/2013,"9,990,076",43.019,94061.0,,,29544.0,,,
609,2013-11-12,3668169809.0,4065679863.0,1432500.0,169100.0,166283.0,,2376.0,42.0,,111.0,,66,5450454.0,11/12/2013,"10,017,556",27.48,94127.0,,,21505.0,,,
610,2013-11-13,4365605737.0,4838225442.0,1667340.0,196705.0,192884.0,,2823.0,43.0,,157.0,,62,5475958.0,11/13/2013,"10,051,489",33.933,94189.0,,,25504.0,,,
611,2013-11-14,5080787547.0,5630115515.0,2004180.0,227431.0,224128.0,,3279.0,44.0,,274.0,,61,5505152.0,11/14/2013,"10,092,152",40.663,94250.0,,,29194.0,,,
612,2013-11-15,6220305675.0,6892028674.0,2916000.0,276223.0,273768.0,,4005.0,45.0,,601.0,,55,5536678.0,11/15/2013,"10,139,359",47.207,94305.0,,,31526.0,,,
613,2013-11-16,4866245763.0,5391269018.0,3047580.0,222466.0,215997.0,,3126.0,46.0,,1696.0,,56,5563886.0,11/16/2013,"10,187,459",48.1,94361.0,,,27208.0,,,
614,2013-11-17,3466490625.0,3840121805.0,1930920.0,153265.0,154165.0,,2223.0,47.0,,652.0,,64,5583283.0,11/17/2013,"10,216,825",29.366,94425.0,,,19397.0,,,
615,2013-11-18,4989294699.0,5526551143.0,2089020.0,222892.0,223132.0,,3194.0,48.0,,515.0,,108,5617001.0,11/18/2013,"10,269,226",52.401,94533.0,,,33718.0,,,
616,2013-11-19,4294504060.0,4756436600.0,1630260.0,197161.0,194532.0,,2744.0,49.0,,198.0,,60,5646634.0,11/19/2013,"10,309,249",40.023,94593.0,,,29633.0,,,
617,2013-11-20,3988219896.0,4416785615.0,1499340.0,183256.0,180868.0,,2544.0,50.0,,252.0,,59,5674920.0,11/20/2013,"10,347,174",37.925,94652.0,,,28286.0,,,
618,2013-11-21,3997834859.0,4427048850.0,1813980.0,184389.0,183468.0,,2546.0,51.0,,289.0,,51,5706009.0,11/21/2013,"10,390,602",43.428,94697.0,,,31089.0,,,
619,2013-11-22,2402441548.0,2660179869.0,962280.0,108410.0,108729.0,,1528.0,52.0,,352.0,,42,5733512.0,11/22/2013,"10,429,362",38.76,94739.0,,,27503.0,,,
620,2013-11-23,2415798350.0,2674840345.0,1276800.0,110285.0,106933.0,,1535.0,53.0,,858.0,,29,5753908.0,11/23/2013,"10,461,001",31.638,94768.0,,,20396.0,,,
621,2013-11-24,1074094417.0,1189228645.0,403620.0,49644.0,49523.0,,682.0,54.0,,137.0,,40,5763977.0,11/24/2013,"10,473,249",12.248,94808.0,,,10069.0,,,
622,2013-11-25,2149584206.0,2379923423.0,757200.0,102310.0,101695.0,,1364.0,55.0,,118.0,,35,5784626.0,11/25/2013,"10,499,811",26.562,94843.0,,,20649.0,,,
623,2013-11-26,2160912645.0,2392342897.0,799680.0,103063.0,100718.0,,1370.0,56.0,,89.0,,30,5800832.0,11/26/2013,"10,520,094",20.283,94873.0,,,16206.0,,,
624,2013-11-27,572877525.0,634211143.0,222180.0,27292.0,28062.0,,363.0,57.0,,49.0,,24,5809447.0,11/27/2013,"10,530,423",10.329,94897.0,,,8615.0,,,
625,2013-11-28,263599480.0,291819349.0,126540.0,16027.0,14352.0,,167.0,58.0,,211.0,,15,5815115.0,11/28/2013,"10,538,800",8.377,94912.0,,,5668.0,,,
626,2013-11-29,386768270.0,428170085.0,142140.0,23748.0,22723.0,,245.0,59.0,,351.0,,16,5826082.0,11/29/2013,"10,554,207",15.406,94928.0,,,10967.0,,,
627,2013-11-30,405776529.0,449208500.0,166080.0,24475.0,23869.0,,257.0,60.0,,401.0,,27,5836687.0,11/30/2013,"10,569,715",15.508,94955.0,,,10605.0,,,
628,2013-12-01,,,,,,,,61.0,,456.0,,42,5851009.0,12/1/2013,"10,590,837",21.121,94997.0,,,14322.0,,,
629,2013-12-02,,,,,,,,62.0,,240.0,,74,5877531.0,12/2/2013,"10,628,564",37.728,95071.0,,,26522.0,,,
630,2013-12-03,,,,,,,,63.0,,252.0,,69,5907297.0,12/3/2013,"10,670,729",42.165,95140.0,,,29766.0,,,
631,2013-12-04,,,,,,,,64.0,,252.0,,57,5937769.0,12/4/2013,"10,714,650",43.92,95197.0,,,30472.0,,,
632,2013-12-05,,,,,,,,65.0,,311.0,,53,5966991.0,12/5/2013,"10,756,639",41.99,95250.0,,,29222.0,,,
633,2013-12-06,,,,,,,,66.0,,62.0,,46,5978617.0,12/6/2013,"10,771,314",14.674,95296.0,,,11626.0,,,
634,2013-12-07,,,,,,,,67.0,,456.0,,38,5995485.0,12/7/2013,"10,795,695",24.381,95334.0,,,16868.0,,,
635,2013-12-08,,,,,,,,68.0,,180.0,,20,6006377.0,12/8/2013,"10,809,865",14.17,95354.0,,,10892.0,,,
636,2013-12-09,,,,,,,,69.0,,58.0,,35,6022569.0,12/9/2013,"10,830,402",20.537,95401.0,,,16192.0,,,
637,2013-12-10,,,,,,,,70.0,,39.0,,34,6036516.0,12/10/2013,"10,848,168",17.766,95418.0,,,13947.0,,,
638,2013-12-11,,,,,,,,71.0,,93.0,,26,6056885.0,12/11/2013,"10,874,007",25.839,95444.0,,,20369.0,,,
639,2013-12-12,,,,,,,,72.0,,69.0,,35,6075437.0,12/12/2013,"10,897,249",23.242,95479.0,,,18552.0,,,
640,2013-12-13,,,,,,,,73.0,,161.0,,28,6094818.0,12/13/2013,"10,922,911",25.662,95507.0,,,19381.0,,,
641,2013-12-14,,,,,,,,74.0,,39.0,,9,6098801.0,12/14/2013,"10,927,983",5.072,95516.0,,,3983.0,,,
642,2013-12-15,,,,,,,,75.0,,76.0,,19,6106928.0,12/15/2013,"10,938,175",10.192,95535.0,,,8127.0,,,
643,2013-12-16,,,,,,,,76.0,,67.0,,33,6123770.0,12/16/2013,"10,959,528",21.353,95568.0,,,16842.0,,,
644,2013-12-17,,,,,,,,77.0,,15.0,,28,6132322.0,12/17/2013,"10,970,536",11.009,95596.0,,,8552.0,,,
645,2013-12-18,,,,,,,,78.0,,89.0,,32,6148568.0,12/18/2013,"10,991,787",21.251,95628.0,,,16246.0,,,
646,2013-12-19,,,,,,,,79.0,,157.0,,34,6168877.0,12/19/2013,"11,018,742",26.954,95662.0,,,20309.0,,,
647,2013-12-20,,,,,,,,80.0,,365.0,,25,6192726.0,12/20/2013,"11,052,252",33.51,95687.0,,,23849.0,,,
648,2013-12-21,,,,,,,,81.0,,962.0,,36,6212088.0,12/21/2013,"11,084,612",32.36,95723.0,,,19362.0,,,
649,2013-12-22,,,,,,,,82.0,,741.0,,42,6228426.0,12/22/2013,"11,110,903",26.291,95765.0,,,16338.0,,,
650,2013-12-23,,,,,,,,83.0,,70.0,,28,6235942.0,12/23/2013,"11,120,309",9.407,95793.0,,,7516.0,,,
651,2013-12-24,,,,,,,,84.0,,175.0,,30,6247913.0,12/24/2013,"11,135,872",15.563,95823.0,,,11971.0,,,
652,2013-12-25,,,,,,,,85.0,,184.0,,46,6251436.0,12/25/2013,"11,141,330",5.457999999999998,95869.0,,,3523.0,,,
653,2013-12-26,,,,,,,,86.0,,134.0,,51,6262006.0,12/26/2013,"11,154,886",13.556,95920.0,,,10570.0,,,
654,2013-12-27,,,,,,,,87.0,,279.0,,49,6274655.0,12/27/2013,"11,172,515",17.629,95969.0,,,12649.0,,,
655,2013-12-28,,,,,,,,88.0,,821.0,,36,6287522.0,12/28/2013,"11,194,503",21.988000000000003,96005.0,,,12867.0,,,
656,2013-12-29,,,,,,,,89.0,,104.0,,27,6291592.0,12/29/2013,"11,199,489",4.9860000000000015,96032.0,,,4070.0,,,
657,2013-12-30,,,,,,,,90.0,,336.0,,52,6305814.0,12/30/2013,"11,219,471",19.982,96084.0,,,14222.0,,,
658,2013-12-31,,,,,,,,91.0,,237.0,,41,6317163.0,12/31/2013,"11,234,326",14.856,96125.0,,,11349.0,,,
659,2014-01-01,,,,,,,,0.0,268,,10,29,6323722.0,1/1/2014,"11,243,581",9.254,95971.0,,,6559.0,,,
660,2014-01-02,,,,,,,,1.0,66,,3,42,6333056.0,1/2/2014,"11,255,317",11.736,96000.0,,,9334.0,,,
661,2014-01-03,,,,,,,,2.0,1,,1,23,6334344.0,1/3/2014,"11,257,172",1.855,96042.0,,,1288.0,,,
662,2014-01-04,,,,,,,,3.0,14,,1,19,6336838.0,1/4/2014,"11,260,878",3.706,96065.0,,,2494.0,,,
663,2014-01-05,,,,,,,,4.0,17,,4,18,6339775.0,1/5/2014,"11,264,598",3.72,96084.0,,,2937.0,,,
664,2014-01-06,,,,,,,,5.0,30,,7,22,6350256.0,1/6/2014,"11,277,613",13.015999999999998,96102.0,,,10481.0,,,
665,2014-01-07,,,,,,,,6.0,5,,4,28,6357400.0,1/7/2014,"11,285,814",8.2,96124.0,,,7144.0,,,
666,2014-01-08,,,,,,,,7.0,28,,4,19,6367562.0,1/8/2014,"11,297,582",11.768,96152.0,,,10162.0,,,
667,2014-01-09,,,,,,,,8.0,74,,10,18,6382133.0,1/9/2014,"11,315,983",18.401,96171.0,,,14571.0,,,
668,2014-01-10,,,,,,,,9.0,49,,5,36,6392818.0,1/10/2014,"11,329,416",13.433,96189.0,,,10685.0,,,
669,2014-01-11,,,,,,,,10.0,101,,16,22,6401151.0,1/11/2014,"11,340,151",10.735,96225.0,,,8333.0,,,
670,2014-01-12,,,,,,,,11.0,350,,22,29,6414700.0,1/12/2014,"11,359,291",19.141,96247.0,,,13549.0,,,
671,2014-01-13,,,,,,,,12.0,224,,31,72,6437077.0,1/13/2014,"11,390,121",30.829,96276.0,,,22377.0,,,
672,2014-01-14,,,,,,,,13.0,45,,4,43,6447926.0,1/14/2014,"11,403,392",13.271,96348.0,,,10849.0,,,
673,2014-01-15,,,,,,,,14.0,241,,30,62,6471426.0,1/15/2014,"11,435,695",32.303000000000004,96391.0,,,23500.0,,,
674,2014-01-16,,,,,,,,15.0,208,,37,56,6492954.0,1/16/2014,"11,464,502",28.807,96453.0,,,21528.0,,,
675,2014-01-17,,,,,,,,16.0,282,,34,67,6514794.0,1/17/2014,"11,495,275",30.773000000000003,96509.0,,,21840.0,,,
676,2014-01-18,,,,,,,,17.0,176,,15,40,6525016.0,1/18/2014,"11,509,870",14.595999999999998,96576.0,,,10222.0,,,
677,2014-01-19,,,,,,,,18.0,194,,13,38,6534784.0,1/19/2014,"11,523,461",13.591,96616.0,,,9768.0,,,
678,2014-01-20,,,,,,,,19.0,133,,11,47,6549365.0,1/20/2014,"11,543,564",20.103,96654.0,,,14581.0,,,
679,2014-01-21,,,,,,,,20.0,5,,1,32,6553536.0,1/21/2014,"11,548,993",5.4289999999999985,96701.0,,,4171.0,,,
680,2014-01-22,,,,,,,,21.0,4,,3,8,6556298.0,1/22/2014,"11,553,054",4.061,96733.0,,,2762.0,,,
681,2014-01-23,,,,,,,,22.0,9,,1,16,6562041.0,1/23/2014,"11,561,390",8.336,96741.0,,,5743.0,,,
682,2014-01-24,,,,,,,,23.0,15,,6,13,6568942.0,1/24/2014,"11,570,765",9.375,96757.0,,,6901.0,,,
683,2014-01-25,,,,,,,,24.0,34,,0,14,6573658.0,1/25/2014,"11,576,770",6.004,96770.0,,,4716.0,,,
684,2014-01-26,,,,,,,,25.0,37,,6,20,6579120.0,1/26/2014,"11,583,461",6.691,96784.0,,,5462.0,,,
685,2014-01-27,,,,,,,,26.0,55,,18,26,6593424.0,1/27/2014,"11,601,588",18.127,96804.0,,,14304.0,,,
686,2014-01-28,,,,,,,,27.0,18,,7,22,6604490.0,1/28/2014,"11,615,310",13.722,96830.0,,,11066.0,,,
687,2014-01-29,,,,,,,,28.0,21,,6,33,6615328.0,1/29/2014,"11,628,704",13.394,96852.0,,,10838.0,,,
688,2014-01-30,,,,,,,,29.0,42,,7,27,6628526.0,1/30/2014,"11,645,618",16.914,96885.0,,,13198.0,,,
689,2014-01-31,,,,,,,,30.0,130,,10,23,6644412.0,1/31/2014,"11,667,159",21.541,96912.0,,,15886.0,,,
690,2014-02-01,,,,,,,,31.0,349,,29,23,6658209.0,2/1/2014,"11,687,866",20.707,96935.0,,,13797.0,,,
691,2014-02-02,,,,,,,,32.0,449,,10,40,6673218.0,2/2/2014,"11,710,781",22.915,96958.0,,,15009.0,,,
692,2014-02-03,,,,,,,,33.0,4,,2,27,6676057.0,2/3/2014,"11,714,416",3.635,96998.0,,,2839.0,,,
693,2014-02-04,,,,,,,,34.0,37,,2,21,6685608.0,2/4/2014,"11,727,124",12.708,97025.0,,,9551.0,,,
694,2014-02-05,,,,,,,,35.0,8,,1,15,6688684.0,2/5/2014,"11,731,727",4.603,97046.0,,,3076.0,,,
695,2014-02-06,,,,,,,,36.0,25,,9,21,6696911.0,2/6/2014,"11,744,368",12.640999999999998,97061.0,,,8227.0,,,
696,2014-02-07,,,,,,,,37.0,36,,5,12,6706384.0,2/7/2014,"11,758,574",14.206,97082.0,,,9473.0,,,
697,2014-02-08,,,,,,,,38.0,71,,1,15,6713024.0,2/8/2014,"11,768,137",9.563,97094.0,,,6640.0,,,
698,2014-02-09,,,,,,,,39.0,47,,6,19,6718551.0,2/9/2014,"11,775,942",7.806,97109.0,,,5527.0,,,
699,2014-02-10,,,,,,,,40.0,16,,3,26,6726194.0,2/10/2014,"11,786,809",10.867,97128.0,,,7643.0,,,
700,2014-02-11,,,,,,,,41.0,22,,4,20,6735452.0,2/11/2014,"11,799,379",12.57,97154.0,,,9258.0,,,
701,2014-02-12,,,,,,,,42.0,24,,3,10,6744983.0,2/12/2014,"11,812,070",12.691,97174.0,,,9531.0,,,
702,2014-02-13,,,,,,,,43.0,3,,1,7,6745961.0,2/13/2014,"11,813,795",1.725,97184.0,,,978.0,,,
703,2014-02-14,,,,,,,,44.0,16,,8,14,6749990.0,2/14/2014,"11,820,381",6.586,97191.0,,,4029.0,,,
704,2014-02-15,,,,,,,,45.0,23,,2,16,6752502.0,2/15/2014,"11,824,215",3.834,97205.0,,,2512.0,,,
705,2014-02-16,,,,,,,,46.0,34,,2,12,6755864.0,2/16/2014,"11,829,278",5.063,97221.0,,,3362.0,,,
706,2014-02-17,,,,,,,,47.0,40,,10,10,6761297.0,2/17/2014,"11,837,504",8.226,97233.0,,,5433.0,,,
707,2014-02-18,,,,,,,,48.0,19,,2,19,6767024.0,2/18/2014,"11,845,896",8.392999999999999,97243.0,,,5727.0,,,
708,2014-02-19,,,,,,,,49.0,45,,6,18,6776509.0,2/19/2014,"11,859,983",14.086,97262.0,,,9485.0,,,
709,2014-02-20,,,,,,,,50.0,103,,11,27,6789480.0,2/20/2014,"11,878,690",18.707,97280.0,,,12971.0,,,
710,2014-02-21,,,,,,,,51.0,59,,8,34,6799025.0,2/21/2014,"11,891,113",12.423,97307.0,,,9545.0,,,
711,2014-02-22,,,,,,,,52.0,730,,31,38,6813286.0,2/22/2014,"11,917,058",25.945,97341.0,,,14261.0,,,
712,2014-02-23,,,,,,,,53.0,666,,35,56,6827853.0,2/23/2014,"11,942,356",25.298,97379.0,,,14567.0,,,
713,2014-02-24,,,,,,,,54.0,79,,10,76,6841972.0,2/24/2014,"11,961,594",19.238,97435.0,,,14119.0,,,
714,2014-02-25,,,,,,,,55.0,50,,14,45,6855975.0,2/25/2014,"11,979,293",17.699,97511.0,,,14003.0,,,
715,2014-02-26,,,,,,,,56.0,35,,7,28,6868143.0,2/26/2014,"11,994,332",15.039,97556.0,,,12168.0,,,
716,2014-02-27,,,,,,,,57.0,54,,10,28,6881281.0,2/27/2014,"12,010,374",16.042,97584.0,,,13138.0,,,
717,2014-02-28,,,,,,,,58.0,46,,12,38,6891764.0,2/28/2014,"12,023,391",13.017,97612.0,,,10483.0,,,
718,2014-03-01,,,,,,,,59.0,255,,11,37,6901708.0,3/1/2014,"12,037,756",14.364,97650.0,,,9944.0,,,
719,2014-03-02,,,,,,,,60.0,196,,12,40,6910725.0,3/2/2014,"12,050,044",12.288,97687.0,,,9017.0,,,
720,2014-03-03,,,,,,,,61.0,44,,3,41,6919343.0,3/3/2014,"12,062,064",12.02,97727.0,,,8618.0,,,
721,2014-03-04,,,,,,,,62.0,36,,11,39,6930837.0,3/4/2014,"12,076,537",14.473,97768.0,,,11494.0,,,
722,2014-03-05,,,,,,,,63.0,90,,13,62,6945771.0,3/5/2014,"12,095,684",19.147,97807.0,,,14934.0,,,
723,2014-03-06,,,,,,,,64.0,50,,7,38,6959529.0,3/6/2014,"12,112,804",17.12,97869.0,,,13758.0,,,
724,2014-03-07,,,,,,,,65.0,108,,10,63,6974265.0,3/7/2014,"12,132,613",19.809,97907.0,,,14736.0,,,
725,2014-03-08,,,,,,,,66.0,1211,,46,82,6992384.0,3/8/2014,"12,167,427",34.814,97970.0,,,18119.0,,,
726,2014-03-09,,,,,,,,67.0,496,,32,94,7005684.0,3/9/2014,"12,187,894",20.468,98052.0,,,13300.0,,,
727,2014-03-10,,,,,,,,68.0,206,,30,115,7024528.0,3/10/2014,"12,213,671",25.777,98146.0,,,18844.0,,,
728,2014-03-11,,,,,,,,69.0,574,,66,187,7050964.0,3/11/2014,"12,255,359",41.688,98261.0,,,26436.0,,,
729,2014-03-12,,,,,,,,70.0,153,,21,124,7067237.0,3/12/2014,"12,277,162",21.803,98448.0,,,16273.0,,,
730,2014-03-13,,,,,,,,71.0,55,,7,67,7079401.0,3/13/2014,"12,292,825",15.663,98572.0,,,12164.0,,,
731,2014-03-14,,,,,,,,72.0,209,,14,77,7097146.0,3/14/2014,"12,316,364",23.539,98639.0,,,17745.0,,,
732,2014-03-15,,,,,,,,73.0,1316,,54,111,7116810.0,3/15/2014,"12,351,665",35.302,98716.0,,,19664.0,,,
733,2014-03-16,,,,,,,,74.0,274,,31,77,7127550.0,3/16/2014,"12,367,720",16.054000000000002,98827.0,,,10740.0,,,
734,2014-03-17,,,,,,,,75.0,106,,19,91,7141231.0,3/17/2014,"12,385,442",17.722,98904.0,,,13681.0,,,
735,2014-03-18,,,,,,,,76.0,181,,30,87,7159277.0,3/18/2014,"12,410,427",24.985,98995.0,,,18046.0,,,
736,2014-03-19,,,,,,,,77.0,87,,19,78,7173664.0,3/19/2014,"12,429,506",19.079,99082.0,,,14387.0,,,
737,2014-03-20,,,,,,,,78.0,292,,36,120,7194963.0,3/20/2014,"12,460,523",31.018,99160.0,,,21299.0,,,
738,2014-03-21,,,,,,,,79.0,386,,26,149,7217229.0,3/21/2014,"12,493,712",33.189,99280.0,,,22266.0,,,
739,2014-03-22,,,,,,,,80.0,1525,,55,134,7238900.0,3/22/2014,"12,535,919",42.206,99429.0,,,21671.0,,,
740,2014-03-23,,,,,,,,81.0,451,,19,115,7251746.0,3/23/2014,"12,555,024",19.105,99563.0,,,12846.0,,,
741,2014-03-24,,,,,,,,82.0,105,,20,84,7266475.0,3/24/2014,"12,573,862",18.838,99678.0,,,14729.0,,,
742,2014-03-25,,,,,,,,83.0,108,,19,79,7283863.0,3/25/2014,"12,595,997",22.135,99762.0,,,17388.0,,,
743,2014-03-26,,,,,,,,84.0,91,,16,72,7299401.0,3/26/2014,"12,615,365",19.368,99841.0,,,15538.0,,,
744,2014-03-27,,,,,,,,85.0,164,,17,78,7317567.0,3/27/2014,"12,640,668",25.302,99913.0,,,18166.0,,,
745,2014-03-28,,,,,,,,86.0,255,,29,81,7337592.0,3/28/2014,"12,670,526",29.858,99991.0,,,20025.0,,,
746,2014-03-29,,,,,,,,87.0,142,,0,55,7342462.0,3/29/2014,"12,677,072",6.546,100072.0,,,4870.0,,,
747,2014-03-30,,,,,,,,88.0,209,,15,93,7351107.0,3/30/2014,"12,690,437",13.365,100127.0,,,8645.0,,,
748,2014-03-31,,,,,,,,89.0,276,,47,117,7369793.0,3/31/2014,"12,717,217",26.78,100220.0,,,18686.0,,,
749,2014-04-01,,,,,,,,0.0,475,,67,174,7395956.0,4/1/2014,"12,758,196",40.978,,,100337.0,26163.0,,,
750,2014-04-02,,,,,,,,1.0,237,,33,118,7420255.0,4/2/2014,"12,793,736",35.54,,,100511.0,24299.0,,,
751,2014-04-03,,,,,,,,2.0,596,,63,171,7448634.0,4/3/2014,"12,838,385",44.649,,,100629.0,28379.0,,,
752,2014-04-04,,,,,,,,3.0,103,,10,92,7462227.0,4/4/2014,"12,856,030",17.644000000000005,,,100800.0,13593.0,,,
753,2014-04-05,,,,,,,,4.0,1221,,42,127,7482560.0,4/5/2014,"12,892,827",36.797,,,100892.0,20333.0,,,
754,2014-04-06,,,,,,,,5.0,1641,,62,165,7505203.0,4/6/2014,"12,938,402",45.575,,,101019.0,22643.0,,,
755,2014-04-07,,,,,,,,6.0,159,,36,131,7521072.0,4/7/2014,"12,960,303",21.9,,,101184.0,15869.0,,,
756,2014-04-08,,,,,,,,7.0,369,,44,126,7544708.0,4/8/2014,"12,995,153",34.85,,,101315.0,23636.0,,,
757,2014-04-09,,,,,,,,8.0,447,,57,201,7573902.0,4/9/2014,"13,040,772",45.619,,,101441.0,29194.0,,,
758,2014-04-10,,,,,,,,9.0,525,,65,172,7603624.0,4/10/2014,"13,086,794",46.023,,,101642.0,29722.0,,,
759,2014-04-11,,,,,,,,10.0,632,,83,140,7632907.0,4/11/2014,"13,136,064",49.269,,,101814.0,29283.0,435.0,32544842.0,30.0
760,2014-04-12,,,,,,,,11.0,2710,,89,175,7662680.0,4/12/2014,"13,199,713",63.649,,,101954.0,29773.0,114046.0,779285312.0,449.0
761,2014-04-13,,,,,,,,12.0,2411,,109,228,7692201.0,4/13/2014,"13,265,459",65.74600000000001,,,102129.0,29521.0,186219.0,408446185.0,297.0
762,2014-04-14,,,,,,,,13.0,993,,114,266,7723933.0,4/14/2014,"13,322,766",57.307,,,102357.0,31732.0,356531.0,216764929.0,371.0
763,2014-04-15,,,,,,,,14.0,73,,19,128,7735303.0,4/15/2014,"13,337,404",14.639,,,102623.0,11370.0,527799.0,301522950.0,393.0
764,2014-04-16,,,,,,,,15.0,279,,50,132,7757016.0,4/16/2014,"13,368,832",31.427,,,102751.0,21713.0,410761.0,144336043.0,247.0
765,2014-04-17,,,,,,,,16.0,470,,53,113,7781206.0,4/17/2014,"13,405,474",36.642,,,102883.0,24190.0,677987.0,296358154.0,346.0
766,2014-04-18,,,,,,,,17.0,628,,60,98,7803615.0,4/18/2014,"13,439,319",33.846,,,102996.0,22409.0,1661637.0,1007641302.0,673.0
767,2014-04-19,,,,,,,,18.0,2666,,99,118,7830156.0,4/19/2014,"13,498,781",59.46100000000001,,,103094.0,26541.0,2367610.0,1081138453.0,745.0
768,2014-04-20,,,,,,,,19.0,1639,,84,154,7850278.0,4/20/2014,"13,539,595",40.814,,,103212.0,20122.0,8193395.0,5587213480.0,1834.0
769,2014-04-21,,,,,,,,20.0,839,,105,276,7879896.0,4/21/2014,"13,590,165",50.57,,,103366.0,29618.0,7525146.0,4361087939.0,1252.0
770,2014-04-22,,,,,,,,21.0,560,,58,169,7909476.0,4/22/2014,"13,635,978",45.813,,,103642.0,29580.0,7974819.0,1077012597.0,1109.0
771,2014-04-23,,,,,,,,22.0,358,,68,173,7938817.0,4/23/2014,"13,680,243",44.26600000000001,,,103811.0,29341.0,4014243.0,377301431.0,502.0
772,2014-04-24,,,,,,,,23.0,646,,95,160,7969332.0,4/24/2014,"13,728,573",48.32899999999999,,,103984.0,30515.0,2853363.0,245620413.0,339.0
