Unnamed: 0,latitude,longitude,nrides
4522,42.3536363636,-71.1433333333,2.4721864795
4523,42.3536363636,-71.1412121212,1.73125549227
4524,42.3536363636,-71.1390909091,0.420139004574
4525,42.3536363636,-71.136969697,0.0397294150966
4526,42.3536363636,-71.1348484848,0.954980469852
4527,42.3536363636,-71.1327272727,3.50457331213
4528,42.3536363636,-71.1306060606,7.96388841914
4529,42.3536363636,-71.1284848485,4.82689178642
4530,42.3536363636,-71.1263636364,2.04677942848
4531,42.3536363636,-71.1242424242,0.800131265068
4532,42.3536363636,-71.1221212121,1.49003657731
4533,42.3536363636,-71.12,4.43544707038
4534,42.3536363636,-71.1178787879,0.0
4535,42.3536363636,-71.1157575758,0.0
4536,42.3536363636,-71.1136363636,0.0
4537,42.3536363636,-71.1115151515,0.0
4538,42.3536363636,-71.1093939394,0.0
4539,42.3536363636,-71.1072727273,0.0
4540,42.3536363636,-71.1051515152,0.0
4541,42.3536363636,-71.103030303,0.0
4542,42.3536363636,-71.1009090909,0.0
4543,42.3536363636,-71.0987878788,0.0
4544,42.3536363636,-71.0966666667,0.0
4545,42.3536363636,-71.0945454545,0.0
4546,42.3536363636,-71.0924242424,0.0
4547,42.3536363636,-71.0903030303,0.0
4548,42.3536363636,-71.0881818182,0.0
4549,42.3536363636,-71.0860606061,0.0
4550,42.3536363636,-71.0839393939,0.0
4551,42.3536363636,-71.0818181818,0.0
4552,42.3536363636,-71.0796969697,12.1768271835
4553,42.3536363636,-71.0775757576,8.50834374458
4554,42.3536363636,-71.0754545455,6.04099888803
4555,42.3536363636,-71.0733333333,3.10365792029
4556,42.3536363636,-71.0712121212,2.10707346402
4557,42.3536363636,-71.0690909091,2.46018708187
4558,42.3536363636,-71.066969697,4.69442932884
4559,42.3536363636,-71.0648484848,2.14800912922
4560,42.3536363636,-71.0627272727,1.02367243343
4561,42.3536363636,-71.0606060606,1.55168948592
4562,42.3536363636,-71.0584848485,0.631778418063
4563,42.3536363636,-71.0563636364,1.40860052237
4564,42.3536363636,-71.0542424242,1.5879638966
4565,42.3536363636,-71.0521212121,4.01142048342
4566,42.3536363636,-71.05,2.74565337082
4567,42.3536363636,-71.0478787879,2.20537465455
4568,42.3536363636,-71.0457575758,0.251759209815
4569,42.3536363636,-71.0436363636,0.169848547705
4570,42.3536363636,-71.0415151515,1.32535616488
4571,42.3536363636,-71.0393939394,3.11178692637
4572,42.3536363636,-71.0372727273,4.99657917402
4573,42.3536363636,-71.0351515152,6.25607463822
4574,42.3536363636,-71.033030303,6.65172346023
4575,42.3536363636,-71.0309090909,6.6335401269
4576,42.3536363636,-71.0287878788,6.07442929544
4577,42.3536363636,-71.0266666667,4.950557238
4578,42.3536363636,-71.0245454545,3.31896175282
4579,42.3536363636,-71.0224242424,1.29066904924
4580,42.3536363636,-71.0203030303,-0.996152475267
4581,42.3536363636,-71.0181818182,-3.39946840936
4582,42.3536363636,-71.0160606061,-5.79088940063
4583,42.3536363636,-71.0139393939,-8.06662117193
4584,42.3536363636,-71.0118181818,-10.15225583
4585,42.3536363636,-71.0096969697,-12.0026089116
4586,42.3536363636,-71.0075757576,-13.598165122
4587,42.3536363636,-71.0054545455,-14.9396858542
4588,42.3536363636,-71.0033333333,-16.0422799076
4589,42.3536363636,-71.0012121212,-16.9298725679
4590,42.3536363636,-70.9990909091,-17.6306292503
4591,42.3536363636,-70.996969697,-18.1735638684
4592,42.3536363636,-70.9948484848,-18.5863188804
4593,42.3536363636,-70.9927272727,-18.8939466865
4594,42.3536363636,-70.9906060606,-19.1184394534
4595,42.3536363636,-70.9884848485,-19.2787317791
4596,42.3536363636,-70.9863636364,-19.3909251424
4597,42.3536363636,-70.9842424242,-19.4685438138
4598,42.3536363636,-70.9821212121,-19.522715623
4599,42.3536363636,-70.98,-19.5622593242
4600,42.3550505051,-71.19,-13.5056972106
4601,42.3550505051,-71.1878787879,-12.7538837337
4602,42.3550505051,-71.1857575758,-11.9422119213
4603,42.3550505051,-71.1836363636,-11.051444325
4604,42.3550505051,-71.1815151515,-10.047578973
4605,42.3550505051,-71.1793939394,-8.89100634772
4606,42.3550505051,-71.1772727273,-7.54961268301
4607,42.3550505051,-71.1751515152,-6.01277980242
4608,42.3550505051,-71.173030303,-4.30305587256
4609,42.3550505051,-71.1709090909,-2.48265218203
4610,42.3550505051,-71.1687878788,-0.652574753685
4611,42.3550505051,-71.1666666667,1.05688907389
4612,42.3550505051,-71.1645454545,2.50418890202
4613,42.3550505051,-71.1624242424,3.56081637281
4614,42.3550505051,-71.1603030303,4.1373631142
4615,42.3550505051,-71.1581818182,4.20532993163
4616,42.3550505051,-71.1560606061,3.80926880186
4617,42.3550505051,-71.1539393939,3.06683460294
4618,42.3550505051,-71.1518181818,2.1586191939
4619,42.3550505051,-71.1496969697,1.31301454846
4620,42.3550505051,-71.1475757576,0.791780888116
4621,42.3550505051,-71.1454545455,0.607288863959
4622,42.3550505051,-71.1433333333,1.13685491044
4623,42.3550505051,-71.1412121212,2.33252070823
4624,42.3550505051,-71.1390909091,1.08561301461
4625,42.3550505051,-71.136969697,0.773919842355
4626,42.3550505051,-71.1348484848,1.7693967739
4627,42.3550505051,-71.1327272727,4.41372800174
4628,42.3550505051,-71.1306060606,8.98122643799
4629,42.3550505051,-71.1284848485,6.93653659802
4630,42.3550505051,-71.1263636364,4.29925454657
4631,42.3550505051,-71.1242424242,3.19329486499
4632,42.3550505051,-71.1221212121,4.01787716312
4633,42.3550505051,-71.12,7.08672332652
4634,42.3550505051,-71.1178787879,0.0
4635,42.3550505051,-71.1157575758,0.0
4636,42.3550505051,-71.1136363636,1.88043554871
4637,42.3550505051,-71.1115151515,3.34706533256
4638,42.3550505051,-71.1093939394,7.62502910629
4639,42.3550505051,-71.1072727273,14.6146084501
4640,42.3550505051,-71.1051515152,14.6774664923
4641,42.3550505051,-71.103030303,0.0
4642,42.3550505051,-71.1009090909,0.0
4643,42.3550505051,-71.0987878788,0.0
4644,42.3550505051,-71.0966666667,0.0
4645,42.3550505051,-71.0945454545,0.0
4646,42.3550505051,-71.0924242424,0.0
4647,42.3550505051,-71.0903030303,0.0
4648,42.3550505051,-71.0881818182,0.0
4649,42.3550505051,-71.0860606061,0.0
4650,42.3550505051,-71.0839393939,0.0
4651,42.3550505051,-71.0818181818,0.0
4652,42.3550505051,-71.0796969697,0.0
4653,42.3550505051,-71.0775757576,0.0
4654,42.3550505051,-71.0754545455,3.23110332346
4655,42.3550505051,-71.0733333333,0.354579646109
4656,42.3550505051,-71.0712121212,1.236904625
4657,42.3550505051,-71.0690909091,0.970503117715
4658,42.3550505051,-71.066969697,3.97135856878
4659,42.3550505051,-71.0648484848,0.864305615134
4660,42.3550505051,-71.0627272727,0.145091941989
4661,42.3550505051,-71.0606060606,1.07790138734
4662,42.3550505051,-71.0584848485,0.12583238138
4663,42.3550505051,-71.0563636364,0.973476765541
4664,42.3550505051,-71.0542424242,1.85334325292
4665,42.3550505051,-71.0521212121,2.52707217231
4666,42.3550505051,-71.05,1.92574192342
4667,42.3550505051,-71.0478787879,3.12683777906
4668,42.3550505051,-71.0457575758,1.10425510857
4669,42.3550505051,-71.0436363636,0.913095884631
4670,42.3550505051,-71.0415151515,1.93575587308
4671,42.3550505051,-71.0393939394,3.58069354445
4672,42.3550505051,-71.0372727273,5.3276232584
4673,42.3550505051,-71.0351515152,6.76384446967
4674,42.3550505051,-71.033030303,7.60551820533
4675,42.3550505051,-71.0309090909,7.51709964842
4676,42.3550505051,-71.0287878788,6.61405726739
4677,42.3550505051,-71.0266666667,5.21772934264
4678,42.3550505051,-71.0245454545,3.38087133466
4679,42.3550505051,-71.0224242424,1.20702919306
4680,42.3550505051,-71.0203030303,-1.17495235654
4681,42.3550505051,-71.0181818182,-3.63299729898
4682,42.3550505051,-71.0160606061,-6.04834030512
4683,42.3550505051,-71.0139393939,-8.32580927935
4684,42.3550505051,-71.0118181818,-10.3982508524
4685,42.3550505051,-71.0096969697,-12.2262491665
4686,42.3550505051,-71.0075757576,-13.794623314
4687,42.3550505051,-71.0054545455,-15.1071834261
4688,42.3550505051,-71.0033333333,-16.1809937615
4689,42.3550505051,-71.0012121212,-17.0410485903
4690,42.3550505051,-70.9990909091,-17.7159069042
4691,42.3550505051,-70.996969697,-18.2345163375
4692,42.3550505051,-70.9948484848,-18.6242138938
4693,42.3550505051,-70.9927272727,-18.9097256603
4694,42.3550505051,-70.9906060606,-19.1128923153
4695,42.3550505051,-70.9884848485,-19.2528133804
4696,42.3550505051,-70.9863636364,-19.3461253408
4697,42.3550505051,-70.9842424242,-19.4072011745
4698,42.3550505051,-70.9821212121,-19.4481681817
4699,42.3550505051,-70.98,-19.4787616945
4700,42.3564646465,-71.19,-13.3670083503
4701,42.3564646465,-71.1878787879,-12.573873298
4702,42.3564646465,-71.1857575758,-11.7316715133
4703,42.3564646465,-71.1836363636,-10.8251948682
4704,42.3564646465,-71.1815151515,-9.82340016751
4705,42.3564646465,-71.1793939394,-8.68800025482
4706,42.3564646465,-71.1772727273,-7.38634941914
4707,42.3564646465,-71.1751515152,-5.90555457117
4708,42.3564646465,-71.173030303,-4.26443101024
4709,42.3564646465,-71.1709090909,-2.5203001566
4710,42.3564646465,-71.1687878788,-0.768425449959
4711,42.3564646465,-71.1666666667,0.867020321663
4712,42.3564646465,-71.1645454545,2.25008760713
4713,42.3564646465,-71.1624242424,3.25602461426
4714,42.3564646465,-71.1603030303,3.7958977105
4715,42.3564646465,-71.1581818182,3.8375317368
4716,42.3564646465,-71.1560606061,3.41804872019
4717,42.3564646465,-71.1539393939,2.64585949815
4718,42.3564646465,-71.1518181818,1.69355085283
4719,42.3564646465,-71.1496969697,0.785856850095
4720,42.3564646465,-71.1475757576,0.187155292741
4721,42.3564646465,-71.1454545455,0.0428410251297
4722,42.3564646465,-71.1433333333,0.503954203122
4723,42.3564646465,-71.1412121212,2.10026116747
4724,42.3564646465,-71.1390909091,2.67638491081
4725,42.3564646465,-71.136969697,2.54228622682
4726,42.3564646465,-71.1348484848,3.71167315219
4727,42.3564646465,-71.1327272727,6.52474384653
4728,42.3564646465,-71.1306060606,11.2517292445
4729,42.3564646465,-71.1284848485,10.4241727481
4730,42.3564646465,-71.1263636364,8.05927185428
4731,42.3564646465,-71.1242424242,7.20109363058
4732,42.3564646465,-71.1221212121,8.24220859479
4733,42.3564646465,-71.12,9.93283221813
4734,42.3564646465,-71.1178787879,0.0
4735,42.3564646465,-71.1157575758,1.30459977125
4736,42.3564646465,-71.1136363636,0.126375889785
4737,42.3564646465,-71.1115151515,1.54048432636
4738,42.3564646465,-71.1093939394,5.79531462472
4739,42.3564646465,-71.1072727273,13.0142583205
4740,42.3564646465,-71.1051515152,23.1830981917
4741,42.3564646465,-71.103030303,26.6519542095
4742,42.3564646465,-71.1009090909,21.6162297736
4743,42.3564646465,-71.0987878788,12.6594595267
4744,42.3564646465,-71.0966666667,6.13197712279
4745,42.3564646465,-71.0945454545,2.49075887153
4746,42.3564646465,-71.0924242424,0.0
4747,42.3564646465,-71.0903030303,0.0
4748,42.3564646465,-71.0881818182,0.0
4749,42.3564646465,-71.0860606061,0.0
4750,42.3564646465,-71.0839393939,0.0
4751,42.3564646465,-71.0818181818,0.0
4752,42.3564646465,-71.0796969697,0.0
4753,42.3564646465,-71.0775757576,0.0
4754,42.3564646465,-71.0754545455,0.0
4755,42.3564646465,-71.0733333333,0.683304053301
4756,42.3564646465,-71.0712121212,0.870788965641
4757,42.3564646465,-71.0690909091,0.348823529751
4758,42.3564646465,-71.066969697,3.29283333707
4759,42.3564646465,-71.0648484848,2.32791963729
4760,42.3564646465,-71.0627272727,1.57295956552
4761,42.3564646465,-71.0606060606,2.85064780793
4762,42.3564646465,-71.0584848485,0.70845641727
4763,42.3564646465,-71.0563636364,0.318181786071
4764,42.3564646465,-71.0542424242,0.412586556362
4765,42.3564646465,-71.0521212121,0.709308541885
4766,42.3564646465,-71.05,0.295999853284
4767,42.3564646465,-71.0478787879,1.74031962047
4768,42.3564646465,-71.0457575758,3.16018248777
4769,42.3564646465,-71.0436363636,2.70499686487
4770,42.3564646465,-71.0415151515,3.42861123328
4771,42.3564646465,-71.0393939394,4.76410509966
4772,42.3564646465,-71.0372727273,6.21217947899
4773,42.3564646465,-71.0351515152,7.37616614929
4774,42.3564646465,-71.033030303,7.98279270812
4775,42.3564646465,-71.0309090909,7.88639615977
4776,42.3564646465,-71.0287878788,7.05792692522
4777,42.3564646465,-71.0266666667,5.4827423352
4778,42.3564646465,-71.0245454545,3.4135370513
4779,42.3564646465,-71.0224242424,1.07816591096
4780,42.3564646465,-71.0203030303,-1.40623193735
4781,42.3564646465,-71.0181818182,-3.91996699886
4782,42.3564646465,-71.0160606061,-6.3560733041
4783,42.3564646465,-71.0139393939,-8.62976155579
4784,42.3564646465,-71.0118181818,-10.6824321104
4785,42.3564646465,-71.0096969697,-12.4813066303
4786,42.3564646465,-71.0075757576,-14.0160471837
4787,42.3564646465,-71.0054545455,-15.2937394784
4788,42.3564646465,-71.0033333333,-16.3334190713
4789,42.3564646465,-71.0012121212,-17.1610135674
4790,42.3564646465,-70.9990909091,-17.8052417606
4791,42.3564646465,-70.996969697,-18.2947081208
4792,42.3564646465,-70.9948484848,-18.6561860789
4793,42.3564646465,-70.9927272727,-18.9139035765
4794,42.3564646465,-70.9906060606,-19.089528153
4795,42.3564646465,-70.9884848485,-19.2024972342
4796,42.3564646465,-70.9863636364,-19.2703573658
4797,42.3564646465,-70.9842424242,-19.3088657916
4798,42.3564646465,-70.9821212121,-19.3317553962
4799,42.3564646465,-70.98,-19.3502331717
4800,42.3578787879,-71.19,-13.2683779409
4801,42.3578787879,-71.1878787879,-12.4241977047
4802,42.3578787879,-71.1857575758,-11.542729349
4803,42.3578787879,-71.1836363636,-10.6142594264
4804,42.3578787879,-71.1815151515,-9.61184431212
4805,42.3578787879,-71.1793939394,-8.49887619074
4806,42.3578787879,-71.1772727273,-7.24145992351
4807,42.3578787879,-71.1751515152,-5.82261689235
4808,42.3578787879,-71.173030303,-4.25478251505
4809,42.3578787879,-71.1709090909,-2.58734820309
4810,42.3578787879,-71.1687878788,-0.906897097842
4811,42.3578787879,-71.1666666667,0.670922339297
4812,42.3578787879,-71.1645454545,2.0173604242
4813,42.3578787879,-71.1624242424,0.0
4814,42.3578787879,-71.1603030303,3.56639892014
4815,42.3578787879,-71.1581818182,3.64340800526
4816,42.3578787879,-71.1560606061,3.27117599306
4817,42.3578787879,-71.1539393939,2.54684002488
4818,42.3578787879,-71.1518181818,1.63270147412
4819,42.3578787879,-71.1496969697,0.74735841452
4820,42.3578787879,-71.1475757576,0.155097631057
4821,42.3578787879,-71.1454545455,0.133596011548
4822,42.3578787879,-71.1433333333,0.60699322887
4823,42.3578787879,-71.1412121212,2.2217594227
4824,42.3578787879,-71.1390909091,3.4811126516
4825,42.3578787879,-71.136969697,3.86126623262
4826,42.3578787879,-71.1348484848,5.62161660916
4827,42.3578787879,-71.1327272727,9.08576086727
4828,42.3578787879,-71.1306060606,10.089687255
4829,42.3578787879,-71.1284848485,11.0497383183
4830,42.3578787879,-71.1263636364,13.2596454401
4831,42.3578787879,-71.1242424242,12.7521545161
4832,42.3578787879,-71.1221212121,14.0880895321
4833,42.3578787879,-71.12,10.2973174496
4834,42.3578787879,-71.1178787879,0.0
4835,42.3578787879,-71.1157575758,1.62518687564
4836,42.3578787879,-71.1136363636,0.452054235283
4837,42.3578787879,-71.1115151515,1.88314982711
4838,42.3578787879,-71.1093939394,6.15370704708
4839,42.3578787879,-71.1072727273,13.3666537809
4840,42.3578787879,-71.1051515152,23.4810415339
4841,42.3578787879,-71.103030303,21.3395266032
4842,42.3578787879,-71.1009090909,19.7317693058
4843,42.3578787879,-71.0987878788,10.9027433353
4844,42.3578787879,-71.0966666667,4.35284503801
4845,42.3578787879,-71.0945454545,0.700919834645
4846,42.3578787879,-71.0924242424,0.0
4847,42.3578787879,-71.0903030303,0.0
4848,42.3578787879,-71.0881818182,0.0
4849,42.3578787879,-71.0860606061,0.0
4850,42.3578787879,-71.0839393939,0.0
4851,42.3578787879,-71.0818181818,0.0
4852,42.3578787879,-71.0796969697,0.0
4853,42.3578787879,-71.0775757576,0.0
4854,42.3578787879,-71.0754545455,0.0
4855,42.3578787879,-71.0733333333,3.83638221732
4856,42.3578787879,-71.0712121212,3.07028047579
4857,42.3578787879,-71.0690909091,2.52594364983
4858,42.3578787879,-71.066969697,5.29872131155
4859,42.3578787879,-71.0648484848,6.2596330999
4860,42.3578787879,-71.0627272727,5.38447250563
4861,42.3578787879,-71.0606060606,2.43987905304
4862,42.3578787879,-71.0584848485,0.838538245159
4863,42.3578787879,-71.0563636364,0.924954934489
4864,42.3578787879,-71.0542424242,0.609532529459
4865,42.3578787879,-71.0521212121,0.352179604428
4866,42.3578787879,-71.05,0.318699438974
4867,42.3578787879,-71.0478787879,1.71448203722
4868,42.3578787879,-71.0457575758,4.24850950113
4869,42.3578787879,-71.0436363636,5.38182075064
4870,42.3578787879,-71.0415151515,5.66452724831
4871,42.3578787879,-71.0393939394,6.54622591828
4872,42.3578787879,-71.0372727273,7.55647002664
4873,42.3578787879,-71.0351515152,8.32126801505
4874,42.3578787879,-71.033030303,8.58288558328
4875,42.3578787879,-71.0309090909,8.20401320825
4876,42.3578787879,-71.0287878788,7.1573966314
4877,42.3578787879,-71.0266666667,5.50451949715
4878,42.3578787879,-71.0245454545,3.36819248009
4879,42.3578787879,-71.0224242424,0.895719501454
4880,42.3578787879,-71.0203030303,-1.69095892546
4881,42.3578787879,-71.0181818182,-4.25676584447
4882,42.3578787879,-71.0160606061,-6.70806788024
4883,42.3578787879,-71.0139393939,-8.97159386784
4884,42.3578787879,-71.0118181818,-10.9980427708
4885,42.3578787879,-71.0096969697,-12.7616924604
4886,42.3578787879,-71.0075757576,-14.2572205757
4887,42.3578787879,-71.0054545455,-15.4949837981
4888,42.3578787879,-71.0033333333,-16.4958556068
4889,42.3578787879,-71.0012121212,-17.2864680813
4890,42.3578787879,-70.9990909091,-17.8954065927
4891,42.3578787879,-70.996969697,-18.3506169018
4892,42.3578787879,-70.9948484848,-18.6780310529
4893,42.3578787879,-70.9927272727,-18.9012139321
4894,42.3578787879,-70.9906060606,-19.0416842691
4895,42.3578787879,-70.9884848485,-19.1194859774
4896,42.3578787879,-70.9863636364,-19.1535978224
4897,42.3578787879,-70.9842424242,-19.1618839362
4898,42.3578787879,-70.9821212121,-19.1604903799
4899,42.3578787879,-70.98,-19.1628317837
4900,42.3592929293,-71.19,-13.1799255955
4901,42.3592929293,-71.1878787879,-12.2746276843
4902,42.3592929293,-71.1857575758,-11.3455354487
4903,42.3592929293,-71.1836363636,-10.3899720305
4904,42.3592929293,-71.1815151515,-9.38613666335
4905,42.3592929293,-71.1793939394,-8.29922088232
4906,42.3592929293,-71.1772727273,-7.09306399498
4907,42.3592929293,-71.1751515152,-5.74453303086
4908,42.3592929293,-71.173030303,-4.25691873535
4909,42.3592929293,-71.1709090909,-2.66873256322
4910,42.3592929293,-71.1687878788,-1.05524340198
4911,42.3592929293,-71.1666666667,0.478393636724
4912,42.3592929293,-71.1645454545,1.81180728302
4913,42.3592929293,-71.1624242424,0.0
4914,42.3592929293,-71.1603030303,0.0
4915,42.3592929293,-71.1581818182,0.0
4916,42.3592929293,-71.1560606061,0.0
4917,42.3592929293,-71.1539393939,0.0
4918,42.3592929293,-71.1518181818,0.0
4919,42.3592929293,-71.1496969697,1.17653700238
4920,42.3592929293,-71.1475757576,0.680279557197
4921,42.3592929293,-71.1454545455,0.764884538455
4922,42.3592929293,-71.1433333333,1.44265514233
4923,42.3592929293,-71.1412121212,2.34310467886
4924,42.3592929293,-71.1390909091,1.47634607949
4925,42.3592929293,-71.136969697,1.63716277127
4926,42.3592929293,-71.1348484848,3.21230111686
4927,42.3592929293,-71.1327272727,6.54235769588
4928,42.3592929293,-71.1306060606,5.75539040279
4929,42.3592929293,-71.1284848485,6.39828822158
4930,42.3592929293,-71.1263636364,8.32601139289
4931,42.3592929293,-71.1242424242,8.1488932711
4932,42.3592929293,-71.1221212121,9.97250471257
4933,42.3592929293,-71.12,12.4231897697
4934,42.3592929293,-71.1178787879,0.0
4935,42.3592929293,-71.1157575758,3.96538676186
4936,42.3592929293,-71.1136363636,2.88841014717
4937,42.3592929293,-71.1115151515,4.39672780473
4938,42.3592929293,-71.1093939394,8.70938140875
4939,42.3592929293,-71.1072727273,15.9071494855
4940,42.3592929293,-71.1051515152,17.6889301953
4941,42.3592929293,-71.103030303,13.1521927824
4942,42.3592929293,-71.1009090909,11.2558711447
4943,42.3592929293,-71.0987878788,11.6092058045
4944,42.3592929293,-71.0966666667,5.15981795627
4945,42.3592929293,-71.0945454545,1.58741551923
4946,42.3592929293,-71.0924242424,1.16553058582
4947,42.3592929293,-71.0903030303,4.04419041248
4948,42.3592929293,-71.0881818182,8.11333886559
4949,42.3592929293,-71.0860606061,0.0
4950,42.3592929293,-71.0839393939,0.0
4951,42.3592929293,-71.0818181818,0.0
4952,42.3592929293,-71.0796969697,0.0
4953,42.3592929293,-71.0775757576,0.0
4954,42.3592929293,-71.0754545455,0.0
4955,42.3592929293,-71.0733333333,3.27261265845
4956,42.3592929293,-71.0712121212,1.36710697194
4957,42.3592929293,-71.0690909091,2.47382845458
4958,42.3592929293,-71.066969697,3.75548471559
4959,42.3592929293,-71.0648484848,2.51899983354
4960,42.3592929293,-71.0627272727,3.83015206692
4961,42.3592929293,-71.0606060606,0.573813697329
4962,42.3592929293,-71.0584848485,0.293938470668
4963,42.3592929293,-71.0563636364,0.513751154243
4964,42.3592929293,-71.0542424242,0.687795476613
4965,42.3592929293,-71.0521212121,0.158422170094
4966,42.3592929293,-71.05,0.61912321448
4967,42.3592929293,-71.0478787879,2.62430395281
4968,42.3592929293,-71.0457575758,5.25633545601
4969,42.3592929293,-71.0436363636,7.99223237167
4970,42.3592929293,-71.0415151515,8.45614484027
4971,42.3592929293,-71.0393939394,8.77146464249
4972,42.3592929293,-71.0372727273,9.23507970075
4973,42.3592929293,-71.0351515152,9.50144160381
4974,42.3592929293,-71.033030303,9.33279003761
4975,42.3592929293,-71.0309090909,8.60282516043
4976,42.3592929293,-71.0287878788,7.28673400231
4977,42.3592929293,-71.0266666667,5.44121289926
4978,42.3592929293,-71.0245454545,3.17914542122
4979,42.3592929293,-71.0224242424,0.643411884373
4980,42.3592929293,-71.0203030303,-2.01655281474
4981,42.3592929293,-71.0181818182,-4.63509507399
4982,42.3592929293,-71.0160606061,-7.094204125
4983,42.3592929293,-71.0139393939,-9.34102836964
4984,42.3592929293,-71.0118181818,-11.3356529688
4985,42.3592929293,-71.0096969697,-13.0593078302
4986,42.3592929293,-71.0075757576,-14.5114811391
4987,42.3592929293,-71.0054545455,-15.7055497212
4988,42.3592929293,-71.0033333333,-16.6639475061
4989,42.3592929293,-71.0012121212,-17.4137063827
4990,42.3592929293,-70.9990909091,-17.9829485655
4991,42.3592929293,-70.996969697,-18.3986302493
4992,42.3592929293,-70.9948484848,-18.6855648997
4993,42.3592929293,-70.9927272727,-18.8665116048
4994,42.3592929293,-70.9906060606,-18.9629197526
4995,42.3592929293,-70.9884848485,-18.9958068293
4996,42.3592929293,-70.9863636364,-18.9862503401
4997,42.3592929293,-70.9842424242,-18.9551240057
4998,42.3592929293,-70.9821212121,-18.9219869871
4999,42.3592929293,-70.98,-18.9033695449
5000,42.3607070707,-71.19,-13.0726948939
5001,42.3607070707,-71.1878787879,-12.0968914047
5002,42.3607070707,-71.1857575758,-11.1131264315
5003,42.3607070707,-71.1836363636,-10.1272473063
5004,42.3607070707,-71.1815151515,-9.12346817873
5005,42.3607070707,-71.1793939394,-8.06867747653
5006,42.3607070707,-71.1772727273,-6.92324023458
5007,42.3607070707,-71.1751515152,-5.65570998459
5008,42.3607070707,-71.173030303,-4.25752530797
5009,42.3607070707,-71.1709090909,-2.75358012266
5010,42.3607070707,-71.1687878788,-1.20552648762
5011,42.3607070707,-71.1666666667,0.29357329918
5012,42.3607070707,-71.1645454545,1.63261554965
5013,42.3607070707,-71.1624242424,2.70144697171
5014,42.3607070707,-71.1603030303,0.0
5015,42.3607070707,-71.1581818182,0.0
5016,42.3607070707,-71.1560606061,0.0
5017,42.3607070707,-71.1539393939,0.0
5018,42.3607070707,-71.1518181818,0.0
5019,42.3607070707,-71.1496969697,0.0
5020,42.3607070707,-71.1475757576,1.72505101532
5021,42.3607070707,-71.1454545455,1.98686811632
5022,42.3607070707,-71.1433333333,2.97690315377
5023,42.3607070707,-71.1412121212,1.36619023027
5024,42.3607070707,-71.1390909091,0.368226522121
5025,42.3607070707,-71.136969697,0.404384021599
5026,42.3607070707,-71.1348484848,1.87591908519
5027,42.3607070707,-71.1327272727,3.74201472372
5028,42.3607070707,-71.1306060606,2.57298447854
5029,42.3607070707,-71.1284848485,2.98158674131
5030,42.3607070707,-71.1263636364,4.32358998233
5031,42.3607070707,-71.1242424242,3.87621190784
5032,42.3607070707,-71.1221212121,5.50647567208
5033,42.3607070707,-71.12,8.84586142218
5034,42.3607070707,-71.1178787879,0.0
5035,42.3607070707,-71.1157575758,8.29464045016
5036,42.3607070707,-71.1136363636,7.39528820602
5037,42.3607070707,-71.1115151515,9.02882112924
5038,42.3607070707,-71.1093939394,13.3953326952
5039,42.3607070707,-71.1072727273,16.1686576412
5040,42.3607070707,-71.1051515152,11.9507132702
5041,42.3607070707,-71.103030303,7.15856999581
5042,42.3607070707,-71.1009090909,5.08688821959
5043,42.3607070707,-71.0987878788,5.97810846874
5044,42.3607070707,-71.0966666667,8.40282641168
5045,42.3607070707,-71.0945454545,4.97045251533
5046,42.3607070707,-71.0924242424,3.69220778751
5047,42.3607070707,-71.0903030303,1.94583810773
5048,42.3607070707,-71.0881818182,3.41190252049
5049,42.3607070707,-71.0860606061,2.47071507798
5050,42.3607070707,-71.0839393939,2.43690392053
5051,42.3607070707,-71.0818181818,4.34768120219
5052,42.3607070707,-71.0796969697,0.0
5053,42.3607070707,-71.0775757576,0.0
5054,42.3607070707,-71.0754545455,0.0
5055,42.3607070707,-71.0733333333,1.50561840436
5056,42.3607070707,-71.0712121212,0.0222597707195
5057,42.3607070707,-71.0690909091,1.12669250255
5058,42.3607070707,-71.066969697,1.34830358879
5059,42.3607070707,-71.0648484848,0.228808986013
5060,42.3607070707,-71.0627272727,2.03323744343
5061,42.3607070707,-71.0606060606,1.04705718902
5062,42.3607070707,-71.0584848485,0.750388019937
5063,42.3607070707,-71.0563636364,0.0746903714935
5064,42.3607070707,-71.0542424242,1.67541922264
5065,42.3607070707,-71.0521212121,0.412271204115
5066,42.3607070707,-71.05,0.825499622808
5067,42.3607070707,-71.0478787879,2.71216779665
5068,42.3607070707,-71.0457575758,5.45641455168
5069,42.3607070707,-71.0436363636,8.47747720812
5070,42.3607070707,-71.0415151515,11.2695615464
5071,42.3607070707,-71.0393939394,11.2588886013
5072,42.3607070707,-71.0372727273,11.1032538961
5073,42.3607070707,-71.0351515152,10.8052391721
5074,42.3607070707,-71.033030303,10.1507979172
5075,42.3607070707,-71.0309090909,9.02688803349
5076,42.3607070707,-71.0287878788,7.4115104229
5077,42.3607070707,-71.0266666667,5.35523090666
5078,42.3607070707,-71.0245454545,2.95856633649
5079,42.3607070707,-71.0224242424,0.348896207008
5080,42.3607070707,-71.0203030303,-2.34023275176
5081,42.3607070707,-71.0181818182,-4.98543628334
5082,42.3607070707,-71.0160606061,-7.48454814101
5083,42.3607070707,-71.0139393939,-9.72400434764
5084,42.3607070707,-71.0118181818,-11.6829826414
5085,42.3607070707,-71.0096969697,-13.3640007498
5086,42.3607070707,-71.0075757576,-14.7707602618
5087,42.3607070707,-71.0054545455,-15.9191705361
