latitude,longitude,nrides
42.3988888889,-71.1624242424,-4.33911670312
42.3988888889,-71.1603030303,-2.45033595233
42.3988888889,-71.1581818182,-0.429032388423
42.3988888889,-71.1560606061,1.62057055771
42.3988888889,-71.1539393939,3.56842116818
42.3988888889,-71.1518181818,5.27373611421
42.3988888889,-71.1496969697,6.59979292666
42.3988888889,-71.1475757576,7.42708407924
42.3988888889,-71.1454545455,7.66855253882
42.3988888889,-71.1433333333,7.29175028437
42.3988888889,-71.1412121212,6.34344359265
42.3988888889,-71.1390909091,4.96182933546
42.3988888889,-71.136969697,3.36729248606
42.3988888889,-71.1348484848,1.83889785854
42.3988888889,-71.1327272727,0.687231924844
42.3988888889,-71.1306060606,0.223650705927
42.3988888889,-71.1284848485,0.721652389499
42.3988888889,-71.1263636364,2.19880291412
42.3988888889,-71.1242424242,1.06007367273
42.3988888889,-71.1221212121,1.00063649692
42.3988888889,-71.12,2.12037549862
42.3988888889,-71.1178787879,1.1274648787
42.3988888889,-71.1157575758,1.08322483463
42.3988888889,-71.1136363636,0.48028941219
42.3988888889,-71.1115151515,0.531654431437
42.3988888889,-71.1093939394,1.62494434195
42.3988888889,-71.1072727273,3.55207482383
42.3988888889,-71.1051515152,6.05504267154
42.3988888889,-71.103030303,8.8538546922
42.3988888889,-71.1009090909,11.670367448
42.3988888889,-71.0987878788,14.2471407817
42.3988888889,-71.0966666667,16.3624101251
42.3988888889,-71.0945454545,15.7860221736
42.3988888889,-71.0924242424,14.35357549
42.3988888889,-71.0903030303,13.0969292253
42.3988888889,-71.0881818182,11.8906277132
42.3988888889,-71.0860606061,10.6368719012
42.3988888889,-71.0839393939,9.27373138179
42.3988888889,-71.0818181818,7.77504345461
42.3988888889,-71.0796969697,6.14332757279
42.3988888889,-71.0775757576,4.40224674009
42.3988888889,-71.0754545455,2.59429385857
42.3988888889,-71.0733333333,0.780593570793
42.3988888889,-71.0712121212,-0.965981104456
42.3988888889,-71.0690909091,-2.54959008522
42.3988888889,-71.066969697,-3.7117145625
42.3988888889,-71.0648484848,-4.53557447371
42.3988888889,-71.0627272727,-5.11736749811
42.3988888889,-71.0606060606,-5.52447279872
42.3988888889,-71.0584848485,-5.76486660085
42.3988888889,-71.0563636364,-5.85378494466
42.3988888889,-71.0542424242,-5.89036070624
42.3988888889,-71.0521212121,-5.89596311922
42.3988888889,-71.05,-5.87773641245
42.3988888889,-71.0478787879,-5.83410468711
42.3988888889,-71.0457575758,-5.76297711497
42.3988888889,-71.0436363636,-5.67102110085
42.3988888889,-71.0415151515,-5.58153847985
42.3988888889,-71.0393939394,-5.53810205064
42.3988888889,-71.0372727273,-5.60160101254
42.3988888889,-71.0351515152,-5.83998034049
42.3988888889,-71.033030303,-6.3124941951
42.3988888889,-71.0309090909,-7.05280493882
42.3988888889,-71.0287878788,-8.0564882592
42.3988888889,-71.0266666667,-9.27757684306
42.3988888889,-71.0245454545,-10.6358321771
42.3988888889,-71.0224242424,-12.0326885954
42.3988888889,-71.0203030303,-13.3709226474
42.3988888889,-71.0181818182,-14.572258413
42.3988888889,-71.0160606061,-15.5884608201
42.3988888889,-71.0139393939,-16.4041284482
42.3988888889,-71.0118181818,-17.0320933712
42.3988888889,-71.0096969697,-17.5040540752
42.3988888889,-71.0075757576,-17.8594636963
42.3988888889,-71.0054545455,-18.1351490868
42.3988888889,-71.0033333333,-18.3575821291
42.3988888889,-71.0012121212,-18.5399976723
42.3988888889,-70.9990909091,-18.6867439045
42.3988888889,-70.996969697,-18.8040619534
42.3988888889,-70.9948484848,-18.9091538492
42.3988888889,-70.9927272727,-19.0263569257
42.3988888889,-70.9906060606,-19.1703482056
42.3988888889,-70.9884848485,-19.3328078136
42.3988888889,-70.9863636364,-19.4879314644
42.3988888889,-70.9842424242,-19.6115416352
42.3988888889,-70.9821212121,-19.6949885954
42.3988888889,-70.98,-19.7443223642
42.4003030303,-71.19,-18.2026625431
42.4003030303,-71.1878787879,-17.6204750531
42.4003030303,-71.1857575758,-16.9257990781
42.4003030303,-71.1836363636,-16.1379011402
42.4003030303,-71.1815151515,-15.2838126398
42.4003030303,-71.1793939394,-14.3918267459
42.4003030303,-71.1772727273,-13.4826810446
42.4003030303,-71.1751515152,-12.5610123012
42.4003030303,-71.173030303,-11.6101856701
42.4003030303,-71.1709090909,-10.5929866747
42.4003030303,-71.1687878788,-9.45899674395
42.4003030303,-71.1666666667,-8.1573258014
42.4003030303,-71.1645454545,-6.65158738034
42.4003030303,-71.1624242424,-4.93327560782
42.4003030303,-71.1603030303,-3.03025496008
42.4003030303,-71.1581818182,-1.00854570699
42.4003030303,-71.1560606061,1.03269185453
42.4003030303,-71.1539393939,2.97162584542
42.4003030303,-71.1518181818,4.67730543728
42.4003030303,-71.1496969697,6.0236431746
42.4003030303,-71.1475757576,6.9026293651
42.4003030303,-71.1454545455,7.23869229569
42.4003030303,-71.1433333333,7.00683301625
42.4003030303,-71.1412121212,6.2514748013
42.4003030303,-71.1390909091,5.0964073865
42.4003030303,-71.136969697,3.73925613418
42.4003030303,-71.1348484848,2.433644732
42.4003030303,-71.1327272727,1.46485889358
42.4003030303,-71.1306060606,1.11941351163
42.4003030303,-71.1284848485,1.45761371457
42.4003030303,-71.1263636364,1.2973196449
42.4003030303,-71.1242424242,2.1595087913
42.4003030303,-71.1221212121,2.57103970994
42.4003030303,-71.12,1.36909329544
42.4003030303,-71.1178787879,0.227071948633
42.4003030303,-71.1157575758,0.199138638772
42.4003030303,-71.1136363636,0.107662186712
42.4003030303,-71.1115151515,0.167287288073
42.4003030303,-71.1093939394,1.18747881898
42.4003030303,-71.1072727273,2.96417273887
42.4003030303,-71.1051515152,5.2471428855
42.4003030303,-71.103030303,7.76829169008
42.4003030303,-71.1009090909,10.2656205031
42.4003030303,-71.0987878788,12.5018446766
42.4003030303,-71.0966666667,14.2784172051
42.4003030303,-71.0945454545,15.4462497111
42.4003030303,-71.0924242424,14.5574777483
42.4003030303,-71.0903030303,12.9357534017
42.4003030303,-71.0881818182,11.3692083494
42.4003030303,-71.0860606061,9.78678240032
42.4003030303,-71.0839393939,8.14825275921
42.4003030303,-71.0818181818,6.43988021549
42.4003030303,-71.0796969697,4.66438258718
42.4003030303,-71.0775757576,2.83552096632
42.4003030303,-71.0754545455,0.984078833047
42.4003030303,-71.0733333333,-0.833375482224
42.4003030303,-71.0712121212,-2.53954413882
42.4003030303,-71.0690909091,-4.05812224172
42.4003030303,-71.066969697,-5.09802855932
42.4003030303,-71.0648484848,-5.74259985623
42.4003030303,-71.0627272727,-6.14084831932
42.4003030303,-71.0606060606,-6.3671183023
42.4003030303,-71.0584848485,-6.4218222763
42.4003030303,-71.0563636364,-6.38128057858
42.4003030303,-71.0542424242,-6.32782802041
42.4003030303,-71.0521212121,-6.28745735263
42.4003030303,-71.05,-6.26756318144
42.4003030303,-71.0478787879,-6.26233853405
42.4003030303,-71.0457575758,-6.26181520941
42.4003030303,-71.0436363636,-6.2624997109
42.4003030303,-71.0415151515,-6.27660261866
42.4003030303,-71.0393939394,-6.33663564448
42.4003030303,-71.0372727273,-6.49296701001
42.4003030303,-71.0351515152,-6.80385976155
42.4003030303,-71.033030303,-7.32014283911
42.4003030303,-71.0309090909,-8.0690131313
42.4003030303,-71.0287878788,-9.04240055414
42.4003030303,-71.0266666667,-10.194180161
42.4003030303,-71.0245454545,-11.4475787353
42.4003030303,-71.0224242424,-12.7106041232
42.4003030303,-71.0203030303,-13.8947285277
42.4003030303,-71.0181818182,-14.9313893483
42.4003030303,-71.0160606061,-15.7821725819
42.4003030303,-71.0139393939,-16.4409993254
42.4003030303,-71.0118181818,-16.9291166611
42.4003030303,-71.0096969697,-17.2853305198
42.4003030303,-71.0075757576,-17.5544027145
42.4003030303,-71.0054545455,-17.7761591486
42.4003030303,-71.0033333333,-17.977407911
42.4003030303,-71.0012121212,-18.1689613833
42.4003030303,-70.9990909091,-18.350049655
42.4003030303,-70.996969697,-18.5192529088
42.4003030303,-70.9948484848,-18.6842150929
42.4003030303,-70.9927272727,-18.8596088341
42.4003030303,-70.9906060606,-19.0529885023
42.4003030303,-70.9884848485,-19.2532553711
42.4003030303,-70.9863636364,-19.435650581
42.4003030303,-70.9842424242,-19.578637604
42.4003030303,-70.9821212121,-19.6758566147
42.4003030303,-70.98,-19.7347492278
42.4017171717,-71.19,-18.3581493694
42.4017171717,-71.1878787879,-17.837991148
42.4017171717,-71.1857575758,-17.2177626069
42.4017171717,-71.1836363636,-16.5123392269
42.4017171717,-71.1815151515,-15.7421407812
42.4017171717,-71.1793939394,-14.9274410535
42.4017171717,-71.1772727273,-14.081025644
42.4017171717,-71.1751515152,-13.2014476383
42.4017171717,-71.173030303,-12.2694542124
42.4017171717,-71.1709090909,-11.2495239569
42.4017171717,-71.1687878788,-10.0969768911
42.4017171717,-71.1666666667,-8.76931381595
42.4017171717,-71.1645454545,-7.23901821549
42.4017171717,-71.1624242424,-5.50457363487
42.4017171717,-71.1603030303,-3.59704431032
42.4017171717,-71.1581818182,-1.58088812631
42.4017171717,-71.1560606061,0.450884353147
42.4017171717,-71.1539393939,2.38600166855
42.4017171717,-71.1518181818,4.10487319149
42.4017171717,-71.1496969697,5.49333609415
42.4017171717,-71.1475757576,6.45523922975
42.4017171717,-71.1454545455,6.92555751449
42.4017171717,-71.1433333333,6.88507548633
42.4017171717,-71.1412121212,6.37458995027
42.4017171717,-71.1390909091,5.50284077441
42.4017171717,-71.136969697,4.44355813513
42.4017171717,-71.1348484848,3.42204026558
42.4017171717,-71.1327272727,2.69365880445
42.4017171717,-71.1306060606,1.44152775178
42.4017171717,-71.1284848485,0.447349700533
42.4017171717,-71.1263636364,0.24272558015
42.4017171717,-71.1242424242,1.00260811054
42.4017171717,-71.1221212121,1.76489972636
42.4017171717,-71.12,1.3358001399
42.4017171717,-71.1178787879,0.286816756844
42.4017171717,-71.1157575758,0.259600090132
42.4017171717,-71.1136363636,0.581212563952
42.4017171717,-71.1115151515,0.614928101477
42.4017171717,-71.1093939394,1.51474053589
42.4017171717,-71.1072727273,3.08614501536
42.4017171717,-71.1051515152,5.0916747719
42.4017171717,-71.103030303,7.2790196807
42.4017171717,-71.1009090909,9.40495405864
42.4017171717,-71.0987878788,11.2538017358
42.4017171717,-71.0966666667,12.6507349052
42.4017171717,-71.0945454545,13.4708610122
42.4017171717,-71.0924242424,13.644962786
42.4017171717,-71.0903030303,12.3404577275
42.4017171717,-71.0881818182,10.4848828809
42.4017171717,-71.0860606061,8.65026301588
42.4017171717,-71.0839393939,6.81446894087
42.4017171717,-71.0818181818,4.9724912464
42.4017171717,-71.0796969697,3.12356276194
42.4017171717,-71.0775757576,1.26862736692
42.4017171717,-71.0754545455,-0.574221523661
42.4017171717,-71.0733333333,-2.35160874996
42.4017171717,-71.0712121212,-3.97913405838
42.4017171717,-71.0690909091,-5.37109104403
42.4017171717,-71.066969697,-6.321366821
42.4017171717,-71.0648484848,-6.76611306979
42.4017171717,-71.0627272727,-6.95691885554
42.4017171717,-71.0606060606,-6.97822729463
42.4017171717,-71.0584848485,-6.8340903153
42.4017171717,-71.0563636364,-6.65422358778
42.4017171717,-71.0542424242,-6.51020386782
42.4017171717,-71.0521212121,-6.43573377598
42.4017171717,-71.05,-6.44012132722
42.4017171717,-71.0478787879,-6.51303540947
42.4017171717,-71.0457575758,-6.63419341283
42.4017171717,-71.0436363636,-6.78559208857
42.4017171717,-71.0415151515,-6.96271266895
42.4017171717,-71.0393939394,-7.18096961602
42.4017171717,-71.0372727273,-7.47475223149
42.4017171717,-71.0351515152,-7.88861795727
42.4017171717,-71.033030303,-8.46293410459
42.4017171717,-71.0309090909,-9.21851769597
42.4017171717,-71.0287878788,-10.1455653569
42.4017171717,-71.0266666667,-11.2009123494
42.4017171717,-71.0245454545,-12.3148194494
42.4017171717,-71.0224242424,-13.4052224795
42.4017171717,-71.0203030303,-14.3950287504
42.4017171717,-71.0181818182,-15.2274431778
42.4017171717,-71.0160606061,-15.8754413856
42.4017171717,-71.0139393939,-16.343664316
42.4017171717,-71.0118181818,-16.663246099
42.4017171717,-71.0096969697,-16.8816839299
42.4017171717,-71.0075757576,-17.0505283613
42.4017171717,-71.0054545455,-17.2135870996
42.4017171717,-71.0033333333,-17.3980879305
42.4017171717,-71.0012121212,-17.6114003393
42.4017171717,-70.9990909091,-17.8456700184
42.4017171717,-70.996969697,-18.0894322238
42.4017171717,-70.9948484848,-18.3385984331
42.4017171717,-70.9927272727,-18.5965091295
42.4017171717,-70.9906060606,-18.8622624301
42.4017171717,-70.9884848485,-19.1207227053
42.4017171717,-70.9863636364,-19.3471000269
42.4017171717,-70.9842424242,-19.5219904175
42.4017171717,-70.9821212121,-19.6415817686
42.4017171717,-70.98,-19.7155192709
42.4031313131,-71.19,-18.4566289162
42.4031313131,-71.1878787879,-17.9804587115
42.4031313131,-71.1857575758,-17.4153779081
42.4031313131,-71.1836363636,-16.7736417208
42.4031313131,-71.1815151515,-16.0711425892
42.4031313131,-71.1793939394,-15.3221751886
42.4031313131,-71.1772727273,-14.5331514396
42.4031313131,-71.1751515152,-13.6972987716
42.4031313131,-71.173030303,-12.792503814
42.4031313131,-71.1709090909,-11.783760724
42.4031313131,-71.1687878788,-10.6303107586
42.4031313131,-71.1666666667,-9.29601130313
42.4031313131,-71.1645454545,-7.76036644713
42.4031313131,-71.1624242424,-6.02743055338
42.4031313131,-71.1603030303,-4.13050324065
42.4031313131,-71.1581818182,-2.13179454106
42.4031313131,-71.1560606061,-0.117480181821
42.4031313131,-71.1539393939,1.81065093321
42.4031313131,-71.1518181818,3.54552937391
42.4031313131,-71.1496969697,4.98589904761
42.4031313131,-71.1475757576,6.04754112361
42.4031313131,-71.1454545455,6.6747676546
42.4031313131,-71.1433333333,6.85234019254
42.4031313131,-71.1412121212,6.61632917285
42.4031313131,-71.1390909091,6.06040757786
42.4031313131,-71.136969697,5.33429901107
42.4031313131,-71.1348484848,4.20935287038
42.4031313131,-71.1327272727,2.57838613178
42.4031313131,-71.1306060606,1.16907078106
42.4031313131,-71.1284848485,0.249289531615
42.4031313131,-71.1263636364,0.0526266260696
42.4031313131,-71.1242424242,0.40824869006
42.4031313131,-71.1221212121,0.520289191793
42.4031313131,-71.12,1.55875065066
42.4031313131,-71.1178787879,1.08621300225
42.4031313131,-71.1157575758,1.04609768475
42.4031313131,-71.1136363636,1.67607212437
42.4031313131,-71.1115151515,1.6547845532
42.4031313131,-71.1093939394,2.39564259965
42.4031313131,-71.1072727273,3.71851609172
42.4031313131,-71.1051515152,5.40301465493
42.4031313131,-71.103030303,7.2159045062
42.4031313131,-71.1009090909,8.9348534919
42.4031313131,-71.0987878788,10.3668103123
42.4031313131,-71.0966666667,11.3607239254
42.4031313131,-71.0945454545,11.8151852963
42.4031313131,-71.0924242424,11.6819897242
42.4031313131,-71.0903030303,10.9666937259
42.4031313131,-71.0881818182,9.28407905744
42.4031313131,-71.0860606061,7.26776378179
42.4031313131,-71.0839393939,5.30254343607
42.4031313131,-71.0818181818,3.3887580323
42.4031313131,-71.0796969697,1.5207213116
42.4031313131,-71.0775757576,-0.312516528873
42.4031313131,-71.0754545455,-2.10329251679
42.4031313131,-71.0733333333,-3.79981660755
42.4031313131,-71.0712121212,-5.31081855988
42.4031313131,-71.0690909091,-6.54265519039
42.4031313131,-71.066969697,-7.38613502674
42.4031313131,-71.0648484848,-7.61390471322
42.4031313131,-71.0627272727,-7.57953807245
42.4031313131,-71.0606060606,-7.37563390504
42.4031313131,-71.0584848485,-7.02967315372
42.4031313131,-71.0563636364,-6.70362702066
42.4031313131,-71.0542424242,-6.46953279476
42.4031313131,-71.0521212121,-6.37128371334
42.4031313131,-71.05,-6.42142145771
42.4031313131,-71.0478787879,-6.60478174003
42.4031313131,-71.0457575758,-6.88866867112
42.4031313131,-71.0436363636,-7.23689800591
42.4031313131,-71.0415151515,-7.62354573903
42.4031313131,-71.0393939394,-8.0420448469
42.4031313131,-71.0372727273,-8.50655319853
42.4031313131,-71.0351515152,-9.04498565127
42.4031313131,-71.033030303,-9.68599289644
42.4031313131,-71.0309090909,-10.4444137816
42.4031313131,-71.0287878788,-11.3103912157
42.4031313131,-71.0266666667,-12.2460879818
42.4031313131,-71.0245454545,-13.1912525907
42.4031313131,-71.0224242424,-14.0758655001
42.4031313131,-71.0203030303,-14.8359138289
42.4031313131,-71.0181818182,-15.4276912581
42.4031313131,-71.0160606061,-15.8368776181
42.4031313131,-71.0139393939,-16.080449253
42.4031313131,-71.0118181818,-16.2014715977
42.4031313131,-71.0096969697,-16.2584518636
42.4031313131,-71.0075757576,-16.3118863105
42.4031313131,-71.0054545455,-16.4109459654
42.4031313131,-71.0033333333,-16.583304405
42.4031313131,-71.0012121212,-16.8313437457
42.4031313131,-70.9990909091,-17.1375170524
42.4031313131,-70.996969697,-17.4778614202
42.4031313131,-70.9948484848,-17.8353828387
42.4031313131,-70.9927272727,-18.2020659579
42.4031313131,-70.9906060606,-18.5682043186
42.4031313131,-70.9884848485,-18.9127005304
42.4031313131,-70.9863636364,-19.2077152045
42.4031313131,-70.9842424242,-19.4336034181
42.4031313131,-70.9821212121,-19.5885646148
42.4031313131,-70.98,-19.6855010071
42.4045454545,-71.19,-18.4887798666
42.4045454545,-71.1878787879,-18.0354185873
42.4045454545,-71.1857575758,-17.5026683496
42.4045454545,-71.1836363636,-16.9021893011
42.4045454545,-71.1815151515,-16.2477406775
42.4045454545,-71.1793939394,-15.5499909112
42.4045454545,-71.1772727273,-14.810807744
42.4045454545,-71.1751515152,-14.0189857848
42.4045454545,-71.173030303,-13.1493027359
42.4045454545,-71.1709090909,-12.1659644929
42.4045454545,-71.1687878788,-11.03013222
42.4045454545,-71.1666666667,-9.70983132543
42.4045454545,-71.1645454545,-8.18969535356
42.4045454545,-71.1624242424,-6.47805121942
42.4045454545,-71.1603030303,-4.60975310111
42.4045454545,-71.1581818182,-2.64448189594
42.4045454545,-71.1560606061,-0.661354650886
42.4045454545,-71.1539393939,1.24878763475
42.4045454545,-71.1518181818,2.9921687708
42.4045454545,-71.1496969697,4.48119658006
42.4045454545,-71.1475757576,5.64371373778
42.4045454545,-71.1454545455,6.43250346577
42.4045454545,-71.1433333333,6.83491166852
42.4045454545,-71.1412121212,6.88139562373
42.4045454545,-71.1390909091,6.5935456021
42.4045454545,-71.136969697,5.47708734372
42.4045454545,-71.1348484848,4.10818213255
42.4045454545,-71.1327272727,2.69310660419
42.4045454545,-71.1306060606,1.46967495726
42.4045454545,-71.1284848485,0.678843957391
42.4045454545,-71.1263636364,0.530337848468
42.4045454545,-71.1242424242,0.0633633792621
42.4045454545,-71.1221212121,0.157025401947
42.4045454545,-71.12,1.09798705882
42.4045454545,-71.1178787879,2.39184684516
42.4045454545,-71.1157575758,2.33003507848
42.4045454545,-71.1136363636,3.01567802884
42.4045454545,-71.1115151515,3.07061662934
42.4045454545,-71.1093939394,3.62654609518
42.4045454545,-71.1072727273,4.67278290402
42.4045454545,-71.1051515152,6.00919198366
42.4045454545,-71.103030303,7.42402345747
42.4045454545,-71.1009090909,8.71736005498
42.4045454545,-71.0987878788,9.71941954167
42.4045454545,-71.0966666667,10.3027373445
42.4045454545,-71.0945454545,10.388440466
42.4045454545,-71.0924242424,9.94775437439
42.4045454545,-71.0903030303,9.00040405024
42.4045454545,-71.0881818182,7.61102009798
42.4045454545,-71.0860606061,5.68785667975
42.4045454545,-71.0839393939,3.64653028828
42.4045454545,-71.0818181818,1.70476857047
42.4045454545,-71.0796969697,-0.146625425757
42.4045454545,-71.0775757576,-1.92535194866
42.4045454545,-71.0754545455,-3.62893106567
42.4045454545,-71.0733333333,-5.20612555094
42.4045454545,-71.0712121212,-6.56280427019
42.4045454545,-71.0690909091,-7.60309442401
42.4045454545,-71.066969697,-8.27176307793
42.4045454545,-71.0648484848,-8.31278774482
42.4045454545,-71.0627272727,-8.04592879619
42.4045454545,-71.0606060606,-7.60286387327
42.4045454545,-71.0584848485,-7.06700492233
42.4045454545,-71.0563636364,-6.59465801653
42.4045454545,-71.0542424242,-6.27411445394
42.4045454545,-71.0521212121,-6.16084833178
42.4045454545,-71.05,-6.27139806589
42.4045454545,-71.0478787879,-6.58556718425
42.4045454545,-71.0457575758,-7.0569513118
42.4045454545,-71.0436363636,-7.62891916923
42.4045454545,-71.0415151515,-8.2512804674
42.4045454545,-71.0393939394,-8.8925698907
42.4045454545,-71.0372727273,-9.54429979439
42.4045454545,-71.0351515152,-10.2162506218
42.4045454545,-71.033030303,-10.9249477811
42.4045454545,-71.0309090909,-11.6797921206
42.4045454545,-71.0287878788,-12.4719965627
42.4045454545,-71.0266666667,-13.2703078204
42.4045454545,-71.0245454545,-14.0249880286
42.4045454545,-71.0224242424,-14.6787170878
42.4045454545,-71.0203030303,-15.1809722691
42.4045454545,-71.0181818182,-15.501632723
42.4045454545,-71.0160606061,-15.6400536328
42.4045454545,-71.0139393939,-15.62726085
42.4045454545,-71.0118181818,-15.5207142556
42.4045454545,-71.0096969697,-15.3928276369
42.4045454545,-71.0075757576,-15.3157779313
42.4045454545,-71.0054545455,-15.3459333821
42.4045454545,-71.0033333333,-15.5116902216
42.4045454545,-71.0012121212,-15.8089343459
42.4045454545,-70.9990909091,-16.2076958466
42.4045454545,-70.996969697,-16.6688903761
42.4045454545,-70.9948484848,-17.16132495
42.4045454545,-70.9927272727,-17.6655451421
42.4045454545,-70.9906060606,-18.1626179973
42.4045454545,-70.9884848485,-18.6234062833
42.4045454545,-70.9863636364,-19.013801904
42.4045454545,-70.9842424242,-19.3113987363
42.4045454545,-70.9821212121,-19.5158464727
42.4045454545,-70.98,-19.6444358455
42.405959596,-71.19,-18.4526888602
42.405959596,-71.1878787879,-18.0002538723
42.405959596,-71.1857575758,-17.4761490122
42.405959596,-71.1836363636,-16.8934729415
42.405959596,-71.1815151515,-16.2662545033
42.405959596,-71.1793939394,-15.603892599
42.405959596,-71.1772727273,-14.905535628
42.405959596,-71.1751515152,-14.1564270008
42.405959596,-71.173030303,-13.3279805698
42.405959596,-71.1709090909,-12.3823297883
42.405959596,-71.1687878788,-11.2806289976
42.405959596,-71.1666666667,-9.99304123209
42.405959596,-71.1645454545,-8.50769854365
42.405959596,-71.1624242424,-6.83626371167
42.405959596,-71.1603030303,-5.0149043615
42.405959596,-71.1581818182,-3.10096891212
42.405959596,-71.1560606061,-1.16676568379
42.405959596,-71.1539393939,0.707843608315
42.405959596,-71.1518181818,2.44280339057
42.405959596,-71.1496969697,3.96479671809
42.405959596,-71.1475757576,5.21406287176
42.405959596,-71.1454545455,6.15157248106
42.405959596,-71.1433333333,6.76654488479
42.405959596,-71.1412121212,6.78235555676
42.405959596,-71.1390909091,6.2771447102
42.405959596,-71.136969697,5.40607780249
42.405959596,-71.1348484848,4.30459067096
42.405959596,-71.1327272727,3.15300527288
42.405959596,-71.1306060606,2.15952063841
42.405959596,-71.1284848485,1.53509539655
42.405959596,-71.1263636364,0.982549709506
42.405959596,-71.1242424242,0.377342987956
42.405959596,-71.1221212121,0.470183346059
42.405959596,-71.12,1.31577262667
42.405959596,-71.1178787879,2.8746352985
42.405959596,-71.1157575758,3.89349802905
42.405959596,-71.1136363636,4.43514626331
42.405959596,-71.1115151515,4.66818370729
42.405959596,-71.1093939394,5.02784102816
42.405959596,-71.1072727273,5.785780389
42.405959596,-71.1051515152,6.76395244889
42.405959596,-71.103030303,7.77355278767
42.405959596,-71.1009090909,8.63805736538
42.405959596,-71.0987878788,9.21136714602
42.405959596,-71.0966666667,9.38937317462
42.405959596,-71.0945454545,9.11482116197
42.405959596,-71.0924242424,8.37678851252
42.405959596,-71.0903030303,7.206960993
42.405959596,-71.0881818182,5.67446636902
42.405959596,-71.0860606061,3.87830520572
42.405959596,-71.0839393939,1.88672609787
42.405959596,-71.0818181818,-0.0537884858004
42.405959596,-71.0796969697,-1.86682164922
42.405959596,-71.0775757576,-3.56952151946
42.405959596,-71.0754545455,-5.15840223471
42.405959596,-71.0733333333,-6.58288508972
42.405959596,-71.0712121212,-7.75249110383
42.405959596,-71.0690909091,-8.57710195729
42.405959596,-71.066969697,-9.00790575936
42.405959596,-71.0648484848,-8.90091949028
42.405959596,-71.0627272727,-8.40846982827
42.405959596,-71.0606060606,-7.74117133805
42.405959596,-71.0584848485,-7.02595277851
42.405959596,-71.0563636364,-6.41728614294
42.405959596,-71.0542424242,-6.01939411578
42.405959596,-71.0521212121,-5.89925432166
42.405959596,-71.05,-6.07742543223
42.405959596,-71.0478787879,-6.52866377475
42.405959596,-71.0457575758,-7.19268989727
42.405959596,-71.0436363636,-7.99207088656
42.405959596,-71.0415151515,-8.85187748462
42.405959596,-71.0393939394,-9.71531291827
42.405959596,-71.0372727273,-10.5510285993
42.405959596,-71.0351515152,-11.3507824099
42.405959596,-71.033030303,-12.1193849874
42.405959596,-71.0309090909,-12.8613306351
42.405959596,-71.0287878788,-13.5692903488
42.405959596,-71.0266666667,-14.2186042133
42.405959596,-71.0245454545,-14.7695932993
42.405959596,-71.0224242424,-15.1768532988
42.405959596,-71.0203030303,-15.4025809118
42.405959596,-71.0181818182,-15.4299317892
42.405959596,-71.0160606061,-15.2724918634
42.405959596,-71.0139393939,-14.976958237
42.405959596,-71.0118181818,-14.6177719153
42.405959596,-71.0096969697,-14.2843849598
42.405959596,-71.0075757576,-14.0636733554
42.405959596,-71.0054545455,-14.0213673503
42.405959596,-71.0033333333,-14.187285259
42.405959596,-71.0012121212,-14.5498182075
42.405959596,-70.9990909091,-15.06424405
42.405959596,-70.996969697,-15.6736244447
42.405959596,-70.9948484848,-16.3303858065
42.405959596,-70.9927272727,-17.0022318182
42.405959596,-70.9906060606,-17.6597529083
42.405959596,-70.9884848485,-18.2640496369
42.405959596,-70.9863636364,-18.772805548
42.405959596,-70.9842424242,-19.1596037595
42.405959596,-70.9821212121,-19.4255560137
42.405959596,-70.98,-19.5933620213
42.4073737374,-71.19,-18.3541285944
42.4073737374,-71.1878787879,-17.8824632786
42.4073737374,-71.1857575758,-17.3450592272
42.4073737374,-71.1836363636,-16.7582565642
42.4073737374,-71.1815151515,-16.1384843256
42.4073737374,-71.1793939394,-15.4959570474
42.4073737374,-71.1772727273,-14.8287095702
42.4073737374,-71.1751515152,-14.1191985181
42.4073737374,-71.173030303,-13.3352381557
42.4073737374,-71.1709090909,-12.4357725961
42.4073737374,-71.1687878788,-11.3803260533
42.4073737374,-71.1666666667,-10.1395789491
42.4073737374,-71.1645454545,-8.7040106419
42.4073737374,-71.1624242424,-7.08819608744
42.4073737374,-71.1603030303,-5.32989026908
42.4073737374,-71.1581818182,-3.48479746361
42.4073737374,-71.1560606061,-1.6191157745
42.4073737374,-71.1539393939,0.197916869058
42.4073737374,-71.1518181818,1.90010563789
42.4073737374,-71.1496969697,3.42892327035
42.4073737374,-71.1475757576,4.73756301265
42.4073737374,-71.1454545455,5.72204765009
42.4073737374,-71.1433333333,6.24232764321
42.4073737374,-71.1412121212,6.35012001241
42.4073737374,-71.1390909091,6.06877978021
42.4073737374,-71.136969697,5.46662502817
42.4073737374,-71.1348484848,4.65762886684
42.4073737374,-71.1327272727,3.79470591128
42.4073737374,-71.1306060606,3.05503810968
42.4073737374,-71.1284848485,2.59820189023
42.4073737374,-71.1263636364,1.63158657436
42.4073737374,-71.1242424242,1.14006689353
42.4073737374,-71.1221212121,1.24722502951
42.4073737374,-71.12,2.00437574125
42.4073737374,-71.1178787879,3.38095234159
42.4073737374,-71.1157575758,5.26718404081
42.4073737374,-71.1136363636,5.95315433377
42.4073737374,-71.1115151515,6.290171092
42.4073737374,-71.1093939394,6.45686748537
42.4073737374,-71.1072727273,6.93028894748
42.4073737374,-71.1051515152,7.55504127205
42.4073737374,-71.103030303,8.16595184596
