id,latitude,longitude
2672254836,42.365215,-71.1175624
2672254864,42.3651714,-71.117549
2672254819,42.3651436,-71.1175276
2672254851,42.3651178,-71.1175142
2672254867,42.3650861,-71.1175142
2672254848,42.3650306,-71.1175329
2672254888,42.3649217,-71.1175624
2672254860,42.3647909,-71.1175866
2672254821,42.3646878,-71.1175946
2672254849,42.3645927,-71.1175893
2672254834,42.3645213,-71.1175785
2672254883,42.3644777,-71.1175517
2672254881,42.364452,-71.1175034
2672254815,42.3644143,-71.1174766
2672254827,42.3643622,-71.1174617
2672254862,42.3642929,-71.1174524
2672254866,42.364298,-71.117394
2688508469,42.3642866,-71.1173694
2688508472,42.364118,-71.1173512
2672254877,42.3641079,-71.1173679
2672254874,42.3641031,-71.1174361
2672254844,42.3640121,-71.1174417
2672254845,42.3638892,-71.1174632
2672254859,42.363802,-71.11749
2672254852,42.3636752,-71.1175463
2672254831,42.3636118,-71.1175705
2672254853,42.3635107,-71.1176107
2672254837,42.3634057,-71.1176349
2672254869,42.3633224,-71.1176268
2672254879,42.3631381,-71.1175866
2672254861,42.3630073,-71.1175705
2672254875,42.3628646,-71.1175651
2672254880,42.3627457,-71.1175517
2672254838,42.3626486,-71.1175276
2672254843,42.3625257,-71.1175034
2672254890,42.3624048,-71.1175034
2672254818,42.3622661,-71.1174927
2672254855,42.3621809,-71.1174632
2672254823,42.3620421,-71.1174417
2672254832,42.3618717,-71.1174149
2672254857,42.3617508,-71.1173935
2672254863,42.3615764,-71.1173693
2672254830,42.3614297,-71.1173425
2672254824,42.3613267,-71.1173157
2672254878,42.3612603,-71.1172804
2672254822,42.3611857,-71.1172196
2672254850,42.3611976,-71.1171767
2688508470,42.3611907,-71.1171472
2688508471,42.3610144,-71.1171256
2672254816,42.3609947,-71.1171424
2672254865,42.3609442,-71.1172997
2672254856,42.3609039,-71.1173598
2672254839,42.3601514,-71.1172379
2672381144,42.3600472,-71.1172198
2672382663,42.3599564,-71.1172086
2672381134,42.3598703,-71.1172045
2672381152,42.3597794,-71.117207
2672381154,42.359663,-71.117211
2672381153,42.3595637,-71.1172153
2672381151,42.359484,-71.1172227
2672381149,42.3594714,-71.1172
2672381138,42.3594476,-71.117186
2672381137,42.3592991,-71.1172137
2672381132,42.3591802,-71.1172459
2672381150,42.3590811,-71.1172754
2672381133,42.3589939,-71.1173183
2672381147,42.3589126,-71.1173532
2672381141,42.358781,-71.117406
2672381145,42.3586669,-71.1174524
2672381146,42.3585757,-71.117498
2672381139,42.3584806,-71.1175409
2672381140,42.3583577,-71.1175946
2672381135,42.3582487,-71.1176375
2672381136,42.3581337,-71.1176831
2672381148,42.3580267,-71.117726
2672381142,42.3579415,-71.1177475
2672381143,42.3578602,-71.1177743
1040524518,42.3577466,-71.1178243
328838667,42.3573829,-71.116165
